solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
19,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,631.1023671759976
19,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.00943932499649236
19,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.0389816509996308
19,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.04876384000090184
19,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.8495139100050437
19,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,8.306917973000964
19,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,22.42810514899611
19,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,42.45277357700252
19,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,73.11081229500269
19,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,83.45758900500368
19,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,86.21036259800167
19,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,75.21785079299298
19,iterative,auto,warm,1,,False,0,11,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,11101,25.03076631500153
19,iterative,auto,warm,1,,False,0,12,90,0.5,0.2,fixed,1000,1000,848,0,1,,4005,11949,0.18154696300189244
19,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009214085999701638
19,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,91,1,,4005,1010,0.035677979001775384
19,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,125,1,,4005,1885,0.04092233200208284
19,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,207,1,,4005,2678,0.09490600199933397
19,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,433,1,,4005,3245,1.1757732080004644
19,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,903,1,,4005,3342,2.758475802002067
19,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,781,1,,4005,3561,4.485611598000105
19,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,809,1,,4005,3752,6.9245377679981175
19,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,797,1,,4005,3955,10.229716956004268
19,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,824,1,,4005,4131,11.767979049000132
19,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,855,1,,4005,4276,13.966036893994897
19,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,901,1,,4005,4375,15.570942380996712
19,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,900,1,,4005,4475,16.37180247800279
19,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,930,1,,4005,4545,16.93545755899686
19,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,906,1,,4005,4639,18.122290735002025
19,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,951,1,,4005,4688,16.134664959005022
19,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,959,1,,4005,4729,16.346004175997223
19,iterative,auto,warm,1,,True,0,17,90,0.5,0.2,fixed,1000,1000,1000,968,1,,4005,4761,14.824522360999254
19,iterative,auto,warm,1,,True,0,18,90,0.5,0.2,fixed,1000,1000,1000,958,1,,4005,4803,16.136084926998592
19,iterative,auto,warm,1,,True,0,19,90,0.5,0.2,fixed,1000,1000,1000,993,1,,4005,4810,13.612339291998069
19,iterative,auto,warm,1,,True,0,20,90,0.5,0.2,fixed,1000,1000,1000,996,1,,4005,4814,14.200357970999903
19,iterative,auto,warm,1,,True,0,21,90,0.5,0.2,fixed,1000,1000,1000,995,1,,4005,4819,9.965831335000985
19,iterative,auto,warm,1,,True,0,22,90,0.5,0.2,fixed,1000,1000,1000,985,1,,4005,4834,10.378440444997977
19,iterative,auto,warm,1,,True,0,23,90,0.5,0.2,fixed,1000,1000,1000,994,1,,4005,4840,10.203526944002078
19,iterative,auto,warm,1,,True,0,24,90,0.5,0.2,fixed,1000,1000,1000,984,1,,4005,4856,9.923479865996342
19,iterative,auto,warm,1,,True,0,25,90,0.5,0.2,fixed,1000,1000,1000,971,1,,4005,4885,8.171912527999666
19,iterative,auto,warm,1,,True,0,26,90,0.5,0.2,fixed,1000,1000,1000,1018,1,,4005,4867,8.49701220299903
19,iterative,auto,warm,1,,True,0,27,90,0.5,0.2,fixed,1000,1000,1000,968,1,,4005,4899,9.011732286999177
19,iterative,auto,warm,1,,True,0,28,90,0.5,0.2,fixed,1000,1000,1000,996,1,,4005,4903,7.441820704996644
19,iterative,auto,warm,1,,True,0,29,90,0.5,0.2,fixed,1000,1000,1000,994,1,,4005,4909,6.648748971005261
19,iterative,auto,warm,1,,True,0,30,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,4909,6.73230891500134
19,iterative,auto,warm,1,,True,0,31,90,0.5,0.2,fixed,1000,1000,1000,982,1,,4005,4927,6.2904636839957675
19,iterative,auto,warm,1,,True,0,32,90,0.5,0.2,fixed,1000,1000,1000,995,1,,4005,4932,5.530761788002565
19,iterative,auto,warm,1,,True,0,33,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,4932,4.935614207999606
19,iterative,auto,warm,1,,True,0,34,90,0.5,0.2,fixed,1000,1000,1000,994,1,,4005,4938,1.0750780239977757
19,iterative,auto,warm,1,,True,0.1,0,90,0.5,0.2,fixed,1000,100,100,2,1,,4005,101,0.011924980994081125
19,iterative,auto,warm,1,,True,0.1,1,90,0.5,0.2,fixed,1000,1000,1000,85,1,,4005,1016,0.039945964999787975
19,iterative,auto,warm,1,,True,0.1,2,90,0.5,0.2,fixed,1000,1000,1000,218,1,,4005,1798,0.08027696100180037
19,iterative,auto,warm,1,,True,0.1,3,90,0.5,0.2,fixed,1000,1000,1000,294,1,,4005,2504,0.2127830859972164
19,iterative,auto,warm,1,,True,0.1,4,90,0.5,0.2,fixed,1000,1000,1000,528,1,,4005,2976,0.705643991001125
19,iterative,auto,warm,1,,True,0.1,5,90,0.5,0.2,fixed,1000,1000,1000,799,1,,4005,3177,1.1938450600064243
19,iterative,auto,warm,1,,True,0.1,6,90,0.5,0.2,fixed,1000,1000,1000,752,1,,4005,3425,3.0297347200030345
19,iterative,auto,warm,1,,True,0.1,7,90,0.5,0.2,fixed,1000,1000,1000,780,1,,4005,3645,5.900499489005597
19,iterative,auto,warm,1,,True,0.1,8,90,0.5,0.2,fixed,1000,1000,1000,793,1,,4005,3852,10.055384529994626
19,iterative,auto,warm,1,,True,0.1,9,90,0.5,0.2,fixed,1000,1000,1000,831,1,,4005,4021,14.036203441006364
19,iterative,auto,warm,1,,True,0.1,10,90,0.5,0.2,fixed,1000,1000,1000,793,1,,4005,4228,19.23696445099631
19,iterative,auto,warm,1,,True,0.1,11,90,0.5,0.2,fixed,1000,1000,1000,854,1,,4005,4374,23.82553941999504
19,iterative,auto,warm,1,,True,0.1,12,90,0.5,0.2,fixed,1000,1000,1000,902,1,,4005,4472,26.58552768399386
19,iterative,auto,warm,1,,True,0.1,13,90,0.5,0.2,fixed,1000,1000,1000,920,1,,4005,4552,30.745837558999483
19,iterative,auto,warm,1,,True,0.1,14,90,0.5,0.2,fixed,1000,1000,1000,929,1,,4005,4623,32.77924367500236
19,iterative,auto,warm,1,,True,0.1,15,90,0.5,0.2,fixed,1000,1000,1000,949,1,,4005,4674,32.1798992979966
19,iterative,auto,warm,1,,True,0.1,16,90,0.5,0.2,fixed,1000,1000,1000,973,1,,4005,4701,35.01421134699922
19,iterative,auto,warm,1,,True,0.1,17,90,0.5,0.2,fixed,1000,1000,1000,949,1,,4005,4752,31.188775957998587
19,iterative,auto,warm,1,,True,0.1,18,90,0.5,0.2,fixed,1000,1000,1000,962,1,,4005,4790,39.6683488369963
19,iterative,auto,warm,1,,True,0.1,19,90,0.5,0.2,fixed,1000,1000,1000,998,1,,4005,4792,39.64264730599825
19,iterative,auto,warm,1,,True,0.1,20,90,0.5,0.2,fixed,1000,1000,1000,967,1,,4005,4825,42.05488256699755
19,iterative,auto,warm,1,,True,0.1,21,90,0.5,0.2,fixed,1000,1000,1000,974,1,,4005,4851,36.63994539400301
19,iterative,auto,warm,1,,True,0.1,22,90,0.5,0.2,fixed,1000,1000,1000,1002,1,,4005,4849,39.57465766799578
19,iterative,auto,warm,1,,True,0.1,23,90,0.5,0.2,fixed,1000,1000,1000,1002,1,,4005,4847,35.85386194199964
19,iterative,auto,warm,1,,True,0.1,24,90,0.5,0.2,fixed,1000,1000,1000,971,1,,4005,4876,35.09374396799831
19,iterative,auto,warm,1,,True,0.1,25,90,0.5,0.2,fixed,1000,1000,1000,1012,1,,4005,4864,40.51420375300222
19,iterative,auto,warm,1,,True,0.1,26,90,0.5,0.2,fixed,1000,1000,1000,975,1,,4005,4889,40.66618572900188
