solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,auto,cold,0,60,0.5,0.1,fixed,3000,136880,136880,0,1,1,1770,136881,61.62734213099999
0,iterative,dual,warm,0,60,0.5,0.1,fixed,3000,100,100,0,0.1,1,1770,101,0.005247117000010348
0,iterative,dual,warm,1,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,3101,0.6987786609999915
0,iterative,dual,warm,2,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,6101,1.6271390750000023
0,iterative,dual,warm,3,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,9101,0.095572985000004
0,iterative,dual,warm,4,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,12101,0.0163922299999939
0,iterative,dual,warm,5,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,15101,0.019057294000006664
0,iterative,dual,warm,6,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,18101,0.022672459999995453
0,iterative,dual,warm,7,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,21101,0.028537212000003365
0,iterative,dual,warm,8,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,24101,0.026972951999994166
0,iterative,dual,warm,9,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,27101,0.029709556000000248
0,iterative,dual,warm,10,60,0.5,0.1,fixed,3000,3000,0,0,0.1,1,1770,29363,0.030835562000007144
1,once,auto,cold,0,60,0.5,0.1,fixed,3000,136880,136880,1,1,1,1770,136881,67.680958811
1,iterative,dual,warm,0,60,0.5,0.1,fixed,3000,100,100,1,1,1,1770,101,0.005067619000016066
1,iterative,dual,warm,1,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,3101,0.27170336399998973
1,iterative,dual,warm,2,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,6101,0.9026384910000047
1,iterative,dual,warm,3,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,9101,0.051112326000009034
1,iterative,dual,warm,4,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,12101,0.015233176999998932
1,iterative,dual,warm,5,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,15101,0.019099285000010013
1,iterative,dual,warm,6,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,18101,0.02141624299997602
1,iterative,dual,warm,7,60,0.5,0.1,fixed,3000,3000,0,1,1,1,1770,18352,0.01881838700001026
2,once,auto,cold,0,60,0.5,0.1,fixed,10000,136880,136880,0,1,1,1770,136881,67.24525156700003
2,iterative,dual,warm,0,60,0.5,0.1,fixed,10000,100,100,0,0.1,1,1770,101,0.004926836999970874
2,iterative,dual,warm,1,60,0.5,0.1,fixed,10000,10000,0,0,0.1,1,1770,10101,1.4142483519999587
2,iterative,dual,warm,2,60,0.5,0.1,fixed,10000,10000,0,0,0.1,1,1770,20101,1.7421484329999544
2,iterative,dual,warm,3,60,0.5,0.1,fixed,10000,10000,0,0,0.1,1,1770,30101,0.0424965780000548
2,iterative,dual,warm,4,60,0.5,0.1,fixed,10000,10000,0,0,0.1,1,1770,40101,0.05502060999998548
2,iterative,dual,warm,5,60,0.5,0.1,fixed,10000,10000,0,0,0.1,1,1770,44181,0.05634827599999426
3,once,auto,cold,0,60,0.5,0.1,fixed,10000,136880,136880,1,1,1,1770,136881,63.25888486600002
3,iterative,dual,warm,0,60,0.5,0.1,fixed,10000,100,100,1,1,1,1770,101,0.004899046999980783
3,iterative,dual,warm,1,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,10101,1.5462779540000042
3,iterative,dual,warm,2,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,20101,8.216822570000033
3,iterative,dual,warm,3,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,30101,0.15632669799998666
3,iterative,dual,warm,4,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,40101,0.05424254099995096
3,iterative,dual,warm,5,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,50101,0.06781506099997614
3,iterative,dual,warm,6,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,60101,0.0892612270000086
3,iterative,dual,warm,7,60,0.5,0.1,fixed,10000,10000,0,1,1,1,1770,64235,0.09238621999998031
4,once,auto,cold,0,60,0.5,0.1,fixed,30000,136880,136880,0,1,1,1770,136881,62.843770769
4,iterative,dual,warm,0,60,0.5,0.1,fixed,30000,100,100,0,1,1,1770,101,0.004750115000035748
4,iterative,dual,warm,1,60,0.5,0.1,fixed,30000,30000,0,0,1,1,1770,16611,8.640060382999991
4,iterative,dual,warm,2,60,0.5,0.1,fixed,30000,30000,0,0,1,1,1770,35806,14.770152335999967
4,iterative,dual,warm,3,60,0.5,0.1,fixed,30000,30000,0,0,1,1,1770,59487,0.3067393489999972
4,iterative,dual,warm,4,60,0.5,0.1,fixed,30000,30000,0,0,1,1,1770,79121,0.1264874729999974
4,iterative,dual,warm,5,60,0.5,0.1,fixed,30000,30000,0,0,1,1,1770,89354,0.13766331300001866
5,once,auto,cold,0,60,0.5,0.1,fixed,100000,136880,136880,0,1,1,1770,136881,58.925477599999965
5,iterative,dual,warm,0,60,0.5,0.1,fixed,100000,100,100,0,1,1,1770,101,0.004806013999996139
5,iterative,dual,warm,1,60,0.5,0.1,fixed,100000,100000,0,0,1,1,1770,16327,8.923405435999939
5,iterative,dual,warm,2,60,0.5,0.1,fixed,100000,100000,0,0,1,1,1770,26545,9.60675367400006
5,iterative,dual,warm,3,60,0.5,0.1,fixed,100000,100000,0,0,1,1,1770,45380,0.2318389649999517
5,iterative,dual,warm,4,60,0.5,0.1,fixed,100000,100000,0,0,1,1,1770,71930,0.12111218600000484
5,iterative,dual,warm,5,60,0.5,0.1,fixed,100000,100000,0,0,1,1,1770,83921,0.13232162199994946
6,once,auto,cold,0,60,0.5,0.1,fixed,300000,136880,136880,0,1,1,1770,136881,58.221459932000016
6,iterative,dual,warm,0,60,0.5,0.1,fixed,300000,100,100,0,1,1,1770,101,0.0048564439999836395
6,iterative,dual,warm,1,60,0.5,0.1,fixed,300000,300000,0,0,1,1,1770,16999,6.668286951000027
6,iterative,dual,warm,2,60,0.5,0.1,fixed,300000,300000,0,0,1,1,1770,35760,9.053973993
6,iterative,dual,warm,3,60,0.5,0.1,fixed,300000,300000,0,0,1,1,1770,48318,0.1066882520000263
6,iterative,dual,warm,4,60,0.5,0.1,fixed,300000,300000,0,0,1,1,1770,66501,0.10410578899995926
6,iterative,dual,warm,5,60,0.5,0.1,fixed,300000,300000,0,0,1,1,1770,72128,0.1003156570000101
7,once,auto,cold,0,60,0.5,0.2,fixed,3000,136880,136880,0,1,1,1770,136881,76.82465497499993
7,iterative,dual,warm,0,60,0.5,0.2,fixed,3000,100,100,0,0.1,1,1770,101,0.004909889000032308
