solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,30,0.5,0.1,fixed,1000,16240,16240,1,1,1,435,16241,0.3654455480000003
0,iterative,dual,warm,0,30,0.5,0.1,fixed,1000,100,100,1,1,1,435,101,0.0028961599999997034
0,iterative,dual,warm,1,30,0.5,0.1,fixed,1000,1000,1000,1,1,1,435,1101,0.021461290999999605
0,iterative,dual,warm,2,30,0.5,0.1,fixed,1000,1000,893,1,1,1,435,1994,0.014773219000000282
1,once,dual,cold,0,30,0.5,0.1,fixed,1000,16240,16240,0,1,1,435,16241,0.39323276799999984
1,iterative,dual,warm,0,30,0.5,0.1,fixed,1000,100,100,0,0.1,1,435,101,0.002861805000000217
1,iterative,dual,warm,1,30,0.5,0.1,fixed,1000,1000,1000,0,0.1,1,435,1101,0.020139467999999994
1,iterative,dual,warm,2,30,0.5,0.1,fixed,1000,1000,1000,0,0.1,1,435,2101,0.014051566000000015
2,once,dual,cold,0,30,0.5,0.1,fixed,3000,16240,16240,0,1,1,435,16241,0.38700638700000134
2,iterative,dual,warm,0,30,0.5,0.1,fixed,3000,100,100,0,1,1,435,101,0.0028667549999994435
2,iterative,dual,warm,1,30,0.5,0.1,fixed,3000,3000,1962,0,1,1,435,2063,0.04443926599999948
2,iterative,dual,warm,2,30,0.5,0.1,fixed,3000,3000,1337,0,1,1,435,3400,0.020490448000000328
3,once,dual,cold,0,30,0.5,0.1,fixed,10000,16240,16240,0,1,1,435,16241,0.5169265599999999
3,iterative,dual,warm,0,30,0.5,0.1,fixed,10000,100,100,0,1,1,435,101,0.0028885540000000987
3,iterative,dual,warm,1,30,0.5,0.1,fixed,10000,10000,2011,0,1,1,435,2112,0.07101821900000083
3,iterative,dual,warm,2,30,0.5,0.1,fixed,10000,10000,2008,0,1,1,435,4120,0.04360098800000145
3,iterative,dual,warm,3,30,0.5,0.1,fixed,10000,10000,54,0,1,1,435,4174,0.004919710999999438
4,once,dual,cold,0,30,0.5,0.1,fixed,30000,16240,16240,0,1,1,435,16241,0.45866758799999907
4,iterative,dual,warm,0,30,0.5,0.1,fixed,30000,100,100,0,1,1,435,101,0.002872012999999285
4,iterative,dual,warm,1,30,0.5,0.1,fixed,30000,30000,2032,0,1,1,435,2133,0.03287470299999917
4,iterative,dual,warm,2,30,0.5,0.1,fixed,30000,30000,1431,0,1,1,435,3564,0.01804572300000018
5,once,dual,cold,0,30,0.5,0.1,fixed,100000,16240,16240,0,1,1,435,16241,0.4764298250000003
5,iterative,dual,warm,0,30,0.5,0.1,fixed,100000,100,100,0,1,1,435,101,0.0028389550000014196
5,iterative,dual,warm,1,30,0.5,0.1,fixed,100000,100000,1960,0,1,1,435,2061,0.10936034900000102
5,iterative,dual,warm,2,30,0.5,0.1,fixed,100000,100000,2148,0,1,1,435,4209,0.044534584999997406
5,iterative,dual,warm,3,30,0.5,0.1,fixed,100000,100000,54,0,1,1,435,4263,0.0050284029999971835
6,once,dual,cold,0,30,0.5,0.1,fixed,300000,16240,16240,0,1,1,435,16241,0.5104998439999981
6,iterative,dual,warm,0,30,0.5,0.1,fixed,300000,100,100,0,1,1,435,101,0.0028358760000024574
6,iterative,dual,warm,1,30,0.5,0.1,fixed,300000,300000,1976,0,1,1,435,2077,0.09268603599999992
