solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,variables,constraints,cpu_time
0,once,dual,cold,0,90,0.5,0.1,proportion,0.01,469920,469920,4005,469921,154.860014675
0,iterative,dual,warm,0,90,0.5,0.1,proportion,0.01,100,100,4005,101,0.008213565000005474
0,iterative,dual,warm,1,90,0.5,0.1,proportion,0.01,4699,4699,4005,4800,0.07640775199999439
0,iterative,dual,warm,2,90,0.5,0.1,proportion,0.01,4699,4699,4005,9499,1.5831879300000082
0,iterative,dual,warm,3,90,0.5,0.1,proportion,0.01,4699,4699,4005,14198,6.995807611000004
0,iterative,dual,warm,4,90,0.5,0.1,proportion,0.01,4699,4699,4005,18897,7.760315396999999
0,iterative,dual,warm,5,90,0.5,0.1,proportion,0.01,4699,4699,4005,23596,39.00747432000003
0,iterative,dual,warm,6,90,0.5,0.1,proportion,0.01,4699,4699,4005,28295,126.57031484099997
0,iterative,dual,warm,7,90,0.5,0.1,proportion,0.01,4699,4699,4005,32994,47.695058803999984
0,iterative,dual,warm,8,90,0.5,0.1,proportion,0.01,4699,4699,4005,37693,1768.0211456830002
0,iterative,dual,warm,9,90,0.5,0.1,proportion,0.01,4699,4699,4005,42392,1805.868701115
0,iterative,dual,warm,10,90,0.5,0.1,proportion,0.01,4699,4699,4005,47091,53.040202611999575
0,iterative,dual,warm,11,90,0.5,0.1,proportion,0.01,4699,4699,4005,51790,53.82150360700052
0,iterative,dual,warm,12,90,0.5,0.1,proportion,0.01,4699,4699,4005,56489,60.53507784799967
0,iterative,dual,warm,13,90,0.5,0.1,proportion,0.01,4699,4699,4005,61188,58.242566934000024
0,iterative,dual,warm,14,90,0.5,0.1,proportion,0.01,4699,4699,4005,65887,66.74879836399941
0,iterative,dual,warm,15,90,0.5,0.1,proportion,0.01,4699,4699,4005,70586,62.2453402860001
0,iterative,dual,warm,16,90,0.5,0.1,proportion,0.01,4699,4699,4005,75285,62.23276486600025
0,iterative,dual,warm,17,90,0.5,0.1,proportion,0.01,4699,4699,4005,79984,59.28050933400027
0,iterative,dual,warm,18,90,0.5,0.1,proportion,0.01,4699,4699,4005,84683,58.104674334000265
0,iterative,dual,warm,19,90,0.5,0.1,proportion,0.01,4699,4699,4005,89382,63.57656901900009
0,iterative,dual,warm,20,90,0.5,0.1,proportion,0.01,4699,4699,4005,94081,65.32671801000015
0,iterative,dual,warm,21,90,0.5,0.1,proportion,0.01,4699,4699,4005,98780,66.30696157500006
0,iterative,dual,warm,22,90,0.5,0.1,proportion,0.01,4699,4699,4005,103479,69.31117511100001
0,iterative,dual,warm,23,90,0.5,0.1,proportion,0.01,4699,4699,4005,108178,73.03919418100031
0,iterative,dual,warm,24,90,0.5,0.1,proportion,0.01,4699,4699,4005,112877,73.4803731940001
0,iterative,dual,warm,25,90,0.5,0.1,proportion,0.01,4699,4699,4005,117576,75.4797095820004
0,iterative,dual,warm,26,90,0.5,0.1,proportion,0.01,4699,4699,4005,122275,79.23905345000003
0,iterative,dual,warm,27,90,0.5,0.1,proportion,0.01,4699,4699,4005,126974,81.04273876000025
0,iterative,dual,warm,28,90,0.5,0.1,proportion,0.01,4699,4699,4005,131673,73.08944819299995
0,iterative,dual,warm,29,90,0.5,0.1,proportion,0.01,4699,4699,4005,136372,77.53341762800028
0,iterative,dual,warm,30,90,0.5,0.1,proportion,0.01,4699,4699,4005,141071,77.77413133699974
0,iterative,dual,warm,31,90,0.5,0.1,proportion,0.01,4699,4699,4005,145770,78.52975560300001
0,iterative,dual,warm,32,90,0.5,0.1,proportion,0.01,4699,4699,4005,150469,72.01588349600024
0,iterative,dual,warm,33,90,0.5,0.1,proportion,0.01,4699,4699,4005,155168,78.60749845800001
0,iterative,dual,warm,34,90,0.5,0.1,proportion,0.01,4699,4699,4005,159867,80.62922796099974
0,iterative,dual,warm,35,90,0.5,0.1,proportion,0.01,4699,4699,4005,164566,79.99574456099981
0,iterative,dual,warm,36,90,0.5,0.1,proportion,0.01,4699,4699,4005,169265,82.55790987900036
0,iterative,dual,warm,37,90,0.5,0.1,proportion,0.01,4699,4699,4005,173964,77.40985113400075
0,iterative,dual,warm,38,90,0.5,0.1,proportion,0.01,4699,4699,4005,178663,76.66967629200008
0,iterative,dual,warm,39,90,0.5,0.1,proportion,0.01,4699,4699,4005,183362,86.55918037499941
0,iterative,dual,warm,40,90,0.5,0.1,proportion,0.01,4699,4699,4005,188061,83.97580015299991
0,iterative,dual,warm,41,90,0.5,0.1,proportion,0.01,4699,4699,4005,192760,85.55682537299981
0,iterative,dual,warm,42,90,0.5,0.1,proportion,0.01,4699,4699,4005,197459,88.66305978499986
0,iterative,dual,warm,43,90,0.5,0.1,proportion,0.01,4699,4699,4005,202158,85.7506678210002
0,iterative,dual,warm,44,90,0.5,0.1,proportion,0.01,4699,4699,4005,206857,86.53613969399976
0,iterative,dual,warm,45,90,0.5,0.1,proportion,0.01,4699,4699,4005,211556,86.0101774120003
0,iterative,dual,warm,46,90,0.5,0.1,proportion,0.01,4699,4699,4005,216255,92.85321626200039
0,iterative,dual,warm,47,90,0.5,0.1,proportion,0.01,4699,4699,4005,220954,92.38031602799947
0,iterative,dual,warm,48,90,0.5,0.1,proportion,0.01,4699,4699,4005,225653,91.76901117699981
0,iterative,dual,warm,49,90,0.5,0.1,proportion,0.01,4699,4699,4005,230352,89.62318562500059
0,iterative,dual,warm,50,90,0.5,0.1,proportion,0.01,4699,4699,4005,235051,85.73043367700029
0,iterative,dual,warm,51,90,0.5,0.1,proportion,0.01,4699,4699,4005,239750,89.49613919600051
0,iterative,dual,warm,52,90,0.5,0.1,proportion,0.01,4699,4699,4005,244449,84.27301293500022
0,iterative,dual,warm,53,90,0.5,0.1,proportion,0.01,4699,4699,4005,249148,84.79865359300038
0,iterative,dual,warm,54,90,0.5,0.1,proportion,0.01,4699,4699,4005,253847,91.24437278499954
0,iterative,dual,warm,55,90,0.5,0.1,proportion,0.01,4699,4699,4005,258546,89.05530146900037
0,iterative,dual,warm,56,90,0.5,0.1,proportion,0.01,4699,4699,4005,263245,91.32998589699946
0,iterative,dual,warm,57,90,0.5,0.1,proportion,0.01,4699,4699,4005,267944,87.5186739539995
0,iterative,dual,warm,58,90,0.5,0.1,proportion,0.01,4699,4699,4005,272643,90.29109597200022
0,iterative,dual,warm,59,90,0.5,0.1,proportion,0.01,4699,4699,4005,277342,95.60489618099928
0,iterative,dual,warm,60,90,0.5,0.1,proportion,0.01,4699,4699,4005,282041,94.50670087400067
0,iterative,dual,warm,61,90,0.5,0.1,proportion,0.01,4699,4699,4005,286740,92.98785522000071
0,iterative,dual,warm,62,90,0.5,0.1,proportion,0.01,4699,4699,4005,291439,93.37567863099866
0,iterative,dual,warm,63,90,0.5,0.1,proportion,0.01,4699,4699,4005,296138,89.48836615999971
0,iterative,dual,warm,64,90,0.5,0.1,proportion,0.01,4699,4699,4005,300837,96.33611865900093
0,iterative,dual,warm,65,90,0.5,0.1,proportion,0.01,4699,4699,4005,305536,86.493301384
0,iterative,dual,warm,66,90,0.5,0.1,proportion,0.01,4699,4699,4005,310235,92.17469750700002
0,iterative,dual,warm,67,90,0.5,0.1,proportion,0.01,4699,4699,4005,314934,93.6229443250013
0,iterative,dual,warm,68,90,0.5,0.1,proportion,0.01,4699,4699,4005,319633,98.21081055300056
0,iterative,dual,warm,69,90,0.5,0.1,proportion,0.01,4699,4699,4005,324332,96.20273716699921
0,iterative,dual,warm,70,90,0.5,0.1,proportion,0.01,4699,4699,4005,329031,99.9416100590006
0,iterative,dual,warm,71,90,0.5,0.1,proportion,0.01,4699,4699,4005,333730,99.51393157299935
0,iterative,dual,warm,72,90,0.5,0.1,proportion,0.01,4699,4699,4005,338429,96.02144114799921
0,iterative,dual,warm,73,90,0.5,0.1,proportion,0.01,4699,4699,4005,343128,93.661241617001
0,iterative,dual,warm,74,90,0.5,0.1,proportion,0.01,4699,4699,4005,347827,99.59486603900041
0,iterative,dual,warm,75,90,0.5,0.1,proportion,0.01,4699,3671,4005,351498,104.09135178299948
0,iterative,dual,warm,76,90,0.5,0.1,proportion,0.01,4699,1971,4005,353469,101.30188572800034
0,iterative,dual,warm,77,90,0.5,0.1,proportion,0.01,4699,1161,4005,354630,96.72284630700051
0,iterative,dual,warm,78,90,0.5,0.1,proportion,0.01,4699,506,4005,355136,93.83925819000069
0,iterative,dual,warm,79,90,0.5,0.1,proportion,0.01,4699,249,4005,355385,92.64683340599913
0,iterative,dual,warm,80,90,0.5,0.1,proportion,0.01,4699,155,4005,355540,91.60995274299967
0,iterative,dual,warm,81,90,0.5,0.1,proportion,0.01,4699,63,4005,355603,95.20990285999869
0,iterative,dual,warm,82,90,0.5,0.1,proportion,0.01,4699,37,4005,355640,101.66089895300138
0,iterative,dual,warm,83,90,0.5,0.1,proportion,0.01,4699,10,4005,355650,100.33432185200036
0,iterative,dual,warm,84,90,0.5,0.1,proportion,0.01,4699,3,4005,355653,100.28169636200073
0,iterative,dual,warm,85,90,0.5,0.1,proportion,0.01,4699,3,4005,355656,103.35808483600158
0,iterative,dual,warm,86,90,0.5,0.1,proportion,0.01,4699,3,4005,355659,102.56692951600053
0,iterative,dual,warm,87,90,0.5,0.1,proportion,0.01,4699,2,4005,355661,104.55595492799876
0,iterative,dual,cold,0,90,0.5,0.1,proportion,0.01,100,100,4005,101,0.008544001999325701
0,iterative,dual,cold,1,90,0.5,0.1,proportion,0.01,4699,4699,4005,4800,0.05117588799839723
0,iterative,dual,cold,2,90,0.5,0.1,proportion,0.01,4699,4699,4005,9499,2.589960617999168
0,iterative,dual,cold,3,90,0.5,0.1,proportion,0.01,4699,4699,4005,14198,6.055267559999265
0,iterative,dual,cold,4,90,0.5,0.1,proportion,0.01,4699,4699,4005,18897,17.19048648699936
0,iterative,dual,cold,5,90,0.5,0.1,proportion,0.01,4699,4699,4005,23596,46.21334869800012
0,iterative,dual,cold,6,90,0.5,0.1,proportion,0.01,4699,4699,4005,28295,230.61033246600164
0,iterative,dual,cold,7,90,0.5,0.1,proportion,0.01,4699,4699,4005,32994,148.70961071800048
0,iterative,dual,cold,8,90,0.5,0.1,proportion,0.01,4699,4699,4005,37693,0.5125941149999562
0,iterative,dual,cold,9,90,0.5,0.1,proportion,0.01,4699,4699,4005,42392,0.0515082430010807
0,iterative,dual,cold,10,90,0.5,0.1,proportion,0.01,4699,4699,4005,47091,0.05713976600054593
0,iterative,dual,cold,11,90,0.5,0.1,proportion,0.01,4699,4699,4005,51790,0.06166453600053501
0,iterative,dual,cold,12,90,0.5,0.1,proportion,0.01,4699,4699,4005,56489,0.06653178699889395
0,iterative,dual,cold,13,90,0.5,0.1,proportion,0.01,4699,4699,4005,61188,0.07166680299997097
0,iterative,dual,cold,14,90,0.5,0.1,proportion,0.01,4699,4699,4005,65887,0.07683200199971907
0,iterative,dual,cold,15,90,0.5,0.1,proportion,0.01,4699,4699,4005,70586,0.08185819900063507
0,iterative,dual,cold,16,90,0.5,0.1,proportion,0.01,4699,4699,4005,75285,0.08841751599902636
0,iterative,dual,cold,17,90,0.5,0.1,proportion,0.01,4699,4699,4005,79984,0.09367487900090055
0,iterative,dual,cold,18,90,0.5,0.1,proportion,0.01,4699,4699,4005,84683,0.09908084199923906
0,iterative,dual,cold,19,90,0.5,0.1,proportion,0.01,4699,4699,4005,89382,0.11416420000023209
0,iterative,dual,cold,20,90,0.5,0.1,proportion,0.01,4699,4699,4005,94081,0.11383893499987607
0,iterative,dual,cold,21,90,0.5,0.1,proportion,0.01,4699,4699,4005,98780,0.1199968130003981
0,iterative,dual,cold,22,90,0.5,0.1,proportion,0.01,4699,4699,4005,103479,0.1255091610000818
0,iterative,dual,cold,23,90,0.5,0.1,proportion,0.01,4699,4699,4005,108178,0.1409281859996554
0,iterative,dual,cold,24,90,0.5,0.1,proportion,0.01,4699,4699,4005,112877,0.14915667199966265
0,iterative,dual,cold,25,90,0.5,0.1,proportion,0.01,4699,4699,4005,117576,0.15684846099975402
0,iterative,dual,cold,26,90,0.5,0.1,proportion,0.01,4699,4699,4005,122275,0.16353428899856226
0,iterative,dual,cold,27,90,0.5,0.1,proportion,0.01,4699,4699,4005,126974,0.17871629599903827
0,iterative,dual,cold,28,90,0.5,0.1,proportion,0.01,4699,4699,4005,131673,0.17823183800101106
0,iterative,dual,cold,29,90,0.5,0.1,proportion,0.01,4699,4699,4005,136372,0.18632413300110784
0,iterative,dual,cold,30,90,0.5,0.1,proportion,0.01,4699,4699,4005,141071,0.19310411700098484
0,iterative,dual,cold,31,90,0.5,0.1,proportion,0.01,4699,4699,4005,145770,0.20192354699975112
0,iterative,dual,cold,32,90,0.5,0.1,proportion,0.01,4699,4699,4005,150469,0.2084443719995761
0,iterative,dual,cold,33,90,0.5,0.1,proportion,0.01,4699,4699,4005,155168,0.21559981199970935
0,iterative,dual,cold,34,90,0.5,0.1,proportion,0.01,4699,4699,4005,159867,0.22291008100000909
0,iterative,dual,cold,35,90,0.5,0.1,proportion,0.01,4699,4699,4005,164566,0.2307877199982613
0,iterative,dual,cold,36,90,0.5,0.1,proportion,0.01,4699,4699,4005,169265,0.2402478650001285
0,iterative,dual,cold,37,90,0.5,0.1,proportion,0.01,4699,4699,4005,173964,0.24691836899910413
