solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
8,iterative,auto,warm,1,,True,40,0.5,0.2,fixed,1000,780,1121,11.046489636000018,8.074880671999978,2.9716089640000405,80.2427184466019
