solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
66,once,auto,cold,1,,False,0,0,120,0.5,0.2,fixed,1000,1123360,1123360,0,1,,7140,1123361,1051.453125,0,0,0
66,iterative,auto,warm,1,,False,0,0,120,0.5,0.2,fixed,1000,100,100,0,1,,7140,101,0.015625,0,0,0
66,iterative,auto,warm,1,,False,0,1,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,1101,0.015625,0,0,0
66,iterative,auto,warm,1,,False,0,2,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,2101,0.03125,0,0,0
66,iterative,auto,warm,1,,False,0,3,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,3101,0.03125,0,0,0
66,iterative,auto,warm,1,,False,0,4,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,4101,0.046875,0,0,0
66,iterative,auto,warm,1,,False,0,5,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,5101,0.859375,0,0,0
66,iterative,auto,warm,1,,False,0,6,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,6101,6.46875,0,0,0
66,iterative,auto,warm,1,,False,0,7,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,7101,16.3125,0,0,0
66,iterative,auto,warm,1,,False,0,8,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,8101,26.15625,0,0,0
66,iterative,auto,warm,1,,False,0,9,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,9101,43.171875,0,0,0
66,iterative,auto,warm,1,,False,0,10,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,10101,65.53125,0,0,0
66,iterative,auto,warm,1,,False,0,11,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,11101,96.34375,0,0,0
66,iterative,auto,warm,1,,False,0,12,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,12101,111.03125,0,0,0
66,iterative,auto,warm,1,,False,0,13,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,13101,128.546875,0,0,0
66,iterative,auto,warm,1,,False,0,14,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,14101,132.015625,0,0,0
66,iterative,auto,warm,1,,False,0,15,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,15101,134.125,0,0,0
66,iterative,auto,warm,1,,False,0,16,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,16101,126.5,0,0,0
66,iterative,auto,warm,1,,False,0,17,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,17101,130.8125,0,0,0
66,iterative,auto,warm,1,,False,0,18,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,18101,106.5625,0,0,0
66,iterative,auto,warm,1,,False,0,19,120,0.5,0.2,fixed,1000,1000,1000,0,1,,7140,19101,0.328125,0,0,0
66,iterative,auto,warm,1,,True,0,0,120,0.5,0.2,fixed,1000,100,100,0,1,,7140,101,0.0,0,0,0
66,iterative,auto,warm,1,,True,0,1,120,0.5,0.2,fixed,1000,1000,1000,87,1,,7140,1014,0.03125,100,87,13
66,iterative,auto,warm,1,,True,0,2,120,0.5,0.2,fixed,1000,1000,1000,75,1,,7140,1939,0.046875,1013,75,938
66,iterative,auto,warm,1,,True,0,3,120,0.5,0.2,fixed,1000,1000,1000,197,1,,7140,2742,0.03125,1938,197,1741
66,iterative,auto,warm,1,,True,0,4,120,0.5,0.2,fixed,1000,1000,1000,202,1,,7140,3540,0.078125,1084,202,882
66,iterative,auto,warm,1,,True,0,5,120,0.5,0.2,fixed,1000,1000,1000,371,1,,7140,4169,0.09375,1311,371,940
66,iterative,auto,warm,1,,True,0,6,120,0.5,0.2,fixed,1000,1000,1000,505,1,,7140,4664,0.328125,1778,505,1273
66,iterative,auto,warm,1,,True,0,7,120,0.5,0.2,fixed,1000,1000,1000,926,1,,7140,4738,0.96875,1812,926,886
66,iterative,auto,warm,1,,True,0,8,120,0.5,0.2,fixed,1000,1000,1000,696,1,,7140,5042,2.15625,1333,696,637
66,iterative,auto,warm,1,,True,0,9,120,0.5,0.2,fixed,1000,1000,1000,814,1,,7140,5228,3.296875,1316,814,502
66,iterative,auto,warm,1,,True,0,10,120,0.5,0.2,fixed,1000,1000,1000,803,1,,7140,5425,4.21875,1239,803,436
66,iterative,auto,warm,1,,True,0,11,120,0.5,0.2,fixed,1000,1000,1000,841,1,,7140,5584,6.984375,1237,841,396
66,iterative,auto,warm,1,,True,0,12,120,0.5,0.2,fixed,1000,1000,1000,797,1,,7140,5787,9.140625,1092,797,295
66,iterative,auto,warm,1,,True,0,13,120,0.5,0.2,fixed,1000,1000,1000,786,1,,7140,6001,11.03125,1013,786,227
66,iterative,auto,warm,1,,True,0,14,120,0.5,0.2,fixed,1000,1000,1000,790,1,,7140,6211,13.78125,998,790,208
66,iterative,auto,warm,1,,True,0,15,120,0.5,0.2,fixed,1000,1000,1000,820,1,,7140,6391,14.84375,972,820,152
66,iterative,auto,warm,1,,True,0,16,120,0.5,0.2,fixed,1000,1000,1000,847,1,,7140,6544,14.59375,985,847,138
66,iterative,auto,warm,1,,True,0,17,120,0.5,0.2,fixed,1000,1000,1000,810,1,,7140,6734,16.875,920,810,110
66,iterative,auto,warm,1,,True,0,18,120,0.5,0.2,fixed,1000,1000,1000,875,1,,7140,6859,14.890625,977,875,102
66,iterative,auto,warm,1,,True,0,19,120,0.5,0.2,fixed,1000,1000,1000,863,1,,7140,6996,17.34375,933,863,70
66,iterative,auto,warm,1,,True,0,20,120,0.5,0.2,fixed,1000,1000,1000,873,1,,7140,7123,19.140625,953,873,80
66,iterative,auto,warm,1,,True,0,21,120,0.5,0.2,fixed,1000,1000,1000,876,1,,7140,7247,27.671875,924,876,48
66,iterative,auto,warm,1,,True,0,22,120,0.5,0.2,fixed,1000,1000,1000,919,1,,7140,7328,27.0625,968,919,49
66,iterative,auto,warm,1,,True,0,23,120,0.5,0.2,fixed,1000,1000,1000,903,1,,7140,7425,26.34375,949,903,46
