solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
65,iterative,auto,warm,1,,True,0,140,0.5,0.2,fixed,1000,100,100,0,1,,9730,101,0.015625
65,iterative,auto,warm,1,,True,1,140,0.5,0.2,fixed,1000,1000,1000,100,1,,9730,1001,0.03125
65,iterative,auto,warm,1,,True,2,140,0.5,0.2,fixed,1000,1000,1000,1000,1,,9730,1001,0.015625
65,iterative,auto,warm,1,,True,3,140,0.5,0.2,fixed,1000,1000,1000,1000,1,,9730,1001,0.03125
65,iterative,auto,warm,1,,True,4,140,0.5,0.2,fixed,1000,1000,1000,554,1,,9730,1447,0.03125
65,iterative,auto,warm,1,,True,5,140,0.5,0.2,fixed,1000,1000,1000,745,1,,9730,1702,0.0625
65,iterative,auto,warm,1,,True,6,140,0.5,0.2,fixed,1000,1000,1000,482,1,,9730,2220,0.046875
65,iterative,auto,warm,1,,True,7,140,0.5,0.2,fixed,1000,1000,1000,311,1,,9730,2909,0.0625
65,iterative,auto,warm,1,,True,8,140,0.5,0.2,fixed,1000,1000,1000,354,1,,9730,3555,0.09375
65,iterative,auto,warm,1,,True,9,140,0.5,0.2,fixed,1000,1000,1000,565,1,,9730,3990,0.109375
65,iterative,auto,warm,1,,True,10,140,0.5,0.2,fixed,1000,1000,1000,728,1,,9730,4262,0.140625
65,iterative,auto,warm,1,,True,11,140,0.5,0.2,fixed,1000,1000,1000,749,1,,9730,4513,0.171875
65,iterative,auto,warm,1,,True,12,140,0.5,0.2,fixed,1000,1000,1000,764,1,,9730,4749,0.203125
65,iterative,auto,warm,1,,True,13,140,0.5,0.2,fixed,1000,1000,1000,795,1,,9730,4954,0.25
65,iterative,auto,warm,1,,True,14,140,0.5,0.2,fixed,1000,1000,1000,806,1,,9730,5148,0.296875
65,iterative,auto,warm,1,,True,15,140,0.5,0.2,fixed,1000,1000,1000,797,1,,9730,5351,0.34375
65,iterative,auto,warm,1,,True,16,140,0.5,0.2,fixed,1000,1000,1000,938,1,,9730,5413,0.328125
65,iterative,auto,warm,1,,True,17,140,0.5,0.2,fixed,1000,1000,1000,818,1,,9730,5595,0.53125
65,iterative,auto,warm,1,,True,18,140,0.5,0.2,fixed,1000,1000,1000,792,1,,9730,5803,1.234375
65,iterative,auto,warm,1,,True,19,140,0.5,0.2,fixed,1000,1000,1000,862,1,,9730,5941,1.515625
65,iterative,auto,warm,1,,True,20,140,0.5,0.2,fixed,1000,1000,1000,829,1,,9730,6112,1.765625
65,iterative,auto,warm,1,,True,21,140,0.5,0.2,fixed,1000,1000,1000,875,1,,9730,6237,2.1875
65,iterative,auto,warm,1,,True,22,140,0.5,0.2,fixed,1000,1000,1000,852,1,,9730,6385,2.5625
65,iterative,auto,warm,1,,True,23,140,0.5,0.2,fixed,1000,1000,1000,836,1,,9730,6549,4.5
65,iterative,auto,warm,1,,True,24,140,0.5,0.2,fixed,1000,1000,1000,901,1,,9730,6648,5.265625
65,iterative,auto,warm,1,,True,25,140,0.5,0.2,fixed,1000,1000,1000,874,1,,9730,6774,6.125
65,iterative,auto,warm,1,,True,26,140,0.5,0.2,fixed,1000,1000,1000,848,1,,9730,6926,6.6875
65,iterative,auto,warm,1,,True,27,140,0.5,0.2,fixed,1000,1000,1000,837,1,,9730,7089,7.015625
65,iterative,auto,warm,1,,True,28,140,0.5,0.2,fixed,1000,1000,1000,820,1,,9730,7269,8.9375
65,iterative,auto,warm,1,,True,29,140,0.5,0.2,fixed,1000,1000,1000,827,1,,9730,7442,8.875
65,iterative,auto,warm,1,,True,30,140,0.5,0.2,fixed,1000,1000,1000,809,1,,9730,7633,10.578125
65,iterative,auto,warm,1,,True,31,140,0.5,0.2,fixed,1000,1000,1000,835,1,,9730,7798,11.859375
65,iterative,auto,warm,1,,True,32,140,0.5,0.2,fixed,1000,1000,1000,850,1,,9730,7948,12.390625
65,iterative,auto,warm,1,,True,33,140,0.5,0.2,fixed,1000,1000,1000,818,1,,9730,8130,13.734375
65,iterative,auto,warm,1,,True,34,140,0.5,0.2,fixed,1000,1000,1000,809,1,,9730,8321,15.390625
65,iterative,auto,warm,1,,True,35,140,0.5,0.2,fixed,1000,1000,1000,821,1,,9730,8500,17.859375
65,iterative,auto,warm,1,,True,36,140,0.5,0.2,fixed,1000,1000,1000,852,1,,9730,8648,18.515625
65,iterative,auto,warm,1,,True,37,140,0.5,0.2,fixed,1000,1000,1000,845,1,,9730,8803,20.796875
65,iterative,auto,warm,1,,True,38,140,0.5,0.2,fixed,1000,1000,1000,870,1,,9730,8933,21.515625
65,iterative,auto,warm,1,,True,39,140,0.5,0.2,fixed,1000,1000,1000,903,1,,9730,9030,23.78125
65,iterative,auto,warm,1,,True,40,140,0.5,0.2,fixed,1000,1000,1000,869,1,,9730,9161,25.625
65,iterative,auto,warm,1,,True,41,140,0.5,0.2,fixed,1000,1000,1000,897,1,,9730,9264,28.203125
65,iterative,auto,warm,1,,True,42,140,0.5,0.2,fixed,1000,1000,1000,899,1,,9730,9365,30.40625
65,iterative,auto,warm,1,,True,43,140,0.5,0.2,fixed,1000,1000,1000,925,1,,9730,9440,30.265625
65,iterative,auto,warm,1,,True,44,140,0.5,0.2,fixed,1000,1000,1000,886,1,,9730,9554,32.53125
65,iterative,auto,warm,1,,True,45,140,0.5,0.2,fixed,1000,1000,1000,931,1,,9730,9623,34.25
65,iterative,auto,warm,1,,True,46,140,0.5,0.2,fixed,1000,1000,1000,966,1,,9730,9657,35.0
65,iterative,auto,warm,1,,True,47,140,0.5,0.2,fixed,1000,1000,1000,948,1,,9730,9709,37.453125
65,iterative,auto,warm,1,,True,48,140,0.5,0.2,fixed,1000,1000,1000,930,1,,9730,9779,35.90625
65,iterative,auto,warm,1,,True,49,140,0.5,0.2,fixed,1000,1000,1000,943,1,,9730,9836,37.84375
65,iterative,auto,warm,1,,True,50,140,0.5,0.2,fixed,1000,1000,1000,953,1,,9730,9883,37.8125
65,iterative,auto,warm,1,,True,51,140,0.5,0.2,fixed,1000,1000,1000,977,1,,9730,9906,38.0625
65,iterative,auto,warm,1,,True,52,140,0.5,0.2,fixed,1000,1000,1000,935,1,,9730,9971,39.625
65,iterative,auto,warm,1,,True,53,140,0.5,0.2,fixed,1000,1000,1000,956,1,,9730,10015,47.40625
65,iterative,auto,warm,1,,True,54,140,0.5,0.2,fixed,1000,1000,1000,979,1,,9730,10036,43.171875
65,iterative,auto,warm,1,,True,55,140,0.5,0.2,fixed,1000,1000,1000,965,1,,9730,10071,43.453125
65,iterative,auto,warm,1,,True,56,140,0.5,0.2,fixed,1000,1000,1000,971,1,,9730,10100,42.671875
65,iterative,auto,warm,1,,True,57,140,0.5,0.2,fixed,1000,1000,1000,993,1,,9730,10107,45.09375
65,iterative,auto,warm,1,,True,58,140,0.5,0.2,fixed,1000,1000,1000,979,1,,9730,10128,45.890625
65,iterative,auto,warm,1,,True,59,140,0.5,0.2,fixed,1000,1000,1000,976,1,,9730,10152,45.9375
65,iterative,auto,warm,1,,True,60,140,0.5,0.2,fixed,1000,1000,1000,964,1,,9730,10188,47.234375
65,iterative,auto,warm,1,,True,61,140,0.5,0.2,fixed,1000,1000,1000,967,1,,9730,10221,45.046875
65,iterative,auto,warm,1,,True,62,140,0.5,0.2,fixed,1000,1000,1000,991,1,,9730,10230,48.234375
65,iterative,auto,warm,1,,True,63,140,0.5,0.2,fixed,1000,1000,1000,958,1,,9730,10272,47.09375
65,iterative,auto,warm,1,,True,64,140,0.5,0.2,fixed,1000,1000,1000,996,1,,9730,10276,51.78125
65,iterative,auto,warm,1,,True,65,140,0.5,0.2,fixed,1000,1000,1000,971,1,,9730,10305,48.90625
65,iterative,auto,warm,1,,True,66,140,0.5,0.2,fixed,1000,1000,1000,998,1,,9730,10307,52.65625
65,iterative,auto,warm,1,,True,67,140,0.5,0.2,fixed,1000,1000,1000,997,1,,9730,10310,50.359375
65,iterative,auto,warm,1,,True,68,140,0.5,0.2,fixed,1000,1000,1000,980,1,,9730,10330,49.46875
65,iterative,auto,warm,1,,True,69,140,0.5,0.2,fixed,1000,1000,1000,1010,1,,9730,10320,49.296875
65,iterative,auto,warm,1,,True,70,140,0.5,0.2,fixed,1000,1000,1000,959,1,,9730,10361,50.9375
65,iterative,auto,warm,1,,True,71,140,0.5,0.2,fixed,1000,1000,1000,986,1,,9730,10375,48.234375
65,iterative,auto,warm,1,,True,72,140,0.5,0.2,fixed,1000,1000,1000,988,1,,9730,10387,53.03125
65,iterative,auto,warm,1,,True,73,140,0.5,0.2,fixed,1000,1000,1000,997,1,,9730,10390,49.4375
65,iterative,auto,warm,1,,True,74,140,0.5,0.2,fixed,1000,1000,1000,984,1,,9730,10406,54.90625
65,iterative,auto,warm,1,,True,75,140,0.5,0.2,fixed,1000,1000,1000,997,1,,9730,10409,56.21875
65,iterative,auto,warm,1,,True,76,140,0.5,0.2,fixed,1000,1000,1000,991,1,,9730,10418,53.625
65,iterative,auto,warm,1,,True,77,140,0.5,0.2,fixed,1000,1000,1000,986,1,,9730,10432,72.796875
65,iterative,auto,warm,1,,True,78,140,0.5,0.2,fixed,1000,1000,1000,1036,1,,9730,10396,75.5
65,iterative,auto,warm,1,,True,79,140,0.5,0.2,fixed,1000,1000,1000,976,1,,9730,10420,70.78125
65,iterative,auto,warm,1,,True,80,140,0.5,0.2,fixed,1000,1000,1000,987,1,,9730,10433,75.28125
65,iterative,auto,warm,1,,True,81,140,0.5,0.2,fixed,1000,1000,1000,982,1,,9730,10451,71.328125
65,iterative,auto,warm,1,,True,82,140,0.5,0.2,fixed,1000,1000,1000,993,1,,9730,10458,73.375
65,iterative,auto,warm,1,,True,83,140,0.5,0.2,fixed,1000,1000,1000,996,1,,9730,10462,68.328125
65,iterative,auto,warm,1,,True,84,140,0.5,0.2,fixed,1000,1000,1000,994,1,,9730,10468,55.546875
65,iterative,auto,warm,1,,True,85,140,0.5,0.2,fixed,1000,1000,1000,1001,1,,9730,10467,53.578125
65,iterative,auto,warm,1,,True,86,140,0.5,0.2,fixed,1000,1000,1000,1011,1,,9730,10456,71.46875
65,iterative,auto,warm,1,,True,87,140,0.5,0.2,fixed,1000,1000,1000,996,1,,9730,10460,89.828125
65,iterative,auto,warm,1,,True,88,140,0.5,0.2,fixed,1000,1000,1000,1030,1,,9730,10430,65.1875
65,iterative,auto,warm,1,,True,89,140,0.5,0.2,fixed,1000,1000,1000,1037,1,,9730,10393,107.21875
65,iterative,auto,warm,1,,True,90,140,0.5,0.2,fixed,1000,1000,1000,956,1,,9730,10437,106.515625
65,iterative,auto,warm,1,,True,91,140,0.5,0.2,fixed,1000,1000,548,1039,1,,9730,9946,83.109375
65,iterative,auto,warm,1,,True,92,140,0.5,0.2,fixed,1000,1000,1000,583,1,,9730,10363,79.78125
65,iterative,auto,warm,1,,True,93,140,0.5,0.2,fixed,1000,1000,822,939,1,,9730,10246,72.046875
65,iterative,auto,warm,1,,True,94,140,0.5,0.2,fixed,1000,1000,548,794,1,,9730,10000,62.65625
65,iterative,auto,warm,1,,True,95,140,0.5,0.2,fixed,1000,1000,548,513,1,,9730,10035,68.421875
