solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
36,iterative,auto,warm,1,,True,0,80,0.5,0.2,fixed,1000,100,100,0,1,,3160,101,0.0
36,iterative,auto,warm,1,,True,1,80,0.5,0.2,fixed,1000,1000,1000,100,1,,3160,1001,0.015625
36,iterative,auto,warm,1,,True,2,80,0.5,0.2,fixed,1000,1000,1000,1000,1,,3160,1001,0.015625
36,iterative,auto,warm,1,,True,3,80,0.5,0.2,fixed,1000,1000,1000,1000,1,,3160,1001,0.015625
36,iterative,auto,warm,1,,True,4,80,0.5,0.2,fixed,1000,1000,1000,443,1,,3160,1558,0.03125
36,iterative,auto,warm,1,,True,5,80,0.5,0.2,fixed,1000,1000,1000,350,1,,3160,2208,0.109375
36,iterative,auto,warm,1,,True,6,80,0.5,0.2,fixed,1000,1000,1000,729,1,,3160,2479,0.21875
36,iterative,auto,warm,1,,True,7,80,0.5,0.2,fixed,1000,1000,1000,819,1,,3160,2660,0.40625
36,iterative,auto,warm,1,,True,8,80,0.5,0.2,fixed,1000,1000,1000,830,1,,3160,2830,0.90625
36,iterative,auto,warm,1,,True,9,80,0.5,0.2,fixed,1000,1000,1000,814,1,,3160,3016,1.65625
36,iterative,auto,warm,1,,True,10,80,0.5,0.2,fixed,1000,1000,1000,819,1,,3160,3197,2.734375
36,iterative,auto,warm,1,,True,11,80,0.5,0.2,fixed,1000,1000,1000,830,1,,3160,3367,2.734375
36,iterative,auto,warm,1,,True,12,80,0.5,0.2,fixed,1000,1000,1000,905,1,,3160,3462,3.203125
36,iterative,auto,warm,1,,True,13,80,0.5,0.2,fixed,1000,1000,1000,911,1,,3160,3551,4.265625
36,iterative,auto,warm,1,,True,14,80,0.5,0.2,fixed,1000,1000,1000,934,1,,3160,3617,6.265625
36,iterative,auto,warm,1,,True,15,80,0.5,0.2,fixed,1000,1000,1000,945,1,,3160,3672,4.8125
36,iterative,auto,warm,1,,True,16,80,0.5,0.2,fixed,1000,1000,1000,980,1,,3160,3692,5.359375
36,iterative,auto,warm,1,,True,17,80,0.5,0.2,fixed,1000,1000,1000,998,1,,3160,3694,5.828125
36,iterative,auto,warm,1,,True,18,80,0.5,0.2,fixed,1000,1000,1000,996,1,,3160,3698,4.453125
36,iterative,auto,warm,1,,True,19,80,0.5,0.2,fixed,1000,1000,1000,997,1,,3160,3701,3.375
36,iterative,auto,warm,1,,True,20,80,0.5,0.2,fixed,1000,1000,1000,1011,1,,3160,3690,3.515625
36,iterative,auto,warm,1,,True,21,80,0.5,0.2,fixed,1000,1000,1000,1013,1,,3160,3677,2.765625
36,iterative,auto,warm,1,,True,22,80,0.5,0.2,fixed,1000,1000,1000,927,1,,3160,3750,3.59375
36,iterative,auto,warm,1,,True,23,80,0.5,0.2,fixed,1000,1000,154,858,1,,3160,3046,2.46875
36,iterative,auto,warm,1,,True,24,80,0.5,0.2,fixed,1000,1000,760,186,1,,3160,3620,3.453125
