solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,30,0.5,0.1,fixed,10,435,16241,1.1466128439999999,0.3944544839999997,0.7521583600000001,23.0
0,iterative,auto,warm,0.01,,30,0.5,0.1,fixed,10,435,571,0.7376382760000002,0.3183883249999999,0.4192499510000003,23.0
0,iterative,auto,warm,0.1,,30,0.5,0.1,fixed,10,435,501,0.8793028070000002,0.1786995270000027,0.7006032799999975,23.0
0,iterative,auto,warm,1,0.5,30,0.5,0.1,fixed,10,435,530,0.8927587060000004,0.26939815100000164,0.6233605549999988,23.000000000000004
0,iterative,auto,warm,1,0.9,30,0.5,0.1,fixed,10,435,540,0.8861493439999997,0.2545016969999985,0.6316476470000012,23.0
1,once,auto,cold,1,,30,0.5,0.1,fixed,100,435,16241,3.072904144,2.342818124000001,0.730086019999999,29.7903225806452
1,iterative,auto,warm,0.01,,30,0.5,0.1,fixed,100,435,1444,1.3522876660000005,0.7822338869999985,0.570053779000002,29.790322580645125
1,iterative,auto,warm,0.1,,30,0.5,0.1,fixed,100,435,1383,1.290313028,0.7502767369999983,0.5400362910000016,29.79032258064515
1,iterative,auto,warm,1,0.5,30,0.5,0.1,fixed,100,435,1685,1.5205765670000009,0.5907890229999992,0.9297875440000016,29.790322580645178
1,iterative,auto,warm,1,0.9,30,0.5,0.1,fixed,100,435,1549,1.460868317000001,0.7320331970000034,0.7288351199999976,29.790322580645196
2,once,auto,cold,1,,30,0.5,0.2,fixed,10,435,16241,2.108940366999999,1.3469352559999983,0.7620051110000006,39.00000000000007
2,iterative,auto,warm,0.01,,30,0.5,0.2,fixed,10,435,971,2.251004307999999,1.4645791990000099,0.786425108999989,38.99999999999993
2,iterative,auto,warm,0.1,,30,0.5,0.2,fixed,10,435,721,1.8940042730000002,0.7885698139999953,1.105434459000005,38.99999999999997
2,iterative,auto,warm,1,0.5,30,0.5,0.2,fixed,10,435,955,2.459298739000001,1.3161802729999899,1.1431184660000113,38.99999999999959
2,iterative,auto,warm,1,0.9,30,0.5,0.2,fixed,10,435,767,2.1046678850000013,0.9794650570000059,1.1252028279999955,38.99999999999999
3,once,auto,cold,1,,30,0.5,0.2,fixed,100,435,16241,2.1047661689999977,1.3354405819999968,0.7693255870000009,44.99999999999996
3,iterative,auto,warm,0.01,,30,0.5,0.2,fixed,100,435,955,0.7895022279999999,0.4154475659999939,0.37405466200000603,45.0000000000003
3,iterative,auto,warm,0.1,,30,0.5,0.2,fixed,100,435,901,0.6464428920000032,0.3537922220000027,0.29265067000000045,45.000000000000064
3,iterative,auto,warm,1,0.5,30,0.5,0.2,fixed,100,435,884,0.7032532620000005,0.3366248190000043,0.3666284429999962,44.999999999999105
3,iterative,auto,warm,1,0.9,30,0.5,0.2,fixed,100,435,826,0.7437534239999977,0.3775323020000023,0.36622112199999535,44.999999999999964
4,once,auto,cold,1,,30,0.8,0.1,fixed,10,435,16241,1.100685839999997,0.3457393159999995,0.7549465239999975,21.0
4,iterative,auto,warm,0.01,,30,0.8,0.1,fixed,10,435,281,0.306398006000002,0.019996855999984575,0.2864011500000174,21.0
4,iterative,auto,warm,0.1,,30,0.8,0.1,fixed,10,435,281,0.4079541099999986,0.02179009800001097,0.3861640119999876,21.0
4,iterative,auto,warm,1,0.5,30,0.8,0.1,fixed,10,435,301,0.413487982999996,0.027723989999998366,0.38576399299999764,21.0
4,iterative,auto,warm,1,0.9,30,0.8,0.1,fixed,10,435,301,0.35587081199999915,0.028280996999981767,0.3275898150000174,21.0
5,once,auto,cold,1,,30,0.8,0.1,fixed,100,435,16241,0.946939172999997,0.19685620500000311,0.7500829679999939,19.0
5,iterative,auto,warm,0.01,,30,0.8,0.1,fixed,100,435,401,0.24628391699999952,0.00801494200000974,0.23826897499998978,19.0
