solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
3,once,auto,cold,1,,False,0,90,0.5,0.2,fixed,1000,4005,469921,669.1962315820001,647.1656424329994,22.03058914900066,413.9999999999982
3,iterative,auto,warm,1,,False,0,90,0.5,0.2,fixed,1000,4005,12101,403.488888545,384.6303596790058,18.85852886599423,414.0000000000009
3,iterative,auto,warm,1,,True,0,90,0.5,0.2,fixed,1000,4005,5086,361.19235602299887,301.7962669149965,59.39608910800234,413.999999999999
3,iterative,auto,warm,1,,True,0.1,90,0.5,0.2,fixed,1000,4005,4939,765.1683418920002,708.6965338190003,56.47180807299992,413.99999999999807
3,iterative,auto,warm,1,,True,0.3,90,0.5,0.2,fixed,1000,4005,5708,918.6219032669997,856.9109638699938,61.71093939700586,414.00000000000085
