solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,50,0.5,0.1,fixed,1000,78400,78400,1,,1225,78401,27.189854221000004
0,iterative,auto,warm,1,,0,50,0.5,0.1,fixed,1000,100,100,1,,1225,101,0.0037910539999970183
0,iterative,auto,warm,1,,1,50,0.5,0.1,fixed,1000,1000,1000,1,,1225,1101,0.028207161999993957
0,iterative,auto,warm,1,,2,50,0.5,0.1,fixed,1000,1000,1000,1,,1225,2101,0.7887856160000055
0,iterative,auto,warm,1,,3,50,0.5,0.1,fixed,1000,1000,1000,1,,1225,3101,0.09351781499999845
1,once,auto,cold,1,,0,50,0.5,0.1,fixed,10000,78400,78400,1,,1225,78401,27.905639461000007
1,iterative,auto,warm,1,,0,50,0.5,0.1,fixed,10000,100,100,1,,1225,101,0.0038145599999950264
1,iterative,auto,warm,1,,1,50,0.5,0.1,fixed,10000,10000,9526,1,,1225,9627,2.481365656999998
1,iterative,auto,warm,1,,2,50,0.5,0.1,fixed,10000,10000,5830,1,,1225,15457,0.7174366889999959
2,once,auto,cold,1,,0,50,0.5,0.1,fixed,100000,78400,78400,1,,1225,78401,24.296631159
3,once,auto,cold,1,,0,50,0.5,0.1,fixed,1000000,78400,78400,1,,1225,78401,27.544852175000003
4,once,auto,cold,1,,0,50,0.5,0.2,fixed,1000,78400,78400,1,,1225,78401,26.980236907999995
4,iterative,auto,warm,1,,0,50,0.5,0.2,fixed,1000,100,100,1,,1225,101,0.004080091000020047
4,iterative,auto,warm,1,,1,50,0.5,0.2,fixed,1000,1000,1000,1,,1225,1101,0.03587641700002564
4,iterative,auto,warm,1,,2,50,0.5,0.2,fixed,1000,1000,1000,1,,1225,2101,1.5030536360000042
4,iterative,auto,warm,1,,3,50,0.5,0.2,fixed,1000,1000,1000,1,,1225,3101,3.6197233649999987
4,iterative,auto,warm,1,,4,50,0.5,0.2,fixed,1000,1000,1000,1,,1225,4101,2.383925809999994
4,iterative,auto,warm,1,,5,50,0.5,0.2,fixed,1000,1000,70,1,,1225,4171,0.11820019299997853
5,once,auto,cold,1,,0,50,0.5,0.2,fixed,10000,78400,78400,1,,1225,78401,18.96752388499999
5,iterative,auto,warm,1,,0,50,0.5,0.2,fixed,10000,100,100,1,,1225,101,0.003963594999987663
5,iterative,auto,warm,1,,1,50,0.5,0.2,fixed,10000,10000,9592,1,,1225,9693,6.722238361000024
