solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,iterative,auto,warm,0.01,,0,110,0.5,0.1,fixed,1000,100,100,1,,5995,101,0.011935066999999577
0,iterative,auto,warm,0.01,,1,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,1101,0.04767723000000057
0,iterative,auto,warm,0.01,,2,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,2101,0.08809926300000015
0,iterative,auto,warm,0.01,,3,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,3101,0.0793360639999996
0,iterative,auto,warm,0.01,,4,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,4101,0.08711778300000006
0,iterative,auto,warm,0.01,,5,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,5101,2.0714429869999993
0,iterative,auto,warm,0.01,,6,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,6101,15.515623764999999
0,iterative,auto,warm,0.01,,7,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,7101,38.16933205800001
0,iterative,auto,warm,0.01,,8,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,8101,60.69088945299998
0,iterative,auto,warm,0.01,,9,110,0.5,0.1,fixed,1000,1000,1000,0.01,,5995,9101,59.044598975000014
0,iterative,auto,warm,0.01,,10,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,10101,14.385167026999994
0,iterative,auto,warm,0.01,,11,110,0.5,0.1,fixed,1000,1000,642,1,,5995,10743,0.054610784999994166
0,iterative,auto,warm,0.1,,0,110,0.5,0.1,fixed,1000,100,100,1,,5995,101,0.012011397999998508
0,iterative,auto,warm,0.1,,1,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,1101,0.04196659899997712
0,iterative,auto,warm,0.1,,2,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,2101,0.08548401999999555
0,iterative,auto,warm,0.1,,3,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,3101,0.10017071099997565
0,iterative,auto,warm,0.1,,4,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,4101,0.18304666099999167
0,iterative,auto,warm,0.1,,5,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,5101,1.93964290400001
0,iterative,auto,warm,0.1,,6,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,6101,14.270472635999994
0,iterative,auto,warm,0.1,,7,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,7101,33.37227369399997
0,iterative,auto,warm,0.1,,8,110,0.5,0.1,fixed,1000,1000,1000,0.1,,5995,8101,18.672062099000016
0,iterative,auto,warm,0.1,,9,110,0.5,0.1,fixed,1000,1000,1000,1,,5995,9101,1.9640068549999796
0,iterative,auto,warm,0.1,,10,110,0.5,0.1,fixed,1000,1000,1000,1,,5995,10101,0.04047572499996477
0,iterative,auto,warm,1,0.5,0,110,0.5,0.1,fixed,1000,100,100,1,,5995,101,0.012294585000006464
0,iterative,auto,warm,1,0.5,1,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,1101,0.04136625799998228
0,iterative,auto,warm,1,0.5,2,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,2101,0.07516006800000241
0,iterative,auto,warm,1,0.5,3,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,3101,0.11075059600000259
0,iterative,auto,warm,1,0.5,4,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,4101,0.34352276699996764
0,iterative,auto,warm,1,0.5,5,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,5101,4.753604462999988
0,iterative,auto,warm,1,0.5,6,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,6101,12.713092700000004
0,iterative,auto,warm,1,0.5,7,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,7101,34.14803792700002
0,iterative,auto,warm,1,0.5,8,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,8101,44.701364823000006
0,iterative,auto,warm,1,0.5,9,110,0.5,0.1,fixed,1000,1000,263,1,,5995,8364,11.160816485999987
0,iterative,auto,warm,1,0.5,10,110,0.5,0.1,fixed,1000,1000,1000,1,0.9999999999990651,5995,9364,1.9843231660000242
0,iterative,auto,warm,1,0.5,11,110,0.5,0.1,fixed,1000,1000,0,1,,5995,9364,0.00011255399999754445
0,iterative,auto,warm,1,0.9,0,110,0.5,0.1,fixed,1000,100,100,1,,5995,101,0.013768697999978485
0,iterative,auto,warm,1,0.9,1,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,1101,0.04248368300000038
0,iterative,auto,warm,1,0.9,2,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,2101,0.08944699800002809
0,iterative,auto,warm,1,0.9,3,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,3101,0.11846751699999913
0,iterative,auto,warm,1,0.9,4,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,4101,0.30324705900000026
0,iterative,auto,warm,1,0.9,5,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,5101,4.107043731000033
0,iterative,auto,warm,1,0.9,6,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,6101,14.957403007999972
0,iterative,auto,warm,1,0.9,7,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,7101,30.833108105000008
0,iterative,auto,warm,1,0.9,8,110,0.5,0.1,fixed,1000,1000,1000,1,1.0,5995,8101,39.16791863899999
0,iterative,auto,warm,1,0.9,9,110,0.5,0.1,fixed,1000,1000,518,1,,5995,8619,13.58020834399997
0,iterative,auto,warm,1,0.9,10,110,0.5,0.1,fixed,1000,1000,1000,1,,5995,9619,4.648773089999963
