solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,80,0.5,0.1,proportion,0.01,3160,328641,77.71266668,63.630725350999995,14.081941329000003,167.00000000000077
0,iterative,dual,warm,80,0.5,0.1,proportion,0.01,3160,248149,4348.531701027,4033.330845638,315.200855389,167.0000000000016
0,iterative,dual,cold,80,0.5,0.1,proportion,0.01,3160,132876,335.7260261880001,129.7312656910026,205.99476049699751,166.99999999998894
0,once,auto,cold,80,0.5,0.1,proportion,0.01,3160,328641,254.7486506689993,240.20211581700005,14.54653485199924,167.00000000000077
0,iterative,auto,warm,80,0.5,0.1,proportion,0.01,3160,248405,14512.818488729,14191.094813560003,321.72367516899794,166.9999999999729
0,iterative,auto,cold,80,0.5,0.1,proportion,0.01,3160,126494,330.06397152299905,131.61648280102236,198.4474887219767,167.0000000000081
1,once,dual,cold,80,0.5,0.1,proportion,0.1,3160,328641,75.48494698899958,61.470027422001294,14.014919566998287,144.9999999999985
1,iterative,dual,warm,80,0.5,0.1,proportion,0.1,3160,254130,1215.042855677999,1148.832063931004,66.2107917469948,144.99999999999787
1,iterative,dual,cold,80,0.5,0.1,proportion,0.1,3160,148467,157.32877497500158,122.69735639899955,34.631418576002034,144.99999999999915
1,once,auto,cold,80,0.5,0.1,proportion,0.1,3160,328641,254.8089191479994,240.34582450899688,14.46309463900252,144.9999999999985
1,iterative,auto,warm,80,0.5,0.1,proportion,0.1,3160,254456,5029.899079096998,4962.424391093991,67.47468800300703,145.00000000000063
1,iterative,auto,cold,80,0.5,0.1,proportion,0.1,3160,149600,178.32419943300192,142.6681370380029,35.656062394999026,145.00000000000202
2,once,dual,cold,80,0.5,0.2,proportion,0.01,3160,328641,297.60633521400086,283.5527420289982,14.053593185002683,321.0000000000125
2,iterative,dual,warm,80,0.5,0.2,proportion,0.01,3160,250835,17590.55154374,17274.263237308012,316.2883064319867,320.9999999999709
2,iterative,dual,cold,80,0.5,0.2,proportion,0.01,3160,148224,819.2585162989999,596.4406809430075,222.81783535599243,321.0000000000294
2,once,auto,cold,80,0.5,0.2,proportion,0.01,3160,328641,316.249689723998,301.7535099060042,14.496179817993834,321.0000000000066
2,iterative,auto,warm,80,0.5,0.2,proportion,0.01,3160,249959,18212.906942845002,17900.248816052976,312.65812679202645,320.9999999999994
2,iterative,auto,cold,80,0.5,0.2,proportion,0.01,3160,153095,1030.9242125430028,798.6662619540075,232.2579505889953,321.00000000001074
3,once,dual,cold,80,0.5,0.2,proportion,0.1,3160,328641,191.44153747900418,177.3235687960041,14.117968683000072,316.9999999999931
3,iterative,dual,warm,80,0.5,0.2,proportion,0.1,3160,250722,3130.744951118002,3067.453077160004,63.29187395799818,316.9999999999927
3,iterative,dual,cold,80,0.5,0.2,proportion,0.1,3160,185992,489.14320453199616,450.60375209900667,38.53945243298949,316.99999999998386
3,once,auto,cold,80,0.5,0.2,proportion,0.1,3160,328641,324.6754038390063,310.1464087239874,14.528995115018915,316.9999999999592
3,iterative,auto,warm,80,0.5,0.2,proportion,0.1,3160,250602,5964.792888627999,5899.300672553029,65.4922160749702,316.9999999999985
3,iterative,auto,cold,80,0.5,0.2,proportion,0.1,3160,145740,369.9360066159861,333.8236843259947,36.112322289991425,317.00000000001353
4,once,dual,cold,80,0.8,0.1,proportion,0.01,3160,328641,33.49134854899603,19.481038509009522,14.010310039986507,161.00000000000745
4,iterative,dual,warm,80,0.8,0.1,proportion,0.01,3160,246739,2245.331212085992,1878.105939554036,367.22527253195585,160.99999999999915
4,iterative,dual,cold,80,0.8,0.1,proportion,0.01,3160,67467,131.11042667599395,10.650683110958198,120.45974356503575,160.99999999999997
4,once,auto,cold,80,0.8,0.1,proportion,0.01,3160,328641,109.49325858800148,95.35021257799235,14.14304601000913,161.00000000000745
4,iterative,auto,warm,80,0.8,0.1,proportion,0.01,3160,246777,10773.957883079012,10414.512967776958,359.44491530205414,160.99999999999994
4,iterative,auto,cold,80,0.8,0.1,proportion,0.01,3160,75004,140.63446630799444,10.612257899032556,130.0222084089619,161.00000000000017
5,once,dual,cold,80,0.8,0.1,proportion,0.1,3160,328641,31.999791312002344,17.966160182011663,14.033631129990681,149.99999999999906
5,iterative,dual,warm,80,0.8,0.1,proportion,0.1,3160,246744,1126.0506166140112,989.0862621160486,136.96435449796263,150.00000000000037
5,iterative,dual,cold,80,0.8,0.1,proportion,0.1,3160,114782,62.05740689500817,31.927597285000957,30.129809610007214,150.0
5,once,auto,cold,80,0.8,0.1,proportion,0.1,3160,328641,105.62198922000243,91.15517975199327,14.46680946800916,149.99999999999906
5,iterative,auto,warm,80,0.8,0.1,proportion,0.1,3160,244408,3772.7628077209956,3681.9450865270046,90.81772119399102,150.00000000000043
5,iterative,auto,cold,80,0.8,0.1,proportion,0.1,3160,115926,69.67351370499819,38.67869873397285,30.994814971025335,150.0
6,once,dual,cold,80,0.8,0.2,proportion,0.01,3160,328641,45.0700810069975,31.03627281000081,14.033808196996688,307.0000000000036
6,iterative,dual,warm,80,0.8,0.2,proportion,0.01,3160,246981,2488.5447744360135,2169.3704885219777,319.17428591403586,307.00000000000654
6,iterative,dual,cold,80,0.8,0.2,proportion,0.01,3160,116591,219.65914130599413,35.15191228198819,184.50722902400594,306.99999999999415
6,once,auto,cold,80,0.8,0.2,proportion,0.01,3160,328641,172.98712576199614,158.80711392799276,14.18001183400338,307.0000000000036
6,iterative,auto,warm,80,0.8,0.2,proportion,0.01,3160,246783,10324.835478451001,9997.62658260006,327.2088958509412,306.99999999999505
6,iterative,auto,cold,80,0.8,0.2,proportion,0.01,3160,111427,222.55896047900023,44.829229819981265,177.72973065901897,307.0000000000074
7,once,dual,cold,80,0.8,0.2,proportion,0.1,3160,328641,42.703306608993444,28.67794239700015,14.025364211993292,321.9999999999951
7,iterative,dual,warm,80,0.8,0.2,proportion,0.1,3160,247168,1067.6351431799994,979.1581894480041,88.47695373199531,321.99999999999386
7,iterative,dual,cold,80,0.8,0.2,proportion,0.1,3160,138502,93.95619020699814,59.029499673008104,34.92669053399004,321.99999999998744
7,once,auto,cold,80,0.8,0.2,proportion,0.1,3160,328641,139.68579515100282,125.2743506609986,14.411444490004214,321.9999999999951
7,iterative,auto,warm,80,0.8,0.2,proportion,0.1,3160,247150,4619.823808943998,4539.252023584966,80.57178535903222,322.00000000000085
7,iterative,auto,cold,80,0.8,0.2,proportion,0.1,3160,62619,84.262549630992,58.8968380009901,25.365711630001897,322.0
8,once,dual,cold,80,0.5,0.1,proportion,0.01,3160,328641,84.7008977309888,70.61070425600337,14.090193474985426,164.0000000000505
8,iterative,dual,warm,80,0.5,0.1,proportion,0.01,3160,248837,4740.7766705989925,4426.1479575420235,314.628713056969,163.99999999996726
8,iterative,dual,cold,80,0.5,0.1,proportion,0.01,3160,139074,383.6420271840034,171.6763044589461,211.96572272505728,164.00000000000523
8,once,auto,cold,80,0.5,0.1,proportion,0.01,3160,328641,285.4639983859961,271.11249601900636,14.351502366989735,164.0000000000505
8,iterative,auto,warm,80,0.5,0.1,proportion,0.01,3160,248655,15383.50203314099,15058.58537161193,324.91666152905964,163.99999999999883
8,iterative,auto,cold,80,0.5,0.1,proportion,0.01,3160,128702,399.45323225698667,192.82155147189042,206.63168078509625,164.0000000000089
9,once,dual,cold,80,0.5,0.1,proportion,0.1,3160,328641,71.44488451702637,57.46388777499669,13.980996742029674,152.9999999999591
9,iterative,dual,warm,80,0.5,0.1,proportion,0.1,3160,249964,1052.1502340259904,985.1411086620647,67.0091253639257,152.9999999999945
9,iterative,dual,cold,80,0.5,0.1,proportion,0.1,3160,168202,159.52736968698446,121.20332979300292,38.324039893981535,153.00000000001648
9,once,auto,cold,80,0.5,0.1,proportion,0.1,3160,328641,240.6552878509974,226.20042622002074,14.454861630976666,152.9999999999591
9,iterative,auto,warm,80,0.5,0.1,proportion,0.1,3160,249958,4516.02246226999,4446.261649253953,69.76081301603699,153.00000000005335
9,iterative,auto,cold,80,0.5,0.1,proportion,0.1,3160,154554,103.5418845259992,68.89643850998254,34.64544601601665,152.99999999999804
10,once,dual,cold,80,0.5,0.2,proportion,0.01,3160,328641,324.0152577099798,309.8813121629937,14.13394554698607,329.77099236641175
10,iterative,dual,warm,80,0.5,0.2,proportion,0.01,3160,37895,2976.378418474982,2856.1022203699104,120.27619810507167,329.77099236641124
10,iterative,dual,cold,80,0.5,0.2,proportion,0.01,3160,35594,734.3752234239946,659.9402675439487,74.43495588004589,329.770992366414
10,once,auto,cold,80,0.5,0.2,proportion,0.01,3160,328641,103.50084764201893,89.1148195299902,14.386028112028725,329.77099236641243
10,iterative,auto,warm,80,0.5,0.2,proportion,0.01,3160,39895,1355.8495664139919,1232.3433975380321,123.5061688759597,329.7709923664128
10,iterative,auto,cold,80,0.5,0.2,proportion,0.01,3160,35592,797.7139017799927,721.2786934740725,76.43520830592024,329.7709923664137
11,once,dual,cold,80,0.5,0.2,proportion,0.1,3160,328641,299.16044404599234,285.23380755400285,13.926636491989484,324.99999999999346
11,iterative,dual,warm,80,0.5,0.2,proportion,0.1,3160,255875,4604.281279379997,4544.418356191018,59.86292318897904,324.99999999999847
11,iterative,dual,cold,80,0.5,0.2,proportion,0.1,3160,183007,657.2787651149847,618.7388889600406,38.53987615494407,324.99999999999466
11,once,auto,cold,80,0.5,0.2,proportion,0.1,3160,328641,303.947561649984,289.31129971999326,14.636261929990724,324.9999999999976
11,iterative,auto,warm,80,0.5,0.2,proportion,0.1,3160,255920,6589.1549151719955,6522.2028219059575,66.95209326603799,324.9999999999993
11,iterative,auto,cold,80,0.5,0.2,proportion,0.1,3160,175556,856.9435810629802,817.4174618610123,39.52611920196796,325.00000000000057
12,once,dual,cold,80,0.8,0.1,proportion,0.01,3160,328641,32.659583111992106,18.67652435801574,13.983058753976366,181.99999999999332
12,iterative,dual,warm,80,0.8,0.1,proportion,0.01,3160,16531,50.80708505399525,14.454308945976663,36.35277610801859,182.0
12,iterative,dual,cold,80,0.8,0.1,proportion,0.01,3160,47275,97.25270194601035,8.61258813002496,88.64011381598539,182.00000000000009
12,once,auto,cold,80,0.8,0.1,proportion,0.01,3160,328641,116.03609097402659,101.60202920300071,14.434061771025881,181.99999999999332
12,iterative,auto,warm,80,0.8,0.1,proportion,0.01,3160,246438,10044.829097776004,9692.343016942003,352.48608083400177,182.00000000000009
12,iterative,auto,cold,80,0.8,0.1,proportion,0.01,3160,46483,99.42211253699497,8.969444438058417,90.45266809893656,182.00000000000006
13,once,dual,cold,80,0.8,0.1,proportion,0.1,3160,328641,32.81083750500693,18.871198323002318,13.939639182004612,150.00000000000185
13,iterative,dual,warm,80,0.8,0.1,proportion,0.1,3160,245407,817.513723134005,704.5764463080268,112.93727682597819,150.00000000000014
13,iterative,dual,cold,80,0.8,0.1,proportion,0.1,3160,134572,73.64009579300182,39.09774859502795,34.54234719797387,150.0000000000001
13,once,auto,cold,80,0.8,0.1,proportion,0.1,3160,328641,111.89140207902528,97.38909549999516,14.502306579030119,150.00000000000185
