solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,variables,constraints,cpu_time
0,once,dual,cold,0,80,0.5,0.1,proportion,0.01,328640,328640,3160,328641,63.630725350999995
0,iterative,dual,warm,0,80,0.5,0.1,proportion,0.01,100,100,3160,101,0.006562197000008041
0,iterative,dual,warm,1,80,0.5,0.1,proportion,0.01,3286,3286,3160,3387,0.04807351899999901
0,iterative,dual,warm,2,80,0.5,0.1,proportion,0.01,3286,3286,3160,6673,0.6005533379999974
0,iterative,dual,warm,3,80,0.5,0.1,proportion,0.01,3286,3286,3160,9959,0.6975340160000059
0,iterative,dual,warm,4,80,0.5,0.1,proportion,0.01,3286,3286,3160,13245,8.202844349999992
0,iterative,dual,warm,5,80,0.5,0.1,proportion,0.01,3286,3286,3160,16531,20.112935878000002
0,iterative,dual,warm,6,80,0.5,0.1,proportion,0.01,3286,3286,3160,19817,77.440995518
0,iterative,dual,warm,7,80,0.5,0.1,proportion,0.01,3286,3286,3160,23103,20.877912629999997
0,iterative,dual,warm,8,80,0.5,0.1,proportion,0.01,3286,3286,3160,26389,22.834902010000008
0,iterative,dual,warm,9,80,0.5,0.1,proportion,0.01,3286,3286,3160,29675,26.27128607900005
0,iterative,dual,warm,10,80,0.5,0.1,proportion,0.01,3286,3286,3160,32961,394.006872089
0,iterative,dual,warm,11,80,0.5,0.1,proportion,0.01,3286,3286,3160,36247,537.855967551
0,iterative,dual,warm,12,80,0.5,0.1,proportion,0.01,3286,3286,3160,39533,24.978302899000028
0,iterative,dual,warm,13,80,0.5,0.1,proportion,0.01,3286,3286,3160,42819,25.52041813200003
0,iterative,dual,warm,14,80,0.5,0.1,proportion,0.01,3286,3286,3160,46105,23.954735953999943
0,iterative,dual,warm,15,80,0.5,0.1,proportion,0.01,3286,3286,3160,49391,25.891403566000008
0,iterative,dual,warm,16,80,0.5,0.1,proportion,0.01,3286,3286,3160,52677,29.052272364999908
0,iterative,dual,warm,17,80,0.5,0.1,proportion,0.01,3286,3286,3160,55963,31.131162942999936
0,iterative,dual,warm,18,80,0.5,0.1,proportion,0.01,3286,3286,3160,59249,31.131368027999997
0,iterative,dual,warm,19,80,0.5,0.1,proportion,0.01,3286,3286,3160,62535,31.027288538999983
0,iterative,dual,warm,20,80,0.5,0.1,proportion,0.01,3286,3286,3160,65821,27.30625798699998
0,iterative,dual,warm,21,80,0.5,0.1,proportion,0.01,3286,3286,3160,69107,30.96876126699999
0,iterative,dual,warm,22,80,0.5,0.1,proportion,0.01,3286,3286,3160,72393,31.59897742699991
0,iterative,dual,warm,23,80,0.5,0.1,proportion,0.01,3286,3286,3160,75679,34.78132884299998
0,iterative,dual,warm,24,80,0.5,0.1,proportion,0.01,3286,3286,3160,78965,28.497721642999977
0,iterative,dual,warm,25,80,0.5,0.1,proportion,0.01,3286,3286,3160,82251,34.47070778600005
0,iterative,dual,warm,26,80,0.5,0.1,proportion,0.01,3286,3286,3160,85537,31.413855486000102
0,iterative,dual,warm,27,80,0.5,0.1,proportion,0.01,3286,3286,3160,88823,32.44507073999989
0,iterative,dual,warm,28,80,0.5,0.1,proportion,0.01,3286,3286,3160,92109,33.29852168799994
0,iterative,dual,warm,29,80,0.5,0.1,proportion,0.01,3286,3286,3160,95395,32.72217898200006
0,iterative,dual,warm,30,80,0.5,0.1,proportion,0.01,3286,3286,3160,98681,35.717167548999896
0,iterative,dual,warm,31,80,0.5,0.1,proportion,0.01,3286,3286,3160,101967,31.24507888900007
0,iterative,dual,warm,32,80,0.5,0.1,proportion,0.01,3286,3286,3160,105253,33.60684910600003
0,iterative,dual,warm,33,80,0.5,0.1,proportion,0.01,3286,3286,3160,108539,35.72393546600006
0,iterative,dual,warm,34,80,0.5,0.1,proportion,0.01,3286,3286,3160,111825,35.766674774000194
0,iterative,dual,warm,35,80,0.5,0.1,proportion,0.01,3286,3286,3160,115111,34.676686463999886
0,iterative,dual,warm,36,80,0.5,0.1,proportion,0.01,3286,3286,3160,118397,37.451306896999995
0,iterative,dual,warm,37,80,0.5,0.1,proportion,0.01,3286,3286,3160,121683,36.12017207700001
0,iterative,dual,warm,38,80,0.5,0.1,proportion,0.01,3286,3286,3160,124969,37.537848209
0,iterative,dual,warm,39,80,0.5,0.1,proportion,0.01,3286,3286,3160,128255,37.94711906600014
0,iterative,dual,warm,40,80,0.5,0.1,proportion,0.01,3286,3286,3160,131541,38.01693300099987
0,iterative,dual,warm,41,80,0.5,0.1,proportion,0.01,3286,3286,3160,134827,39.099150735999956
0,iterative,dual,warm,42,80,0.5,0.1,proportion,0.01,3286,3286,3160,138113,37.61279286200033
0,iterative,dual,warm,43,80,0.5,0.1,proportion,0.01,3286,3286,3160,141399,40.00461765
0,iterative,dual,warm,44,80,0.5,0.1,proportion,0.01,3286,3286,3160,144685,38.68146872299985
0,iterative,dual,warm,45,80,0.5,0.1,proportion,0.01,3286,3286,3160,147971,40.56412834499997
0,iterative,dual,warm,46,80,0.5,0.1,proportion,0.01,3286,3286,3160,151257,38.89297980500032
0,iterative,dual,warm,47,80,0.5,0.1,proportion,0.01,3286,3286,3160,154543,36.063855216999855
0,iterative,dual,warm,48,80,0.5,0.1,proportion,0.01,3286,3286,3160,157829,38.37967967900022
0,iterative,dual,warm,49,80,0.5,0.1,proportion,0.01,3286,3286,3160,161115,39.01661385399984
0,iterative,dual,warm,50,80,0.5,0.1,proportion,0.01,3286,3286,3160,164401,39.33630630300013
0,iterative,dual,warm,51,80,0.5,0.1,proportion,0.01,3286,3286,3160,167687,39.295547806000286
0,iterative,dual,warm,52,80,0.5,0.1,proportion,0.01,3286,3286,3160,170973,40.957065217000036
0,iterative,dual,warm,53,80,0.5,0.1,proportion,0.01,3286,3286,3160,174259,39.379753232999974
0,iterative,dual,warm,54,80,0.5,0.1,proportion,0.01,3286,3286,3160,177545,38.49983223800018
0,iterative,dual,warm,55,80,0.5,0.1,proportion,0.01,3286,3286,3160,180831,40.52476138100019
0,iterative,dual,warm,56,80,0.5,0.1,proportion,0.01,3286,3286,3160,184117,38.91231462199994
0,iterative,dual,warm,57,80,0.5,0.1,proportion,0.01,3286,3286,3160,187403,39.12789589099975
0,iterative,dual,warm,58,80,0.5,0.1,proportion,0.01,3286,3286,3160,190689,39.34206812000002
0,iterative,dual,warm,59,80,0.5,0.1,proportion,0.01,3286,3286,3160,193975,42.093402489000255
0,iterative,dual,warm,60,80,0.5,0.1,proportion,0.01,3286,3286,3160,197261,42.07182681899985
0,iterative,dual,warm,61,80,0.5,0.1,proportion,0.01,3286,3286,3160,200547,39.92450656400024
0,iterative,dual,warm,62,80,0.5,0.1,proportion,0.01,3286,3286,3160,203833,43.63126990899991
0,iterative,dual,warm,63,80,0.5,0.1,proportion,0.01,3286,3286,3160,207119,44.143897401999766
0,iterative,dual,warm,64,80,0.5,0.1,proportion,0.01,3286,3286,3160,210405,44.45356009099987
0,iterative,dual,warm,65,80,0.5,0.1,proportion,0.01,3286,3286,3160,213691,40.95365155599984
0,iterative,dual,warm,66,80,0.5,0.1,proportion,0.01,3286,3286,3160,216977,41.575182997999946
0,iterative,dual,warm,67,80,0.5,0.1,proportion,0.01,3286,3286,3160,220263,41.217518933000065
0,iterative,dual,warm,68,80,0.5,0.1,proportion,0.01,3286,3286,3160,223549,47.333976398999766
0,iterative,dual,warm,69,80,0.5,0.1,proportion,0.01,3286,3286,3160,226835,46.77609849999999
0,iterative,dual,warm,70,80,0.5,0.1,proportion,0.01,3286,3286,3160,230121,43.31797127200025
0,iterative,dual,warm,71,80,0.5,0.1,proportion,0.01,3286,3286,3160,233407,46.4380433729998
