solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
22,iterative,auto,warm,1,,True,0,50,0.5,0.2,fixed,1000,100,100,0,1,,1225,101,0.015625
22,iterative,auto,warm,1,,True,1,50,0.5,0.2,fixed,1000,1000,1000,100,1,,1225,1001,0.015625
22,iterative,auto,warm,1,,True,2,50,0.5,0.2,fixed,1000,1000,1000,530,1,,1225,1471,0.09375
22,iterative,auto,warm,1,,True,3,50,0.5,0.2,fixed,1000,1000,1000,704,1,,1225,1767,0.25
22,iterative,auto,warm,1,,True,4,50,0.5,0.2,fixed,1000,1000,1000,857,1,,1225,1910,0.546875
22,iterative,auto,warm,1,,True,5,50,0.5,0.2,fixed,1000,1000,1000,920,1,,1225,1990,0.484375
22,iterative,auto,warm,1,,True,6,50,0.5,0.2,fixed,1000,1000,1000,931,1,,1225,2059,0.65625
22,iterative,auto,warm,1,,True,7,50,0.5,0.2,fixed,1000,1000,1000,942,1,,1225,2117,0.578125
22,iterative,auto,warm,1,,True,8,50,0.5,0.2,fixed,1000,1000,1000,988,1,,1225,2129,0.734375
22,iterative,auto,warm,1,,True,9,50,0.5,0.2,fixed,1000,1000,1000,994,1,,1225,2135,0.421875
22,iterative,auto,warm,1,,True,10,50,0.5,0.2,fixed,1000,1000,1000,1000,1,,1225,2135,0.46875
22,iterative,auto,warm,1,,True,11,50,0.5,0.2,fixed,1000,1000,1000,970,1,,1225,2165,0.453125
22,iterative,auto,warm,1,,True,12,50,0.5,0.2,fixed,1000,1000,188,971,1,,1225,1382,0.359375
22,iterative,auto,warm,1,,True,13,50,0.5,0.2,fixed,1000,1000,94,127,1,,1225,1349,0.0
