solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,search_proportion_used,current_threshold,variables,constraints,cpu_time
0,once,auto,cold,1,,0,80,0.5,0.1,fixed,1000,328640,328640,1,,3160,328641,295.97719895
0,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,1000,100,100,1,,3160,101,0.008808670000007623
0,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,1101,0.03857275499996149
0,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,2101,0.07759492100001353
0,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,3101,0.751198364000004
0,iterative,auto,warm,1,,4,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,4101,7.85138047800001
0,iterative,auto,warm,1,,5,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,5101,7.97809907200002
0,iterative,auto,warm,1,,6,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,6101,3.0213876610000057
0,iterative,auto,warm,1,,7,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,7101,0.47792825699997366
1,once,auto,cold,1,,0,80,0.5,0.1,fixed,10000,328640,328640,1,,3160,328641,258.24884900499995
1,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,10000,100,100,1,,3160,101,0.00765181599990683
1,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,10101,0.6638582290000841
1,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,20101,7.018169554999986
1,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,10000,10000,378,1,,3160,20479,0.15305388499996297
2,once,auto,cold,1,,0,80,0.5,0.1,fixed,100000,328640,328640,1,,3160,328641,304.10183024700007
2,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,100000,100,100,1,,3160,101,0.007275285999980952
2,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,100000,100000,39530,1,,3160,39631,112.40099187400006
2,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,100000,100000,22530,1,,3160,62161,78.85624424800017
2,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,100000,100000,917,1,,3160,63078,0.4999491730000045
3,once,auto,cold,1,,0,80,0.5,0.1,fixed,1000000,328640,328640,1,,3160,328641,290.67173064400004
4,once,auto,cold,1,,0,80,0.5,0.2,fixed,1000,328640,328640,1,,3160,328641,378.83203017999995
4,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,1000,100,100,1,,3160,101,0.00738925200016638
4,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,1101,0.03201656800001729
4,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,2101,0.08372529400003259
4,iterative,auto,warm,1,,3,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,3101,2.775428895999994
4,iterative,auto,warm,1,,4,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,4101,10.625380721000056
4,iterative,auto,warm,1,,5,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,5101,23.347515076000036
4,iterative,auto,warm,1,,6,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,6101,37.87747894799986
4,iterative,auto,warm,1,,7,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,7101,42.63326091199997
4,iterative,auto,warm,1,,8,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,8101,7.407837755999935
5,once,auto,cold,1,,0,80,0.5,0.2,fixed,10000,328640,328640,1,,3160,328641,380.640587954
5,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,10000,100,100,1,,3160,101,0.007687543999963964
5,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,10000,10000,10000,1,,3160,10101,41.101612768999985
5,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,10000,10000,10000,1,,3160,20101,42.046440902000086
6,once,auto,cold,1,,0,80,0.5,0.2,fixed,100000,328640,328640,1,,3160,328641,187.55733938000003
6,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,100000,100,100,1,,3160,101,0.007536795999840251
6,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,100000,100000,39846,1,,3160,39947,229.56068434600002
6,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,100000,100000,23205,1,,3160,63152,163.6526943949998
6,iterative,auto,warm,1,,3,80,0.5,0.2,fixed,100000,100000,83,1,,3160,63235,0.22627021100015554
7,once,auto,cold,1,,0,80,0.5,0.2,fixed,1000000,328640,328640,1,,3160,328641,178.5855789000002
8,once,auto,cold,1,,0,80,0.8,0.1,fixed,1000,328640,328640,1,,3160,328641,133.4680429680002
8,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,1000,100,100,1,,3160,101,0.007291075000011915
8,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,1101,0.026704551999955584
8,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,2101,0.040842009000243706
8,iterative,auto,warm,1,,3,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,3101,0.009045414000411256
9,once,auto,cold,1,,0,80,0.8,0.1,fixed,10000,328640,328640,1,,3160,328641,123.83969908800009
9,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,10000,100,100,1,,3160,101,0.007676707000427996
9,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,10000,10000,10000,1,,3160,10101,0.34703663700020115
9,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,10000,10000,678,1,,3160,10779,0.016043682000145054
10,once,auto,cold,1,,0,80,0.8,0.1,fixed,100000,328640,328640,1,,3160,328641,118.75679951500024
10,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,100000,100,100,1,,3160,101,0.008035443000153464
10,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,100000,100000,29336,1,,3160,29437,14.21404912800017
10,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,100000,100000,5521,1,,3160,34958,0.07291188399995008
11,once,auto,cold,1,,0,80,0.8,0.1,fixed,1000000,328640,328640,1,,3160,328641,124.2097911159999
12,once,auto,cold,1,,0,80,0.8,0.2,fixed,1000,328640,328640,1,,3160,328641,191.0844680119999
12,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,1000,100,100,1,,3160,101,0.008967665000000125
12,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,1101,0.03164995399993131
12,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,2101,0.031570956999985356
12,iterative,auto,warm,1,,3,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,3101,0.05568535599968527
12,iterative,auto,warm,1,,4,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,4101,0.014571673999853374
13,once,auto,cold,1,,0,80,0.8,0.2,fixed,10000,328640,328640,1,,3160,328641,173.95375414300042
13,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,10000,100,100,1,,3160,101,0.009324239999841666
13,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,10000,10000,10000,1,,3160,10101,0.6621633740005564
13,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,10000,10000,1236,1,,3160,11337,0.07078010199984419
14,once,auto,cold,1,,0,80,0.8,0.2,fixed,100000,328640,328640,1,,3160,328641,180.2627534760004
14,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,100000,100,100,1,,3160,101,0.008455820000563108
14,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,100000,100000,31558,1,,3160,31659,59.847675637000066
14,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,100000,100000,543,1,,3160,32202,0.35506510399955005
15,once,auto,cold,1,,0,80,0.8,0.2,fixed,1000000,328640,328640,1,,3160,328641,176.09193906699966
16,once,auto,cold,1,,0,80,0.5,0.1,fixed,1000,328640,328640,1,,3160,328641,286.5122909089996
16,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,1000,100,100,1,,3160,101,0.007505972000217298
16,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,1101,0.03608896400055528
16,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,2101,0.06446849499934615
16,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,3101,0.7674652830000923
16,iterative,auto,warm,1,,4,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,4101,6.645350601000246
16,iterative,auto,warm,1,,5,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,5101,3.4128363190002347
16,iterative,auto,warm,1,,6,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,6101,0.901997480999853
16,iterative,auto,warm,1,,7,80,0.5,0.1,fixed,1000,1000,154,1,,3160,6255,0.0197414040003423
17,once,auto,cold,1,,0,80,0.5,0.1,fixed,10000,328640,328640,1,,3160,328641,267.4979764660002
17,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,10000,100,100,1,,3160,101,0.007440854999913427
17,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,10101,0.6548724850008512
17,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,20101,12.132302704000722
18,once,auto,cold,1,,0,80,0.5,0.1,fixed,100000,328640,328640,1,,3160,328641,245.68552605700006
18,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,100000,100,100,1,,3160,101,0.007688192999921739
18,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,100000,100000,34912,1,,3160,35013,21.02101285200024
18,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,100000,100000,27427,1,,3160,62440,129.3176099299999
18,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,100000,100000,886,1,,3160,63326,0.32829704400046467
19,once,auto,cold,1,,0,80,0.5,0.1,fixed,1000000,328640,328640,1,,3160,328641,248.60299753799973
20,once,auto,cold,1,,0,80,0.5,0.2,fixed,1000,328640,328640,1,,3160,328641,341.04174856400005
20,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,1000,100,100,1,,3160,101,0.007159204999879876
20,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,1101,0.03342664899992087
20,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,2101,0.06250998399991659
20,iterative,auto,warm,1,,3,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,3101,2.042609080999682
20,iterative,auto,warm,1,,4,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,4101,8.823743125000874
20,iterative,auto,warm,1,,5,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,5101,19.556681414000195
20,iterative,auto,warm,1,,6,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,6101,32.36256541499915
20,iterative,auto,warm,1,,7,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,7101,23.404223110000203
20,iterative,auto,warm,1,,8,80,0.5,0.2,fixed,1000,1000,1000,1,,3160,8101,1.6502930890001153
21,once,auto,cold,1,,0,80,0.5,0.2,fixed,10000,328640,328640,1,,3160,328641,326.996954403
21,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,10000,100,100,1,,3160,101,0.007725649999883899
21,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,10000,10000,10000,1,,3160,10101,33.324992795999606
21,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,10000,10000,10000,1,,3160,20101,127.86801987400031
21,iterative,auto,warm,1,,3,80,0.5,0.2,fixed,10000,10000,1246,1,,3160,21347,0.7941985919997023
22,once,auto,cold,1,,0,80,0.5,0.2,fixed,100000,328640,328640,1,,3160,328641,344.50540444299986
22,iterative,auto,warm,1,,0,80,0.5,0.2,fixed,100000,100,100,1,,3160,101,0.0072862529996200465
22,iterative,auto,warm,1,,1,80,0.5,0.2,fixed,100000,100000,40914,1,,3160,41015,214.9721932320008
22,iterative,auto,warm,1,,2,80,0.5,0.2,fixed,100000,100000,24255,1,,3160,65270,82.68480262699995
23,once,auto,cold,1,,0,80,0.5,0.2,fixed,1000000,328640,328640,1,,3160,328641,181.07641862499986
24,once,auto,cold,1,,0,80,0.8,0.1,fixed,1000,328640,328640,1,,3160,328641,113.39680560799934
24,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,1000,100,100,1,,3160,101,0.008357071000318683
24,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,1101,0.025820908999776293
24,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,2101,0.03733105100036482
24,iterative,auto,warm,1,,3,80,0.8,0.1,fixed,1000,1000,1000,1,,3160,3101,0.009856454000328085
25,once,auto,cold,1,,0,80,0.8,0.1,fixed,10000,328640,328640,1,,3160,328641,125.14784779899946
25,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,10000,100,100,1,,3160,101,0.007630083000549348
25,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,10000,10000,10000,1,,3160,10101,0.380521219000002
25,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,10000,10000,2490,1,,3160,12591,0.02241690800019569
26,once,auto,cold,1,,0,80,0.8,0.1,fixed,100000,328640,328640,1,,3160,328641,113.30627223900046
26,iterative,auto,warm,1,,0,80,0.8,0.1,fixed,100000,100,100,1,,3160,101,0.007193025001470232
26,iterative,auto,warm,1,,1,80,0.8,0.1,fixed,100000,100000,30462,1,,3160,30563,15.610921135999888
26,iterative,auto,warm,1,,2,80,0.8,0.1,fixed,100000,100000,7101,1,,3160,37664,0.11156095399928745
27,once,auto,cold,1,,0,80,0.8,0.1,fixed,1000000,328640,328640,1,,3160,328641,123.76340130199969
28,once,auto,cold,1,,0,80,0.8,0.2,fixed,1000,328640,328640,1,,3160,328641,191.91910363400166
28,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,1000,100,100,1,,3160,101,0.0086720540002716
28,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,1101,0.024090969998724177
28,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,2101,0.028046340001310455
28,iterative,auto,warm,1,,3,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,3101,0.055565340000612196
28,iterative,auto,warm,1,,4,80,0.8,0.2,fixed,1000,1000,1000,1,,3160,4101,0.012908310998682282
29,once,auto,cold,1,,0,80,0.8,0.2,fixed,10000,328640,328640,1,,3160,328641,151.2756587799995
29,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,10000,100,100,1,,3160,101,0.008345870999619365
29,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,10000,10000,10000,1,,3160,10101,1.953445659000863
29,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,10000,10000,5001,1,,3160,15102,0.03313196700037224
30,once,auto,cold,1,,0,80,0.8,0.2,fixed,100000,328640,328640,1,,3160,328641,157.0989493699999
30,iterative,auto,warm,1,,0,80,0.8,0.2,fixed,100000,100,100,1,,3160,101,0.008980925998912426
30,iterative,auto,warm,1,,1,80,0.8,0.2,fixed,100000,100000,32242,1,,3160,32343,53.33153020099962
30,iterative,auto,warm,1,,2,80,0.8,0.2,fixed,100000,100000,614,1,,3160,32957,0.2292804940007045
31,once,auto,cold,1,,0,80,0.8,0.2,fixed,1000000,328640,328640,1,,3160,328641,176.27986832100032
32,once,auto,cold,1,,0,80,0.5,0.1,fixed,1000,328640,328640,1,,3160,328641,303.7156395109996
32,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,1000,100,100,1,,3160,101,0.007881619001636864
32,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,1101,0.03536181200070132
32,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,2101,0.06144486300036078
32,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,3101,0.9422529579987895
32,iterative,auto,warm,1,,4,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,4101,6.198175247000108
32,iterative,auto,warm,1,,5,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,5101,7.035431805999906
32,iterative,auto,warm,1,,6,80,0.5,0.1,fixed,1000,1000,1000,1,,3160,6101,0.8410947590000433
32,iterative,auto,warm,1,,7,80,0.5,0.1,fixed,1000,1000,154,1,,3160,6255,0.021397805998276453
33,once,auto,cold,1,,0,80,0.5,0.1,fixed,10000,328640,328640,1,,3160,328641,283.70334276200083
33,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,10000,100,100,1,,3160,101,0.00752967200060084
33,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,10101,0.7787255080002069
33,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,10000,10000,10000,1,,3160,20101,25.82757445599964
33,iterative,auto,warm,1,,3,80,0.5,0.1,fixed,10000,10000,515,1,,3160,20616,0.14058146600109467
34,once,auto,cold,1,,0,80,0.5,0.1,fixed,100000,328640,328640,1,,3160,328641,286.5970637669998
34,iterative,auto,warm,1,,0,80,0.5,0.1,fixed,100000,100,100,1,,3160,101,0.00773785800083715
34,iterative,auto,warm,1,,1,80,0.5,0.1,fixed,100000,100000,39952,1,,3160,40053,108.68336524599908
34,iterative,auto,warm,1,,2,80,0.5,0.1,fixed,100000,100000,21146,1,,3160,61199,18.168188186999032
