solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
9,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,790.4546495260001
9,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009336246999737341
9,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.038845221999508794
9,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.04612046100010048
9,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.4081614909991913
9,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,7.19966312500037
9,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,19.67501016800088
9,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,36.40560711299986
9,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,63.85533534299975
9,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,81.52823844500017
9,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,80.56501244699757
9,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,80.28122173900192
9,iterative,auto,warm,1,,False,0,11,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,11101,22.63646544600124
9,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009524876000796212
9,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,72,1,,4005,1029,0.04196277499795542
9,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,112,1,,4005,1917,0.04710496199913905
9,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,254,1,,4005,2663,0.07139424200067879
9,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,449,1,,4005,3214,0.4682079189988144
9,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,900,1,,4005,3314,1.8927057520013477
9,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,804,1,,4005,3510,4.91655032700146
9,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,824,1,,4005,3686,6.8763704800003325
9,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,785,1,,4005,3901,8.529788272000587
9,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,809,1,,4005,4092,10.70668416999979
9,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,849,1,,4005,4243,13.339035087999946
9,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,889,1,,4005,4354,15.107574542002112
9,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,908,1,,4005,4446,16.071038279998902
9,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,911,1,,4005,4535,17.6006867410033
9,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,949,1,,4005,4586,16.8278461910013
9,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,938,1,,4005,4648,19.420095248999132
9,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,943,1,,4005,4705,16.564010442001745
9,iterative,auto,warm,1,,True,0,17,90,0.5,0.2,fixed,1000,1000,1000,970,1,,4005,4735,17.153782488003344
9,iterative,auto,warm,1,,True,0,18,90,0.5,0.2,fixed,1000,1000,1000,976,1,,4005,4759,14.40304367200224
9,iterative,auto,warm,1,,True,0,19,90,0.5,0.2,fixed,1000,1000,1000,986,1,,4005,4773,15.14414556400152
9,iterative,auto,warm,1,,True,0,20,90,0.5,0.2,fixed,1000,1000,1000,993,1,,4005,4780,13.131953043000976
