solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
7,iterative,auto,warm,1,,True,0,40,0.5,0.2,fixed,1000,100,100,0,1,,780,101,0.004101126999984217
7,iterative,auto,warm,1,,True,1,40,0.5,0.2,fixed,1000,1000,1000,100,1,,780,1001,0.0585488899999973
7,iterative,auto,warm,1,,True,2,40,0.5,0.2,fixed,1000,1000,1000,734,1,,780,1267,0.14836253799998644
7,iterative,auto,warm,1,,True,3,40,0.5,0.2,fixed,1000,1000,1000,791,1,,780,1476,0.20273152800001526
7,iterative,auto,warm,1,,True,4,40,0.5,0.2,fixed,1000,1000,1000,931,1,,780,1545,0.3386511779999921
7,iterative,auto,warm,1,,True,5,40,0.5,0.2,fixed,1000,1000,1000,934,1,,780,1611,0.44734794999999394
7,iterative,auto,warm,1,,True,6,40,0.5,0.2,fixed,1000,1000,1000,965,1,,780,1646,0.5122435260000202
7,iterative,auto,warm,1,,True,7,40,0.5,0.2,fixed,1000,1000,694,946,1,,780,1394,0.2839394980000236
7,iterative,auto,warm,1,,True,8,40,0.5,0.2,fixed,1000,1000,370,715,1,,780,1049,0.2049058300000013
7,iterative,auto,warm,1,,True,9,40,0.5,0.2,fixed,1000,1000,148,368,1,,780,829,0.17432903099998498
7,iterative,auto,warm,1,,True,10,40,0.5,0.2,fixed,1000,1000,74,89,1,,780,814,0.1427316359999793
