solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,variables,constraints,cpu_time
0,once,dual,cold,0,50,0.5,0.1,proportion,0.01,78400,78400,1225,78401,79.436719237
0,iterative,dual,warm,0,50,0.5,0.1,proportion,0.01,100,100,1225,101,0.0035920720000035544
0,iterative,dual,warm,1,50,0.5,0.1,proportion,0.01,784,784,1225,885,0.014314901000005875
0,iterative,dual,warm,2,50,0.5,0.1,proportion,0.01,784,784,1225,1669,0.07852541299999416
0,iterative,dual,warm,3,50,0.5,0.1,proportion,0.01,784,784,1225,2453,0.10928315000001021
0,iterative,dual,warm,4,50,0.5,0.1,proportion,0.01,784,784,1225,3237,0.2552661130000047
0,iterative,dual,warm,5,50,0.5,0.1,proportion,0.01,784,784,1225,4021,0.3576887929999941
0,iterative,dual,warm,6,50,0.5,0.1,proportion,0.01,784,784,1225,4805,0.4826991939999914
0,iterative,dual,warm,7,50,0.5,0.1,proportion,0.01,784,784,1225,5589,1.0746480919999897
0,iterative,dual,warm,8,50,0.5,0.1,proportion,0.01,784,784,1225,6373,1.216526856999991
0,iterative,dual,warm,9,50,0.5,0.1,proportion,0.01,784,784,1225,7157,1.084942171999998
0,iterative,dual,warm,10,50,0.5,0.1,proportion,0.01,784,784,1225,7941,0.5361494770000093
0,iterative,dual,warm,11,50,0.5,0.1,proportion,0.01,784,784,1225,8725,0.42589059699999154
0,iterative,dual,cold,0,50,0.5,0.1,proportion,0.01,100,100,1225,101,0.0035978620000065575
0,iterative,dual,cold,1,50,0.5,0.1,proportion,0.01,784,784,1225,885,0.008188632999988954
0,iterative,dual,cold,2,50,0.5,0.1,proportion,0.01,784,784,1225,1669,0.09727497199999391
0,iterative,dual,cold,3,50,0.5,0.1,proportion,0.01,784,784,1225,2453,0.11108247200000676
0,iterative,dual,cold,4,50,0.5,0.1,proportion,0.01,784,784,1225,3237,0.17657116899999892
0,iterative,dual,cold,5,50,0.5,0.1,proportion,0.01,784,784,1225,4021,0.5064187619999956
0,iterative,dual,cold,6,50,0.5,0.1,proportion,0.01,784,784,1225,4805,1.285633138999998
0,iterative,dual,cold,7,50,0.5,0.1,proportion,0.01,784,784,1225,5589,2.4675054039999935
0,iterative,dual,cold,8,50,0.5,0.1,proportion,0.01,784,784,1225,6373,0.012881832999994458
0,iterative,dual,cold,9,50,0.5,0.1,proportion,0.01,784,784,1225,7157,0.008694024000007516
0,iterative,dual,cold,10,50,0.5,0.1,proportion,0.01,784,784,1225,7941,0.009027893999999037
0,iterative,dual,cold,11,50,0.5,0.1,proportion,0.01,784,784,1225,8725,0.00958613900000671
0,iterative,dual,cold,12,50,0.5,0.1,proportion,0.01,784,784,1225,9509,0.010873031000016908
0,iterative,dual,cold,13,50,0.5,0.1,proportion,0.01,784,784,1225,10293,0.011207105000011097
0,iterative,dual,cold,14,50,0.5,0.1,proportion,0.01,784,784,1225,11077,0.011968988000006675
0,iterative,dual,cold,15,50,0.5,0.1,proportion,0.01,784,784,1225,11861,0.012746391999996831
0,iterative,dual,cold,16,50,0.5,0.1,proportion,0.01,784,784,1225,12645,0.013714198999991822
0,iterative,dual,cold,17,50,0.5,0.1,proportion,0.01,784,407,1225,13052,0.013673338999979023
0,once,auto,cold,0,50,0.5,0.1,proportion,0.01,78400,78400,1225,78401,28.139837493000016
0,iterative,auto,warm,0,50,0.5,0.1,proportion,0.01,100,100,1225,101,0.003835326000000805
0,iterative,auto,warm,1,50,0.5,0.1,proportion,0.01,784,784,1225,885,0.01594223899999747
0,iterative,auto,warm,2,50,0.5,0.1,proportion,0.01,784,784,1225,1669,0.09557478300001776
0,iterative,auto,warm,3,50,0.5,0.1,proportion,0.01,784,784,1225,2453,0.14765636900000345
0,iterative,auto,warm,4,50,0.5,0.1,proportion,0.01,784,784,1225,3237,0.30828450299998167
0,iterative,auto,warm,5,50,0.5,0.1,proportion,0.01,784,784,1225,4021,0.3524533849999898
0,iterative,auto,warm,6,50,0.5,0.1,proportion,0.01,784,784,1225,4805,0.9593662850000158
0,iterative,auto,warm,7,50,0.5,0.1,proportion,0.01,784,784,1225,5589,2.0947762760000046
0,iterative,auto,warm,8,50,0.5,0.1,proportion,0.01,784,784,1225,6373,3.474275546000001
0,iterative,auto,warm,9,50,0.5,0.1,proportion,0.01,784,784,1225,7157,2.5820953079999924
0,iterative,auto,warm,10,50,0.5,0.1,proportion,0.01,784,784,1225,7941,2.4937070290000065
0,iterative,auto,warm,11,50,0.5,0.1,proportion,0.01,784,784,1225,8725,2.380265702999992
0,iterative,auto,warm,12,50,0.5,0.1,proportion,0.01,784,784,1225,9509,2.252586670999989
0,iterative,auto,warm,13,50,0.5,0.1,proportion,0.01,784,784,1225,10293,11.658751836999983
0,iterative,auto,warm,14,50,0.5,0.1,proportion,0.01,784,784,1225,11077,11.838844042000005
0,iterative,auto,warm,15,50,0.5,0.1,proportion,0.01,784,784,1225,11861,13.715901641999977
0,iterative,auto,warm,16,50,0.5,0.1,proportion,0.01,784,784,1225,12645,13.656186359000003
0,iterative,auto,warm,17,50,0.5,0.1,proportion,0.01,784,784,1225,13429,15.074834689999989
0,iterative,auto,warm,18,50,0.5,0.1,proportion,0.01,784,784,1225,14213,15.547249838000027
0,iterative,auto,warm,19,50,0.5,0.1,proportion,0.01,784,784,1225,14997,13.923181549000049
0,iterative,auto,warm,20,50,0.5,0.1,proportion,0.01,784,784,1225,15781,14.150614877999999
0,iterative,auto,warm,21,50,0.5,0.1,proportion,0.01,784,784,1225,16565,14.28313600399997
0,iterative,auto,warm,22,50,0.5,0.1,proportion,0.01,784,784,1225,17349,16.35710538799998
0,iterative,auto,warm,23,50,0.5,0.1,proportion,0.01,784,784,1225,18133,14.255940254999985
