solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,50,0.5,0.1,proportion,0.01,1225,78401,82.875230265,79.436719237,3.4385110279999935,65.00000000000055
0,iterative,dual,warm,50,0.5,0.1,proportion,0.01,1225,8725,21.830221402999996,5.6395268309999835,16.190694572000012,65.0
0,iterative,dual,cold,50,0.5,0.1,proportion,0.01,1225,13052,28.040278759999993,4.770645356999992,23.269633403,65.0
0,once,auto,cold,50,0.5,0.1,proportion,0.01,1225,78401,31.655834120999998,28.139837493000016,3.515996627999982,64.99999999999683
0,iterative,auto,warm,50,0.5,0.1,proportion,0.01,1225,59498,1789.553756415,1713.544010207999,76.00974620700094,64.99999999999757
0,iterative,auto,cold,50,0.5,0.1,proportion,0.01,1225,23292,44.19073476100016,6.3197544630002085,37.87098029799995,65.00000000000087
1,once,dual,cold,50,0.5,0.1,proportion,0.1,1225,78401,88.82702735199973,85.44439291999993,3.3826344319998043,72.00000000000193
1,iterative,dual,warm,50,0.5,0.1,proportion,0.1,1225,20231,10.46601362399997,4.584919446999265,5.881094177000705,72.0
1,iterative,dual,cold,50,0.5,0.1,proportion,0.1,1225,35913,14.044385051000063,5.967950892999852,8.076434158000211,72.00000000000017
1,once,auto,cold,50,0.5,0.1,proportion,0.1,1225,78401,31.807585300000028,28.20340874900012,3.6041765509999095,72.0000000000002
1,iterative,auto,warm,50,0.5,0.1,proportion,0.1,1225,15781,15.984911774000011,11.246133025999825,4.738778748000186,72.0
1,iterative,auto,cold,50,0.5,0.1,proportion,0.1,1225,30323,13.82203460699975,6.684445720999975,7.137588885999776,72.0000000000001
2,once,dual,cold,50,0.5,0.2,proportion,0.01,1225,78401,105.05410043100028,101.64530733999982,3.4087930910004616,119.00000000000338
2,iterative,dual,warm,50,0.5,0.2,proportion,0.01,1225,59743,4592.402882105,4518.8512214759985,73.55166062900116,118.99999999998832
2,iterative,dual,cold,50,0.5,0.2,proportion,0.01,1225,32971,71.34843330199965,22.75749982400066,48.59093347799899,119.00000000000357
2,once,auto,cold,50,0.5,0.2,proportion,0.01,1225,78401,33.10517605299992,29.696601185999498,3.408574867000425,118.99999999999993
2,iterative,auto,warm,50,0.5,0.2,proportion,0.01,1225,58932,1969.4720936539998,1896.7658874000008,72.70620625399897,118.99999999999994
