solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,0.01,,160,0.5,0.1,fixed,1000,12720,17101,1017.697523624,966.7788111859999,50.91871243800017,617.9999999999798
0,iterative,auto,warm,0.1,,160,0.5,0.1,fixed,1000,12720,17101,723.2164764290001,633.0628149609997,90.15366146800034,617.99999999999
0,iterative,auto,warm,1,0.5,160,0.5,0.1,fixed,1000,12720,18101,1171.4848131769998,1104.3086445620004,67.17616861499937,618.0000000000001
0,iterative,auto,warm,1,0.9,160,0.5,0.1,fixed,1000,12720,17502,1080.959096562,1023.6805035059997,57.27859305600032,617.9999999999997
1,iterative,auto,warm,0.01,,160,0.5,0.1,fixed,10000,12720,35990,269.937619673,214.8167228059997,55.12089686700028,620.0000000000023
1,iterative,auto,warm,0.1,,160,0.5,0.1,fixed,10000,12720,34477,448.8979918800005,399.57290125800046,49.32509062200006,620.0000000000072
1,iterative,auto,warm,1,0.5,160,0.5,0.1,fixed,10000,12720,33934,545.6671357610003,491.64748487499946,54.01965088600082,619.9999999999909
1,iterative,auto,warm,1,0.9,160,0.5,0.1,fixed,10000,12720,34258,363.0180490900002,307.7282357140002,55.289813375999984,619.9999999999998
2,iterative,auto,warm,0.01,,160,0.5,0.2,fixed,1000,12720,28415,19920.296110794003,19846.891209111003,73.40490168299948,1232.999999999997
2,iterative,auto,warm,0.1,,160,0.5,0.2,fixed,1000,12720,23101,8572.826229396996,8466.449945784989,106.37628361200768,1233.000000000002
2,iterative,auto,warm,1,0.5,160,0.5,0.2,fixed,1000,12720,27832,16176.205569423,16087.542990373986,88.66257904901431,1232.9999999999984
2,iterative,auto,warm,1,0.9,160,0.5,0.2,fixed,1000,12720,24824,12552.414278486001,12446.300153169002,106.11412531699898,1232.9999999999945
3,iterative,auto,warm,0.01,,160,0.5,0.2,fixed,10000,12720,40101,9636.961847176004,9585.436470092995,51.525377083009516,1260.9999999999911
3,iterative,auto,warm,0.1,,160,0.5,0.2,fixed,10000,12720,40101,7546.268313205001,7501.685399743015,44.5829134619853,1260.9999999999884
3,iterative,auto,warm,1,0.5,160,0.5,0.2,fixed,10000,12720,46168,7995.503075470988,7926.6271994870185,68.87587598396931,1260.9999999999939
3,iterative,auto,warm,1,0.9,160,0.5,0.2,fixed,10000,12720,46347,8500.104018020997,8431.872471936993,68.23154608400364,1261.0000000000014
4,iterative,auto,warm,0.01,,160,0.8,0.1,fixed,1000,12720,7101,43.60019312700024,0.8277331389981555,42.77245998800208,608.0
4,iterative,auto,warm,0.1,,160,0.8,0.1,fixed,1000,12720,7101,64.81046131699986,0.7864911889773794,64.02397012802248,608.0
4,iterative,auto,warm,1,0.5,160,0.8,0.1,fixed,1000,12720,9101,59.38336129600066,1.2965473329968518,58.086813963003806,608.0
4,iterative,auto,warm,1,0.9,160,0.8,0.1,fixed,1000,12720,9101,59.53994946098828,1.1863171410077484,58.353632319980534,608.0
5,iterative,auto,warm,0.01,,160,0.8,0.1,fixed,10000,12720,20101,36.190471497000544,0.9002254980005091,35.290245999000035,637.0
5,iterative,auto,warm,0.1,,160,0.8,0.1,fixed,10000,12720,20101,42.88496190799924,0.8556387999997241,42.02932310799952,637.0
5,iterative,auto,warm,1,0.5,160,0.8,0.1,fixed,10000,12720,20101,52.32554569099739,0.8941684530145722,51.431377237982815,637.0
5,iterative,auto,warm,1,0.9,160,0.8,0.1,fixed,10000,12720,20101,51.21216278999054,0.9223434610030381,50.289819328987505,637.0
6,iterative,auto,warm,0.01,,160,0.8,0.2,fixed,1000,12720,11101,59.39514876900648,8.696191135051777,50.698957633954706,1306.0
6,iterative,auto,warm,0.1,,160,0.8,0.2,fixed,1000,12720,10101,76.71426159598923,10.41008419499849,66.30417740099074,1306.0
6,iterative,auto,warm,1,0.5,160,0.8,0.2,fixed,1000,12720,13101,110.97352295399469,55.05584930499026,55.91767364900443,1306.0000000000034
6,iterative,auto,warm,1,0.9,160,0.8,0.2,fixed,1000,12720,12974,103.10183978099667,48.808915622968925,54.292924158027745,1306.0
7,iterative,auto,warm,0.01,,160,0.8,0.2,fixed,10000,12720,20729,54.61967099600588,0.8751995399798034,53.744471456026076,1292.0
7,iterative,auto,warm,0.1,,160,0.8,0.2,fixed,10000,12720,20885,58.708799704996636,1.0784622589999344,57.6303374459967,1292.0
7,iterative,auto,warm,1,0.5,160,0.8,0.2,fixed,10000,12720,20415,50.70829272099945,0.7446109549782705,49.96368176602118,1292.0
7,iterative,auto,warm,1,0.9,160,0.8,0.2,fixed,10000,12720,20415,50.837273804005235,0.7608073520241305,50.076466451981105,1292.0
8,iterative,auto,warm,0.01,,160,0.5,0.1,fixed,1000,12720,16725,839.0074998530035,783.0451804350305,55.96231941797305,637.9999999999992
8,iterative,auto,warm,0.1,,160,0.5,0.1,fixed,1000,12720,16101,682.5604204209958,599.740640707998,82.81977971299784,638.0000000000025
8,iterative,auto,warm,1,0.5,160,0.5,0.1,fixed,1000,12720,18101,1094.015121149001,1026.6266621000395,67.38845904896152,637.9999999999978
8,iterative,auto,warm,1,0.9,160,0.5,0.1,fixed,1000,12720,17540,1032.5552045639924,969.4894800330512,63.065724530941225,637.9999999999724
9,iterative,auto,warm,0.01,,160,0.5,0.1,fixed,10000,12720,34011,503.6208521529916,453.5140444809949,50.10680767199665,620.9999999999935
9,iterative,auto,warm,0.1,,160,0.5,0.1,fixed,10000,12720,32611,494.61993741898914,443.1285294749832,51.491407944005914,620.9999999999983
9,iterative,auto,warm,1,0.5,160,0.5,0.1,fixed,10000,12720,37473,639.7412765689951,575.5099122440151,64.23136432497995,620.9999999999987
9,iterative,auto,warm,1,0.9,160,0.5,0.1,fixed,10000,12720,39870,602.261906447995,538.7046959900035,63.55721045799146,620.9999999999958
