solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,auto,cold,1,,110,0.5,0.1,fixed,1000,5995,863281,1920.378695344,1875.239567263,45.13912808100008,332.99999999999136
0,iterative,auto,warm,1,,110,0.5,0.1,fixed,1000,5995,10101,155.1885563960002,124.1497896890005,31.038766706999695,332.9999999999981
1,once,auto,cold,1,,110,0.5,0.1,fixed,10000,5995,863281,1672.8971278679996,1628.4857895589998,44.4113383089998,274.9999999999867
1,iterative,auto,warm,1,,110,0.5,0.1,fixed,10000,5995,26770,54.642944181000075,39.19959120500016,15.443352975999915,275.00000000001586
2,once,auto,cold,1,,110,0.5,0.1,fixed,100000,5995,863281,1849.463032433,1806.6623302070002,42.800702225999885,326.00000000001523
2,iterative,auto,warm,1,,110,0.5,0.1,fixed,100000,5995,155756,2064.813375214,2046.1742791020006,18.639096111999606,326.0000000000051
3,once,auto,cold,1,,110,0.5,0.1,fixed,1000000,5995,863281,1750.043083767,1706.9833237019993,43.05976006500077,283.99999999998875
4,once,auto,cold,1,,110,0.5,0.2,fixed,1000,5995,863281,3093.641104917,3049.054640782,44.586464134999915,608.0000000000016
4,iterative,auto,warm,1,,110,0.5,0.2,fixed,1000,5995,14315,1226.5999632090006,1183.0174848090028,43.582478399997854,608.0000000000017
5,once,auto,cold,1,,110,0.5,0.2,fixed,10000,5995,863281,2796.167094663,2749.085181962,47.081912700999965,628.9999999999978
5,iterative,auto,warm,1,,110,0.5,0.2,fixed,10000,5995,30101,1026.807053094999,1012.0962792939972,14.710773801001778,629.0000000000027
6,once,auto,cold,1,,110,0.5,0.2,fixed,100000,5995,863281,2827.346578118999,2784.231496515,43.11508160399899,574.000000000002
6,iterative,auto,warm,1,,110,0.5,0.2,fixed,100000,5995,149176,2067.975578712001,2051.336720845,16.638857867001207,574.000000000005
7,once,auto,cold,1,,110,0.5,0.2,fixed,1000000,5995,863281,2960.827576462001,2915.9607784019972,44.86679806000393,613.0000000000032
8,once,auto,cold,1,,110,0.8,0.1,fixed,1000,5995,863281,668.1545972260028,621.9914244960019,46.16317273000095,294.99999999999784
8,iterative,auto,warm,1,,110,0.8,0.1,fixed,1000,5995,5101,20.169290194000496,0.2630892250017496,19.906200968998746,295.0
9,once,auto,cold,1,,110,0.8,0.1,fixed,10000,5995,863281,622.7752464510013,577.9969695949985,44.778276856002776,322.99999999999886
9,iterative,auto,warm,1,,110,0.8,0.1,fixed,10000,5995,21655,14.676521342997148,1.4684741880046204,13.208047154992528,323.0
10,once,auto,cold,1,,110,0.8,0.1,fixed,100000,5995,863281,662.4521613350007,619.1285931710008,43.32356816399988,290.00000000000114
10,iterative,auto,warm,1,,110,0.8,0.1,fixed,100000,5995,90065,141.70667603999755,128.07651484700182,13.630161192995729,290.0000000000001
11,once,auto,cold,1,,110,0.8,0.1,fixed,1000000,5995,863281,508.87401159,465.949311417,42.92470017300002,295.0000000000219
12,once,auto,cold,1,,110,0.8,0.2,fixed,1000,5995,863281,1188.537160795,1146.236976581,42.30018421400018,615.9999999999936
12,iterative,auto,warm,1,,110,0.8,0.2,fixed,1000,5995,7743,33.395311307001975,8.973138774992549,24.422172532009427,616.0
13,once,auto,cold,1,,110,0.8,0.2,fixed,10000,5995,863281,1039.2506322780027,996.4265870180025,42.824045260000275,600.0000000000051
13,iterative,auto,warm,1,,110,0.8,0.2,fixed,10000,5995,11467,11.505510261999007,1.358988677005982,10.146521584993025,600.0
14,once,auto,cold,1,,110,0.8,0.2,fixed,100000,5995,863281,1039.3919379450017,993.7230984429989,45.66883950200281,587.0000000000035
14,iterative,auto,warm,1,,110,0.8,0.2,fixed,100000,5995,84605,44.045671003997995,31.089203301999078,12.956467701998918,587.0000000000001
15,once,auto,cold,1,,110,0.8,0.2,fixed,1000000,5995,863281,1108.778790987999,1065.977770005,42.801020982999034,595.9999999999883
16,once,auto,cold,1,,110,0.5,0.1,fixed,1000,5995,863281,1739.1060360280026,1696.3917372309988,42.71429879700372,317.00000000000546
16,iterative,auto,warm,1,,110,0.5,0.1,fixed,1000,5995,9529,121.43719555900316,87.87260335899191,33.56459220001125,316.99999999999824
17,once,auto,cold,1,,110,0.5,0.1,fixed,10000,5995,863281,1796.7383880310008,1748.9754026520022,47.762985378998565,305.9999999999957
17,iterative,auto,warm,1,,110,0.5,0.1,fixed,10000,5995,23909,66.2087728109982,50.45819158199447,15.750581229003728,306.00000000000034
18,once,auto,cold,1,,110,0.5,0.1,fixed,100000,5995,863281,1885.1966476700036,1840.4503073390006,44.74634033100301,292.00000000000256
18,iterative,auto,warm,1,,110,0.5,0.1,fixed,100000,5995,158023,1449.5956269949966,1430.2281198550045,19.367507139992085,292.00000000000216
19,once,auto,cold,1,,110,0.5,0.1,fixed,1000000,5995,863281,1730.4542359400002,1683.2768991159974,47.17733682400285,286.99999999999153
20,once,auto,cold,1,,110,0.5,0.2,fixed,1000,5995,863281,2776.377258630004,2733.234320402,43.14293822800391,609.9999999999994
20,iterative,auto,warm,1,,110,0.5,0.2,fixed,1000,5995,16101,1734.3745404749934,1685.4559614489845,48.918579026008956,609.9999999999991
21,once,auto,cold,1,,110,0.5,0.2,fixed,10000,5995,863281,1700.1293079930037,1656.429023509998,43.70028448300582,646.9999999999991
21,iterative,auto,warm,1,,110,0.5,0.2,fixed,10000,5995,31903,1443.3119338379984,1427.1205327080024,16.19140112999594,646.9999999999944
22,once,auto,cold,1,,110,0.5,0.2,fixed,100000,5995,863281,2701.070513919003,2656.7168422909963,44.35367162800685,617.0
22,iterative,auto,warm,1,,110,0.5,0.2,fixed,100000,5995,165889,2615.5881454150003,2598.9737413420007,16.614404072999605,616.9999999999568
23,once,auto,cold,1,,110,0.5,0.2,fixed,1000000,5995,863281,2734.3280021590035,2690.8014922639995,43.52650989500398,583.9999999999977
24,once,auto,cold,1,,110,0.8,0.1,fixed,1000,5995,863281,584.9002017380044,540.5766770129994,44.32352472500497,297.9999999999964
24,iterative,auto,warm,1,,110,0.8,0.1,fixed,1000,5995,5101,16.661885715999233,0.23792079198756255,16.42396492401167,298.0
25,once,auto,cold,1,,110,0.8,0.1,fixed,10000,5995,863281,776.5631261720046,733.3004962179984,43.262629954006115,341.0000000000008
25,iterative,auto,warm,1,,110,0.8,0.1,fixed,10000,5995,20101,11.573850007000146,0.7030331259957165,10.87081688100443,341.0
26,once,auto,cold,1,,110,0.8,0.1,fixed,100000,5995,863281,520.7879654930002,479.1079693290012,41.67999616399902,313.00000000000534
