solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
5,iterative,auto,warm,1,,True,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.008990661000098044
5,iterative,auto,warm,1,,True,1,90,0.5,0.2,fixed,1000,1000,1000,100,1,,4005,1001,0.037458755999978166
5,iterative,auto,warm,1,,True,2,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,1001,0.03048498300040592
5,iterative,auto,warm,1,,True,3,90,0.5,0.2,fixed,1000,1000,1000,1000,1,,4005,1001,0.031193484999676002
5,iterative,auto,warm,1,,True,4,90,0.5,0.2,fixed,1000,1000,1000,524,1,,4005,1477,0.057009516000107396
5,iterative,auto,warm,1,,True,5,90,0.5,0.2,fixed,1000,1000,1000,379,1,,4005,2098,0.10832067599994843
5,iterative,auto,warm,1,,True,6,90,0.5,0.2,fixed,1000,1000,1000,577,1,,4005,2521,0.16540792700016027
5,iterative,auto,warm,1,,True,7,90,0.5,0.2,fixed,1000,1000,1000,789,1,,4005,2732,0.2462114710001515
5,iterative,auto,warm,1,,True,8,90,0.5,0.2,fixed,1000,1000,1000,871,1,,4005,2861,0.3954936310001358
5,iterative,auto,warm,1,,True,9,90,0.5,0.2,fixed,1000,1000,1000,781,1,,4005,3080,1.1297152480001387
5,iterative,auto,warm,1,,True,10,90,0.5,0.2,fixed,1000,1000,1000,804,1,,4005,3276,1.8746947599997839
5,iterative,auto,warm,1,,True,11,90,0.5,0.2,fixed,1000,1000,1000,839,1,,4005,3437,3.3574585690003005
5,iterative,auto,warm,1,,True,12,90,0.5,0.2,fixed,1000,1000,1000,796,1,,4005,3641,5.326983074000054
5,iterative,auto,warm,1,,True,13,90,0.5,0.2,fixed,1000,1000,1000,828,1,,4005,3813,6.485552482999992
5,iterative,auto,warm,1,,True,14,90,0.5,0.2,fixed,1000,1000,1000,865,1,,4005,3948,10.588795351000044
5,iterative,auto,warm,1,,True,15,90,0.5,0.2,fixed,1000,1000,1000,838,1,,4005,4110,12.729770498000107
5,iterative,auto,warm,1,,True,16,90,0.5,0.2,fixed,1000,1000,1000,878,1,,4005,4232,14.594818239999768
5,iterative,auto,warm,1,,True,17,90,0.5,0.2,fixed,1000,1000,1000,933,1,,4005,4299,17.56138312899975
5,iterative,auto,warm,1,,True,18,90,0.5,0.2,fixed,1000,1000,1000,889,1,,4005,4410,18.79995918099985
5,iterative,auto,warm,1,,True,19,90,0.5,0.2,fixed,1000,1000,1000,945,1,,4005,4465,21.52448844499986
5,iterative,auto,warm,1,,True,20,90,0.5,0.2,fixed,1000,1000,1000,940,1,,4005,4525,21.0163934469997
5,iterative,auto,warm,1,,True,21,90,0.5,0.2,fixed,1000,1000,1000,960,1,,4005,4565,23.255245635999927
5,iterative,auto,warm,1,,True,22,90,0.5,0.2,fixed,1000,1000,1000,974,1,,4005,4591,22.382897712000158
5,iterative,auto,warm,1,,True,23,90,0.5,0.2,fixed,1000,1000,1000,963,1,,4005,4628,26.478031459000704
5,iterative,auto,warm,1,,True,24,90,0.5,0.2,fixed,1000,1000,1000,1002,1,,4005,4626,22.427513335000185
5,iterative,auto,warm,1,,True,25,90,0.5,0.2,fixed,1000,1000,1000,994,1,,4005,4632,25.5838433859999
5,iterative,auto,warm,1,,True,26,90,0.5,0.2,fixed,1000,1000,1000,975,1,,4005,4657,19.242328572999213
5,iterative,auto,warm,1,,True,27,90,0.5,0.2,fixed,1000,1000,1000,1016,1,,4005,4641,16.765673373000027
5,iterative,auto,warm,1,,True,28,90,0.5,0.2,fixed,1000,1000,1000,1042,1,,4005,4599,18.798646920000465
5,iterative,auto,warm,1,,True,29,90,0.5,0.2,fixed,1000,1000,1000,997,1,,4005,4602,16.887921556000038
5,iterative,auto,warm,1,,True,30,90,0.5,0.2,fixed,1000,1000,1000,939,1,,4005,4663,17.620445014000325
5,iterative,auto,warm,1,,True,31,90,0.5,0.2,fixed,1000,1000,692,860,1,,4005,4495,19.056745701999716
5,iterative,auto,warm,1,,True,32,90,0.5,0.2,fixed,1000,1000,174,619,1,,4005,4050,16.231577075000132
5,iterative,auto,warm,1,,True,33,90,0.5,0.2,fixed,1000,1000,174,165,1,,4005,4059,17.194294955999794
5,iterative,auto,warm,1,,True,34,90,0.5,0.2,fixed,1000,1000,348,137,1,,4005,4270,16.96302571599972
