solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,1,,True,80,0.5,0.2,fixed,1000,3160,3563,159.40280534,132.82446984300003,26.578335496999955,306.9999999999863
