solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,30,0.5,0.1,fixed,10,3,1,435,16241,1.166306295,0.40966715399999964,0.7566391410000004,19.0
0,iterative,dual,warm,30,0.5,0.1,fixed,10,3,1,435,541,12.268149302000001,0.2713138689999992,11.996835433000001,19.0
1,once,dual,cold,30,0.5,0.1,fixed,10,2,1,435,16241,1.6299786699999999,0.8888370979999998,0.7411415720000001,23.0
1,iterative,dual,warm,30,0.5,0.1,fixed,10,2,0.1,435,591,2.2710636420000014,0.36370710900000347,1.907356532999998,22.99999999999999
2,once,dual,cold,30,0.5,0.1,fixed,10,1,1,435,16241,1.5073320469999985,0.7629292210000003,0.7444028259999982,25.0
2,iterative,dual,warm,30,0.5,0.1,fixed,10,1,0.01,435,631,1.1235884740000017,0.48424497999999616,0.6393434940000056,25.00000000000005
3,once,dual,cold,30,0.5,0.1,fixed,10,0,1,435,16241,1.4085499739999996,0.6712226030000004,0.7373273709999992,22.0
3,iterative,dual,warm,30,0.5,0.1,fixed,10,0,0.001,435,591,1.2831709199999999,0.33339871900002294,0.949772200999977,21.999999999999964
4,once,dual,cold,30,0.5,0.1,fixed,30,2,1,435,16241,1.1833329640000017,0.4442511879999991,0.7390817760000026,26.0
4,iterative,dual,warm,30,0.5,0.1,fixed,30,2,1,435,551,4.525338858999998,0.12714323700000563,4.398195621999992,26.0
5,once,dual,cold,30,0.5,0.1,fixed,30,1,1,435,16241,3.280689809000002,2.588261069000005,0.6924287399999969,28.628571428571394
5,iterative,dual,warm,30,0.5,0.1,fixed,30,1,0.1,435,1061,2.6258985690000003,0.9297642319999966,1.6961343370000037,28.62857142857148
6,once,dual,cold,30,0.5,0.1,fixed,30,0,1,435,16241,1.248743495999996,0.5527791299999976,0.6959643659999983,23.0
6,iterative,dual,warm,30,0.5,0.1,fixed,30,0,0.01,435,731,1.32386975,0.3635442810000029,0.9603254689999972,23.0
7,once,dual,cold,30,0.5,0.1,fixed,100,2,1,435,16241,1.4718516539999982,0.7741849359999975,0.6976667180000007,24.000000000000025
7,iterative,dual,warm,30,0.5,0.1,fixed,100,2,1,435,855,2.6837760409999944,0.1600605069999972,2.5237155339999973,24.0
8,once,dual,cold,30,0.5,0.1,fixed,100,1,1,435,16241,1.3146760259999937,0.6217939460000039,0.6928820799999897,26.000000000000007
8,iterative,dual,warm,30,0.5,0.1,fixed,100,1,0.1,435,855,1.2351295229999977,0.27986761799999726,0.9552619050000004,26.0
9,once,dual,cold,30,0.5,0.1,fixed,100,0,1,435,16241,1.0772765070000005,0.38227691000000164,0.6949995969999989,21.0
9,iterative,dual,warm,30,0.5,0.1,fixed,100,0,0.01,435,701,1.001053675999998,0.07438433100001873,0.9266693449999792,21.0
10,once,dual,cold,30,0.5,0.1,fixed,300,1,1,435,16241,1.0729800980000022,0.37406731999999465,0.6989127780000075,21.0
10,iterative,dual,warm,30,0.5,0.1,fixed,300,1,1,435,1001,1.2550325139999998,0.05472637300000116,1.2003061409999987,21.0
11,once,dual,cold,30,0.5,0.1,fixed,300,0,1,435,16241,3.0097871990000016,2.3147375790000027,0.6950496199999989,27.82812500000002
11,iterative,dual,warm,30,0.5,0.1,fixed,300,0,0.1,435,1713,2.7894017320000017,0.5831051080000123,2.2062966239999895,27.828124999999993
12,once,dual,cold,30,0.5,0.1,fixed,1000,1,1,435,16241,1.3893278769999995,0.6966326939999945,0.692695183000005,25.999999999999996
12,iterative,dual,warm,30,0.5,0.1,fixed,1000,1,1,435,2101,1.0534680899999955,0.08411972500000076,0.9693483649999948,26.0
13,once,dual,cold,30,0.5,0.1,fixed,1000,0,1,435,16241,1.4182831069999935,0.7247043400000024,0.6935787669999911,20.0
13,iterative,dual,warm,30,0.5,0.1,fixed,1000,0,0.1,435,2101,1.0858846140000011,0.031591154999993876,1.0542934590000073,20.0
14,once,dual,cold,30,0.5,0.1,fixed,3000,0,1,435,16241,1.3638789310000021,0.6137429070000024,0.7501360239999997,27.0
14,iterative,dual,warm,30,0.5,0.1,fixed,3000,0,1,435,3611,1.097547137999996,0.17661252300000285,0.9209346149999931,27.0
15,once,dual,cold,30,0.5,0.1,fixed,10000,0,1,435,16241,1.3169684850000039,0.5570263129999944,0.7599421720000095,22.0
15,iterative,dual,warm,30,0.5,0.1,fixed,10000,0,1,435,3822,1.0375674499999974,0.1083719970000061,0.9291954529999913,21.999999999999996
16,once,dual,cold,30,0.5,0.2,fixed,10,3,1,435,16241,2.139119969999996,1.3865699189999958,0.752550051,43.000000000000504
16,iterative,dual,warm,30,0.5,0.2,fixed,10,3,1,435,671,16.159836060000003,0.7865208670000357,15.373315192999968,43.00000000000003
17,once,dual,cold,30,0.5,0.2,fixed,10,2,1,435,16241,2.515502847999997,1.777868877000003,0.737633970999994,46.000000000000064
17,iterative,dual,warm,30,0.5,0.2,fixed,10,2,0.1,435,721,3.135915926999999,0.8529306079999657,2.2829853190000335,45.99999999999983
18,once,dual,cold,30,0.5,0.2,fixed,10,1,1,435,16241,4.113277408999991,3.376937742999999,0.7363396659999921,51.14814814814813
18,iterative,dual,warm,30,0.5,0.2,fixed,10,1,0.01,435,1191,3.893310936000006,2.1057274810001445,1.7875834549998615,51.148148148148174
19,once,dual,cold,30,0.5,0.2,fixed,10,0,1,435,16241,3.599824701000003,2.8513980809999993,0.7484266200000036,44.374999999999986
19,iterative,dual,warm,30,0.5,0.2,fixed,10,0,0.001,435,1027,3.2565877589999985,1.7413195420000136,1.515268216999985,44.37499999999998
20,once,dual,cold,30,0.5,0.2,fixed,30,2,1,435,16241,2.639075633999994,1.9029589290000075,0.7361167049999864,43.0
20,iterative,dual,warm,30,0.5,0.2,fixed,30,2,1,435,761,6.711134113,0.5896719440000027,6.121462168999997,43.00000000000006
21,once,dual,cold,30,0.5,0.2,fixed,30,1,1,435,16241,2.0468514620000064,1.350339293999994,0.6965121680000124,43.00000000000001
21,iterative,dual,warm,30,0.5,0.2,fixed,30,1,0.1,435,641,1.3649049069999961,0.335969846000026,1.0289350609999701,42.99999999999999
22,once,dual,cold,30,0.5,0.2,fixed,30,0,1,435,16241,2.291634361000007,1.5971855410000018,0.6944488200000052,38.99999999999952
22,iterative,dual,warm,30,0.5,0.2,fixed,30,0,0.01,435,941,2.1310172900000026,0.8290145320000022,1.3020027580000004,38.99999999999994
23,once,dual,cold,30,0.5,0.2,fixed,100,2,1,435,16241,2.6638843089999966,1.9675744759999958,0.6963098330000008,43.00000000000007
23,iterative,dual,warm,30,0.5,0.2,fixed,100,2,1,435,901,2.942501570999994,0.4286100079999642,2.51389156300003,43.000000000000064
24,once,dual,cold,30,0.5,0.2,fixed,100,1,1,435,16241,2.4902196689999982,1.7942348969999955,0.6959847720000027,42.99999999999971
24,iterative,dual,warm,30,0.5,0.2,fixed,100,1,0.1,435,1101,1.3644788409999933,0.5752791020000529,0.7891997389999403,43.00000000000004
25,once,dual,cold,30,0.5,0.2,fixed,100,0,1,435,16241,2.756924964999996,2.0657355170000073,0.6911894479999887,44.00000000000041
25,iterative,dual,warm,30,0.5,0.2,fixed,100,0,0.01,435,1201,1.7842446780000216,0.7022702010000614,1.0819744769999602,44.000000000000014
26,once,dual,cold,30,0.5,0.2,fixed,300,1,1,435,16241,3.6592951829999834,2.969027349000015,0.6902678339999682,47.01818181818181
26,iterative,dual,warm,30,0.5,0.2,fixed,300,1,1,435,1634,2.6615526679999846,0.7146046089999913,1.9469480589999932,47.01818181818181
27,once,dual,cold,30,0.5,0.2,fixed,300,0,1,435,16241,3.1348658219999948,2.43950388799999,0.6953619340000046,47.894736842104926
27,iterative,dual,warm,30,0.5,0.2,fixed,300,0,0.1,435,1309,2.3686519089999933,0.46734063499999934,1.901311273999994,47.89473684210527
28,once,dual,cold,30,0.5,0.2,fixed,1000,1,1,435,16241,2.6804669719999765,1.9264991690000102,0.7539678029999664,47.999999999999986
28,iterative,dual,warm,30,0.5,0.2,fixed,1000,1,1,435,2101,1.2694543620000047,0.35995434500000556,0.9095000169999992,47.99999999999995
29,once,dual,cold,30,0.5,0.2,fixed,1000,0,1,435,16241,2.8087562589999777,2.051519821999989,0.7572364369999889,35.500000000000064
29,iterative,dual,warm,30,0.5,0.2,fixed,1000,0,0.1,435,2170,1.6957664820000105,0.4249807749999661,1.2707857070000443,35.5
30,once,dual,cold,30,0.5,0.2,fixed,3000,0,1,435,16241,2.1356992510000055,1.3792217220000111,0.7564775289999943,37.999999999999986
30,iterative,dual,warm,30,0.5,0.2,fixed,3000,0,1,435,3677,1.2633468939999943,0.3345642079999891,0.9287826860000052,37.99999999999999
31,once,dual,cold,30,0.5,0.2,fixed,10000,0,1,435,16241,1.8962098769999898,1.14593490499999,0.7502749719999997,41.00000000000002
31,iterative,dual,warm,30,0.5,0.2,fixed,10000,0,1,435,3290,1.0953460390000203,0.1774998719999985,0.9178461670000218,41.0
32,once,dual,cold,30,0.8,0.1,fixed,10,3,1,435,16241,1.0196107849999976,0.27041160000001696,0.7491991849999806,23.0
32,iterative,dual,warm,30,0.8,0.1,fixed,10,3,1,435,281,5.139319008000001,0.01961428000007004,5.119704727999931,23.0
33,once,dual,cold,30,0.8,0.1,fixed,10,2,1,435,16241,0.9537031509999849,0.209076672000009,0.7446264789999759,22.0
33,iterative,dual,warm,30,0.8,0.1,fixed,10,2,0.1,435,281,0.9750861980000138,0.023231202999994593,0.9518549950000192,22.0
34,once,dual,cold,30,0.8,0.1,fixed,10,1,1,435,16241,0.9417759789999991,0.1969721080000113,0.7448038709999878,16.0
34,iterative,dual,warm,30,0.8,0.1,fixed,10,1,0.01,435,241,0.6780290190000073,0.014616442000004781,0.6634125770000026,16.0
35,once,dual,cold,30,0.8,0.1,fixed,10,0,1,435,16241,0.9287070169999936,0.1895285819999799,0.7391784350000137,32.0
35,iterative,dual,warm,30,0.8,0.1,fixed,10,0,0.001,435,301,1.0207288019999794,0.02240868500004467,0.9983201169999347,32.0
36,once,dual,cold,30,0.8,0.1,fixed,30,2,1,435,16241,1.103757886000011,0.35844097300000044,0.7453169130000106,12.0
36,iterative,dual,warm,30,0.8,0.1,fixed,30,2,1,435,311,2.2186169340000106,0.013968111999957955,2.2046488220000526,12.0
37,once,dual,cold,30,0.8,0.1,fixed,30,1,1,435,16241,0.9483825089999982,0.20499291799998787,0.7433895910000103,22.0
37,iterative,dual,warm,30,0.8,0.1,fixed,30,1,0.1,435,281,0.5850450559999842,0.010435779999994566,0.5746092759999897,22.0
38,once,dual,cold,30,0.8,0.1,fixed,30,0,1,435,16241,0.8874522600000034,0.14643487700001856,0.7410173829999849,29.0
38,iterative,dual,warm,30,0.8,0.1,fixed,30,0,0.01,435,281,0.881394078999989,0.009300651999978982,0.87209342700001,29.0
39,once,dual,cold,30,0.8,0.1,fixed,100,2,1,435,16241,0.9159324639999795,0.1637745069999994,0.7521579569999801,28.0
39,iterative,dual,warm,30,0.8,0.1,fixed,100,2,1,435,501,1.4265103429999897,0.010242449999992687,1.416267892999997,28.0
40,once,dual,cold,30,0.8,0.1,fixed,100,1,1,435,16241,0.9372433059999992,0.1940953449999938,0.7431479610000054,25.0
40,iterative,dual,warm,30,0.8,0.1,fixed,100,1,0.1,435,401,1.0056595240000092,0.010004099000013866,0.9956554249999954,25.0
41,once,dual,cold,30,0.8,0.1,fixed,100,0,1,435,16241,0.9435504479999963,0.2045219569999972,0.7390284909999991,13.0
41,iterative,dual,warm,30,0.8,0.1,fixed,100,0,0.01,435,401,1.017331635000005,0.008127521999966802,1.0092041130000382,13.0
42,once,dual,cold,30,0.8,0.1,fixed,300,1,1,435,16241,1.1055132209999954,0.341433545000001,0.7640796759999944,17.0
42,iterative,dual,warm,30,0.8,0.1,fixed,300,1,1,435,615,0.9004067519999808,0.009366592999981549,0.8910401589999992,17.0
43,once,dual,cold,30,0.8,0.1,fixed,300,0,1,435,16241,1.1490235960000064,0.37987708599999337,0.769146510000013,20.0
43,iterative,dual,warm,30,0.8,0.1,fixed,300,0,0.1,435,455,0.9966305570000031,0.0069349729999999,0.9896955840000032,20.0
44,once,dual,cold,30,0.8,0.1,fixed,1000,1,1,435,16241,0.8904465720000019,0.16229083000001765,0.7281557419999842,29.0
44,iterative,dual,warm,30,0.8,0.1,fixed,1000,1,1,435,1101,0.6418014449999987,0.00942428100000825,0.6323771639999904,29.0
45,once,dual,cold,30,0.8,0.1,fixed,1000,0,1,435,16241,0.9314117079999846,0.19703039099999842,0.7343813169999862,21.0
45,iterative,dual,warm,30,0.8,0.1,fixed,1000,0,0.1,435,1317,1.0107327480000095,0.023824335000000474,0.986908413000009,21.0
46,once,dual,cold,30,0.8,0.1,fixed,3000,0,1,435,16241,1.2040533230000108,0.4349665339999831,0.7690867890000277,29.0
46,iterative,dual,warm,30,0.8,0.1,fixed,3000,0,1,435,1944,0.9609920370000111,0.05455448200001456,0.9064375549999966,29.0
47,once,dual,cold,30,0.8,0.1,fixed,10000,0,1,435,16241,0.9815881449999893,0.23031226800000582,0.7512758769999834,28.0
47,iterative,dual,warm,30,0.8,0.1,fixed,10000,0,1,435,2196,0.9439333330000181,0.053994240999998055,0.8899390920000201,28.0
48,once,dual,cold,30,0.8,0.2,fixed,10,3,1,435,16241,0.8972791320000226,0.2079512839999893,0.6893278480000333,42.0
48,iterative,dual,warm,30,0.8,0.2,fixed,10,3,1,435,381,7.844840911999995,0.07706915500011746,7.767771756999878,42.0
