solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,dual,cold,0,30,0.5,0.1,fixed,10,16240,16240,3,1,1,435,16241,0.40966715399999964
0,iterative,dual,warm,0,30,0.5,0.1,fixed,10,100,100,3,1,1,435,101,0.0030905200000006516
0,iterative,dual,warm,1,30,0.5,0.1,fixed,10,10,10,3,1,1,435,111,0.0009884739999996839
0,iterative,dual,warm,2,30,0.5,0.1,fixed,10,10,10,3,1,1,435,121,0.0008767939999998475
0,iterative,dual,warm,3,30,0.5,0.1,fixed,10,10,10,3,1,1,435,131,0.0008934350000000535
0,iterative,dual,warm,4,30,0.5,0.1,fixed,10,10,10,3,1,1,435,141,0.0008685759999993437
0,iterative,dual,warm,5,30,0.5,0.1,fixed,10,10,10,3,1,1,435,151,0.00108313100000057
0,iterative,dual,warm,6,30,0.5,0.1,fixed,10,10,10,3,1,1,435,161,0.000730891999999983
0,iterative,dual,warm,7,30,0.5,0.1,fixed,10,10,10,3,1,1,435,171,0.0008760260000002518
0,iterative,dual,warm,8,30,0.5,0.1,fixed,10,10,10,3,1,1,435,181,0.0008709439999998736
0,iterative,dual,warm,9,30,0.5,0.1,fixed,10,10,10,3,1,1,435,191,0.0009060930000002188
0,iterative,dual,warm,10,30,0.5,0.1,fixed,10,10,10,3,1,1,435,201,0.0009113089999992496
0,iterative,dual,warm,11,30,0.5,0.1,fixed,10,10,10,3,1,1,435,211,0.0008307390000004133
0,iterative,dual,warm,12,30,0.5,0.1,fixed,10,10,10,3,1,1,435,221,0.0011081309999996236
0,iterative,dual,warm,13,30,0.5,0.1,fixed,10,10,10,3,1,1,435,231,0.0008587149999996768
0,iterative,dual,warm,14,30,0.5,0.1,fixed,10,10,10,3,1,1,435,241,0.0008986880000003694
0,iterative,dual,warm,15,30,0.5,0.1,fixed,10,10,10,3,1,1,435,251,0.001741475999999409
0,iterative,dual,warm,16,30,0.5,0.1,fixed,10,10,10,3,1,1,435,261,0.0021293549999992223
0,iterative,dual,warm,17,30,0.5,0.1,fixed,10,10,10,3,1,1,435,271,0.0015558089999991864
0,iterative,dual,warm,18,30,0.5,0.1,fixed,10,10,10,3,1,1,435,281,0.001824751999999208
0,iterative,dual,warm,19,30,0.5,0.1,fixed,10,10,10,3,1,1,435,291,0.0011318229999996987
0,iterative,dual,warm,20,30,0.5,0.1,fixed,10,10,10,3,1,1,435,301,0.0021284040000004723
0,iterative,dual,warm,21,30,0.5,0.1,fixed,10,10,10,3,1,1,435,311,0.0015690480000003504
0,iterative,dual,warm,22,30,0.5,0.1,fixed,10,10,10,3,1,1,435,321,0.0018480150000002027
0,iterative,dual,warm,23,30,0.5,0.1,fixed,10,10,10,3,1,1,435,331,0.002138130999998822
0,iterative,dual,warm,24,30,0.5,0.1,fixed,10,10,10,3,1,1,435,341,0.004318161000000487
0,iterative,dual,warm,25,30,0.5,0.1,fixed,10,10,10,3,1,1,435,351,0.005948435999998836
0,iterative,dual,warm,26,30,0.5,0.1,fixed,10,10,10,3,1,1,435,361,0.005371308999999158
0,iterative,dual,warm,27,30,0.5,0.1,fixed,10,10,10,3,1,1,435,371,0.004788540999999924
0,iterative,dual,warm,28,30,0.5,0.1,fixed,10,10,10,3,1,1,435,381,0.006782457999999991
0,iterative,dual,warm,29,30,0.5,0.1,fixed,10,10,10,3,1,1,435,391,0.006095125999999951
0,iterative,dual,warm,30,30,0.5,0.1,fixed,10,10,10,3,1,1,435,401,0.006465610999999427
0,iterative,dual,warm,31,30,0.5,0.1,fixed,10,10,10,3,1,1,435,411,0.006151918000000478
0,iterative,dual,warm,32,30,0.5,0.1,fixed,10,10,10,3,1,1,435,421,0.011600619000001089
0,iterative,dual,warm,33,30,0.5,0.1,fixed,10,10,10,3,1,1,435,431,0.00834627200000071
0,iterative,dual,warm,34,30,0.5,0.1,fixed,10,10,10,3,1,1,435,441,0.009254192000000216
0,iterative,dual,warm,35,30,0.5,0.1,fixed,10,10,10,3,1,1,435,451,0.016750510000001384
0,iterative,dual,warm,36,30,0.5,0.1,fixed,10,10,10,3,1,1,435,461,0.017132549000001163
0,iterative,dual,warm,37,30,0.5,0.1,fixed,10,10,10,3,1,1,435,471,0.015882371000000006
0,iterative,dual,warm,38,30,0.5,0.1,fixed,10,10,10,3,1,1,435,481,0.0166837950000005
0,iterative,dual,warm,39,30,0.5,0.1,fixed,10,10,10,3,1,1,435,491,0.016600520000000785
0,iterative,dual,warm,40,30,0.5,0.1,fixed,10,10,10,3,1,1,435,501,0.023706161999999864
0,iterative,dual,warm,41,30,0.5,0.1,fixed,10,10,10,3,1,1,435,511,0.015047454999999488
0,iterative,dual,warm,42,30,0.5,0.1,fixed,10,10,10,3,1,1,435,521,0.018736576000000227
0,iterative,dual,warm,43,30,0.5,0.1,fixed,10,10,10,3,1,1,435,531,0.018785129000001177
0,iterative,dual,warm,44,30,0.5,0.1,fixed,10,10,10,3,1,1,435,541,0.005006878999997966
1,once,dual,cold,0,30,0.5,0.1,fixed,10,16240,16240,2,1,1,435,16241,0.8888370979999998
1,iterative,dual,warm,0,30,0.5,0.1,fixed,10,100,100,2,0.1,1,435,101,0.0030447239999986664
1,iterative,dual,warm,1,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,111,0.0008406040000004111
1,iterative,dual,warm,2,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,121,0.0008331350000005955
1,iterative,dual,warm,3,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,131,0.0008449249999991082
1,iterative,dual,warm,4,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,141,0.0006468250000004616
1,iterative,dual,warm,5,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,151,0.0009509859999994319
1,iterative,dual,warm,6,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,161,0.0007149169999998151
1,iterative,dual,warm,7,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,171,0.0009767039999992733
1,iterative,dual,warm,8,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,181,0.0008849339999983385
1,iterative,dual,warm,9,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,191,0.00074483400000247
1,iterative,dual,warm,10,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,201,0.0009145809999999699
1,iterative,dual,warm,11,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,211,0.0008149770000009937
1,iterative,dual,warm,12,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,221,0.0009104889999989041
1,iterative,dual,warm,13,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,231,0.0008369610000009686
1,iterative,dual,warm,14,30,0.5,0.1,fixed,10,10,10,2,0.1,0.1,435,241,0.0007608900000022345
