solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
6,iterative,auto,warm,1,0.0,False,0.0,130,0.5,0.2,fixed,1000,8385,17101,3527.8040412369887,3418.446365744967,109.35767549202136,851.9999999999985,0,0,0
6,iterative,auto,warm,1,0.0,True,0.0,130,0.5,0.2,fixed,1000,8385,9514,1416.8424255910068,1226.7433642959804,190.09906129502636,851.9999999999976,33918,21587,12331
6,iterative,auto,warm,1,0.0,True,0.1,130,0.5,0.2,fixed,1000,8385,11919,3249.6978209719964,3026.3626207070342,223.33520026496262,852.0000000000005,54691,23216,31475
6,iterative,auto,warm,1,0.0,True,0.3,130,0.5,0.2,fixed,1000,8385,9958,8335.914689359997,7978.106622531021,357.80806682897673,851.9999999999985,119128,22772,96356
7,iterative,auto,warm,1,0.0,False,0.0,130,0.5,0.2,fixed,1000,8385,17101,3430.528032942995,3325.392988838954,105.13504410404128,847.0000000000027,0,0,0
7,iterative,auto,warm,1,0.0,True,0.0,130,0.5,0.2,fixed,1000,8385,9428,1427.674428846993,1220.03744757401,207.63698127298267,847.0000000000044,38891,24673,14218
7,iterative,auto,warm,1,0.0,True,0.1,130,0.5,0.2,fixed,1000,8385,12203,2843.6159518000063,2611.6744884840155,231.9414633159904,846.9999999999997,54882,23298,31584
7,iterative,auto,warm,1,0.0,True,0.3,130,0.5,0.2,fixed,1000,8385,9660,5241.232050035003,4947.115177062995,294.11687297200837,847.0000000000024,90224,23607,66617
8,iterative,auto,warm,1,0.0,False,0.0,130,0.5,0.2,fixed,1000,8385,19101,4389.216286245006,4283.734273260998,105.48201298400818,910.0000000000008,0,0,0
8,iterative,auto,warm,1,0.0,True,0.0,130,0.5,0.2,fixed,1000,8385,8986,2828.5843793990057,2593.5709460830262,235.01343331598042,909.9999999999994,45097,34115,10982
8,iterative,auto,warm,1,0.0,True,0.1,130,0.5,0.2,fixed,1000,8385,10074,4472.238518236991,4203.117492876029,269.12102536096063,909.9999999999983,52163,31836,20327
8,iterative,auto,warm,1,0.0,True,0.3,130,0.5,0.2,fixed,1000,8385,10745,7590.000566775999,7243.469088623999,346.5314781519992,909.9999999999983,73595,33296,40299
9,iterative,auto,warm,1,0.0,False,0.0,130,0.5,0.2,fixed,1000,8385,18101,4109.305468612,3994.300425290129,115.0050433218712,831.000000000005,0,0,0
9,iterative,auto,warm,1,0.0,True,0.0,130,0.5,0.2,fixed,1000,8385,9621,1829.529854280001,1610.886670107051,218.64318417295,830.9999999999981,39164,24480,14684
9,iterative,auto,warm,1,0.0,True,0.1,130,0.5,0.2,fixed,1000,8385,11580,3385.9044007839984,3149.448315398913,236.4560853850853,830.9999999999957,50648,24210,26438
9,iterative,auto,warm,1,0.0,True,0.3,130,0.5,0.2,fixed,1000,8385,10191,5236.334385575989,4922.519538254273,313.8148473217152,831.0000000000032,73035,28083,44952
0,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,22101,7157.369821913,7008.860464126999,148.50935778600157,1002.0,0,0,0
0,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,11097,4429.819530430002,4086.6312499750043,343.18828045499686,1002.0000000000019,53537,36004,17533
0,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,13096,6394.424919359999,5996.8388742750085,397.5860450849905,1001.9999999999956,66085,34103,31982
0,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11898,6155.207238980001,5692.7422844820285,462.46495449797294,1002.0000000000013,69621,37098,32523
1,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,20101,5404.529459240999,5257.8397906999935,146.68966854100654,978.9999999999997,0,0,0
1,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,9750,2626.563683704,2323.0633764550007,303.5003072489999,979.0000000000003,48221,31351,16870
1,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,13233,6691.160765455998,6328.138281231015,363.0224842249845,979.0000000000003,89476,27654,61822
1,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,12140,9280.022207837996,8834.505176435,445.5170314029965,979.0,101424,30020,71404
10,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,20375,5780.5940625360245,5628.488299460034,152.10576307598967,968.9999999999956,0,0,0
10,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10846,2921.365948981955,2595.484938211739,325.8810107702156,969.0000000000048,48397,30255,18142
10,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,12224,3860.777349405049,3509.8007417438207,350.9766076612286,968.9999999999974,53628,27412,26216
10,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11916,6723.775004464027,6276.6832459828,447.09175848122686,969.0000000000019,95878,30360,65518
11,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,19101,4194.858686011983,4064.1349981511603,130.7236878608237,913.0000000000024,0,0,0
11,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10536,1548.1083116219959,1297.509587974986,250.59872364701005,912.9999999999983,42374,24565,17809
11,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,13344,7344.8641868170225,6998.8152324846005,346.048954332422,912.9999999999992,107073,23839,83234
11,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11226,8925.353971760022,8488.559494058194,436.7944777018274,913.0000000000017,121819,27036,94783
12,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,21101,6439.873437020986,6285.865544594942,154.00789242604515,1013.0000000000003,0,0,0
12,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,11048,3408.7760460089776,3093.9809382399544,314.79510776902316,1013.0000000000008,48289,31053,17236
12,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,10893,3930.893901344971,3611.178474099899,319.7154272450716,1012.9999999999983,50009,30315,19694
12,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11542,10488.688260282972,10035.020190565849,453.6680697171249,1013.0000000000003,105785,33604,72181
13,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,20375,5880.5844602499865,5733.53735220572,147.04710804426574,988.9999999999976,0,0,0
13,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10246,2762.65599688096,2481.074557775166,281.5814391057938,989.0000000000052,47918,30129,17789
13,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,12423,6797.444422521978,6453.904068167904,343.54035435407417,988.9999999999966,71460,27539,43921
13,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11180,9668.372346418037,9224.577592371032,443.79475404700503,988.9999999999969,102988,31602,71386
14,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,20101,5681.496765675023,5528.599201573001,152.89756410202244,960.0000000000036,0,0,0
14,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10918,2963.247488333029,2667.1345360422856,296.1129522907431,959.9999999999952,47603,30183,17420
14,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11626,3925.12817867205,3602.5212494332814,322.60692923876917,959.9999999999976,52626,29260,23366
14,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11076,8350.434031348967,7888.878083600955,461.55594774801284,960.0000000000032,110830,34122,76708
15,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,22101,7893.129975600983,7737.763909158239,155.36606644274434,1038.0000000000002,0,0,0
15,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10548,5272.402955553029,4894.352607113076,378.0503484399524,1038.000000000003,59685,42827,16858
15,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11265,6787.748459483031,6347.5458683769675,440.20259110606275,1037.9999999999973,60536,40949,19587
15,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11698,7839.463613586967,7385.511320543126,453.95229304383975,1038.0000000000048,70851,43300,27551
16,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,21101,6729.550656505977,6580.392352672876,149.15830383310092,1003.9999999999992,0,0,0
16,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10009,3731.3320850100135,3411.7074820830603,319.62460292695323,1004.0000000000026,51606,35092,16514
16,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,13179,6814.042963814979,6463.48861357174,350.55435024324106,1004.0000000000008,71578,31385,40193
16,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11079,6585.074664251006,6161.429332733096,423.6453315179097,1004.0000000000044,74374,35507,38867
17,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,22101,7417.647171892982,7258.11161199503,159.53555989795132,1044.999999999994,0,0,0
17,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,11084,4939.544706567016,4567.339346744062,372.20535982295405,1045.0000000000002,54948,37839,17109
17,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11181,5170.4772124449955,4823.007686588098,347.4695258568973,1044.999999999995,53966,35081,18885
17,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,10949,5709.368565182028,5314.103147082962,395.26541809906485,1044.9999999999957,59177,37714,21463
2,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,20101,5577.133796112001,5432.103080172987,145.03071593901404,972.9999999999994,0,0,0
2,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10797,2831.603477775003,2502.524281596008,329.07919617899466,973.0000000000003,46475,29304,17171
2,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,12865,5963.3623701530005,5588.112127897024,375.2502422559774,972.9999999999957,67038,28678,38360
2,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11298,9383.869833553,8891.622671595993,492.24716195700597,973.0000000000032,116811,31549,85262
3,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,23101,9075.819129001,8914.573758084007,161.24537091699312,995.9999999999927,0,0,0
3,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10971,6061.764052759987,5614.613418332038,447.15063442794786,996.0000000000036,66835,48678,18157
3,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11390,8635.506527316,8145.536736103939,489.96979121206095,996.0000000000013,71452,46545,24907
3,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11021,10511.050221287005,9938.846707563032,572.2035137239728,995.999999999996,84138,51431,32707
4,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,24376,7127.536434162001,6933.368134858945,194.16829930305542,968.3770370370378,0,0,0
4,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10781,3737.762961422995,3054.396298525913,683.3666628970822,968.377037037039,548079,77848,470231
4,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,10761,47448.288196270994,46231.800042914816,1216.4881533561709,968.377037037039,388942,137156,251786
4,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11027,40277.947108569,38921.020565445964,1356.9265431230306,968.3770370370368,272835,156065,116770
5,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,18375,3175.7624849749845,3037.0502525148913,138.71223246009322,931.9999999999952,0,0,0
5,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,9264,1290.2427808440116,1019.1165281999856,271.12625264402595,932.000000000005,40105,22837,17268
5,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,12642,3854.7407829360163,3546.5417854328994,308.19899750311737,932.0000000000017,57943,21244,36699
5,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11299,8804.820817268017,8319.257775462991,485.56304180502775,932.0000000000044,131726,22551,109175
6,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,22057,8433.614703335013,8254.782061261942,178.83264207307366,1006.9999999999997,0,0,0
6,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,11142,4432.577150060999,4044.8661367239542,387.7110133370443,1007.0000000000027,55163,37959,17204
6,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,13196,6499.5451063569935,6124.2148881389585,375.3302182180341,1006.9999999999983,65357,36068,29289
6,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11681,10950.533403849986,10404.792920324837,545.7404835251509,1007.000000000001,108560,38523,70037
7,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,19375,5188.295223923022,5046.8916455820445,141.40357834097813,995.0000000000008,0,0,0
7,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10710,2519.0731959069963,2217.7997457738675,301.2734501331288,994.9999999999981,42966,26391,16575
7,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11474,3150.1196220549755,2840.156828015053,309.9627940399223,995.0000000000057,45738,25704,20034
7,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11149,9488.126391255006,9035.606644566637,452.5197466883692,994.9999999999966,97500,27207,70293
8,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,19101,4860.708345188992,4703.53065041604,157.17769477295226,942.9999999999976,0,0,0
8,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,10607,1963.9955739249708,1652.5717971239935,311.42377680097707,942.9999999999987,49644,28494,21150
8,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,12062,3714.5065042439974,3382.6935880678943,331.81291617610265,943.0,55044,27491,27553
8,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11203,7645.159174647997,7187.205892867816,457.953281780181,942.9999999999974,115971,28032,87939
9,iterative,auto,warm,1,0.0,False,0.0,140,0.5,0.2,fixed,1000,9730,24101,9392.953239475028,9222.823641664814,170.12959781021343,1013.9999999999942,0,0,0
9,iterative,auto,warm,1,0.0,True,0.0,140,0.5,0.2,fixed,1000,9730,11412,6452.388778203982,6015.816061258956,436.57271694502566,1013.9999999999997,67109,48689,18420
9,iterative,auto,warm,1,0.0,True,0.1,140,0.5,0.2,fixed,1000,9730,11404,8202.191616430006,7780.295612908085,421.89600352192076,1014.000000000004,67314,45960,21354
9,iterative,auto,warm,1,0.0,True,0.3,140,0.5,0.2,fixed,1000,9730,11156,9423.89385151095,8898.14867251186,525.7451789990882,1014.0000000000013,78015,50774,27241
0,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,21101,6425.297141378001,6237.004462778999,188.29267859900207,1086.0000000000043,0,0,0
0,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11835,2725.1283422240003,2367.1439798159936,357.98436240800675,1086.0000000000057,49586,28266,21320
0,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,17268,22222.639139372997,21637.015771892016,585.6233674809846,1086.0000000000016,225008,27297,197711
0,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12798,10341.615175306,9681.432476114023,660.182699191977,1085.9999999999957,130647,29419,101228
1,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,24101,10958.094851684997,10729.813420021988,228.28143166301015,1155.0000000000011,0,0,0
1,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11479,6731.456081374003,6229.213587434009,502.24249393999344,1155.0000000000016,59735,39622,20113
1,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13819,7641.353899508002,7097.7351721639925,543.6187273440082,1155.0000000000039,68127,37154,30973
1,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12833,17037.07198582799,16354.65541859402,682.4165672339732,1154.9999999999984,122166,41873,80293
10,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,22101,8002.840139070003,7807.100007890898,195.74013117910363,1103.999999999994,0,0,0
10,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,10883,2822.8118079049746,2463.6768196629127,359.13498824206187,1103.9999999999975,49464,29218,20246
10,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13230,4569.8590643560165,4150.572102018108,419.28696233790834,1104.0000000000057,60056,28943,31113
10,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12907,10831.34072525904,10246.225557199157,585.115168059885,1103.999999999997,127755,29384,98371
11,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,22101,8743.523405153013,8546.641613321959,196.8817918310524,1126.9999999999968,0,0,0
11,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11887,3551.434565367992,3101.706598356133,449.72796701185865,1127.0000000000025,52889,32214,20675
11,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,16003,9175.083474893006,8715.141129091906,459.9423458011006,1126.9999999999984,98789,28947,69842
11,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13426,13397.714646912995,12816.600262534628,581.1143843783647,1127.0000000000043,118441,30589,87852
12,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,22101,8080.146247953002,7893.412165233982,186.73408271902008,1085.000000000005,0,0,0
12,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11911,3119.3623100729887,2745.7043683720403,373.65794170094887,1085.0000000000025,52494,31190,21304
12,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,11808,4043.7274404140194,3619.263688772044,424.46375164197525,1084.999999999998,56455,29715,26740
12,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13513,12796.202712044003,12193.729180441997,602.4735316020087,1085.0000000000043,130580,33906,96674
2,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,23101,9849.068055768004,9630.372657768006,218.69539799999617,1099.9999999999943,0,0,0
2,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11412,4897.657822071997,4438.505907093,459.1519149789965,1100.0000000000014,56152,34983,21169
2,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13915,7672.4006622229945,7122.600521726054,549.80014049694,1100.0000000000027,73411,34596,38815
2,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13115,15605.308927548991,14860.989367545,744.3195600039908,1099.9999999999998,127900,36985,90915
3,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,23101,9294.90115206501,9080.811443263956,214.08970880105332,1130.9999999999957,0,0,0
3,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,12173,5011.750942158018,4567.210408531013,444.54053362700506,1130.9999999999984,55140,33928,21212
3,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,14113,6400.600986767007,5888.177296537033,512.4236902299746,1131.0000000000011,68215,30729,37486
3,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13271,9711.850260965992,9064.010371502984,647.8398894630081,1130.9999999999989,108421,34342,74079
4,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,24101,11936.553608482996,11697.562107229023,238.99150125397136,1159.0000000000027,0,0,0
4,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11449,7425.723535657978,6881.519269653887,544.2042660040896,1159.000000000002,60649,40652,19997
4,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13045,7604.884681991999,7057.38152164503,547.5031603469688,1159.0000000000066,66681,38404,28277
4,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13017,11260.638292935995,10654.818896422948,605.8193965130487,1158.9999999999973,104956,40848,64108
5,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,22101,8745.48560405802,8546.79214486797,198.6934591900499,1119.999999999998,0,0,0
5,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11621,4098.494089496991,3673.6039753609803,424.8901141360111,1120.0000000000036,54166,33068,21098
5,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13998,6466.1954219309855,5968.762020047056,497.4334018839289,1119.9999999999975,66125,30640,35485
5,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13094,9708.943713715998,9034.051719854991,674.8919938610053,1119.9999999999966,92075,39003,53072
6,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,22977,8344.349524962978,8127.706887059029,216.6426379039476,1091.9999999999952,0,0,0
6,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,11953,3707.232498063008,3269.270940516086,437.9615575469216,1091.9999999999973,52779,31148,21631
6,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13360,6004.140989993989,5531.045821806911,473.09516818707925,1092.0000000000034,62312,30745,31567
6,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,13161,9855.774683950003,9261.896689670017,593.8779942799882,1091.999999999997,100579,32693,67886
7,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,24833,11723.441364825994,11491.975784415,231.46558041099343,1159.9999999999957,0,0,0
7,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,12579,6635.446784202009,6169.937941873183,465.5088423288252,1159.9999999999934,62377,41522,20855
7,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,12456,8053.497207144975,7556.812196216198,496.6850109287771,1159.9999999999984,66727,40183,26544
7,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12559,12021.808299219005,11404.220675303191,617.5876239158098,1159.9999999999998,85405,43872,41533
8,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,21101,7200.661928484973,6996.453272134821,204.20865635015068,1112.0000000000002,0,0,0
8,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,10890,3481.5980307819555,3034.4725154259363,447.1255153560196,1111.9999999999943,53009,32211,20798
8,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,16497,9923.998303886969,9447.335703102055,476.66260078491183,1112.0000000000034,106292,29021,77271
8,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12002,7384.0624691739795,6798.330125297188,585.7323438767926,1111.9999999999964,78038,42873,35165
9,iterative,auto,warm,1,0.0,False,0.0,150,0.5,0.2,fixed,1000,11175,24101,11121.730281096008,10920.2712278401,201.45905325590863,1155.9999999999975,0,0,0
9,iterative,auto,warm,1,0.0,True,0.0,150,0.5,0.2,fixed,1000,11175,12481,7160.926749181992,6650.245189482813,510.68155969918007,1156.0000000000066,61869,40620,21249
9,iterative,auto,warm,1,0.0,True,0.1,150,0.5,0.2,fixed,1000,11175,13102,7200.234509828966,6679.055769430997,521.1787403979688,1156.0000000000034,65612,37226,28386
9,iterative,auto,warm,1,0.0,True,0.3,150,0.5,0.2,fixed,1000,11175,12819,16496.698257579992,15785.557184771867,711.1410728081247,1156.0000000000016,115053,44678,70375
0,iterative,auto,warm,1,0.0,False,0.0,20,0.5,0.2,fixed,1000,190,903,0.2313913700000001,0.09605789699999988,0.1353334730000002,16.944444444444443,0,0,0
0,iterative,auto,warm,1,0.0,True,0.0,20,0.5,0.2,fixed,1000,190,980,0.329799092,0.08657894999999982,0.2432201420000002,16.944444444444443,1038,717,321
0,iterative,auto,warm,1,0.0,True,0.1,20,0.5,0.2,fixed,1000,190,292,1.0650472330000005,0.4563922570000003,0.6086549760000001,16.944444444444436,4333,2080,2253
0,iterative,auto,warm,1,0.0,True,0.3,20,0.5,0.2,fixed,1000,190,297,0.9038150290000001,0.2772124579999993,0.6266025710000007,16.94444444444446,5432,1546,3886
1,iterative,auto,warm,1,0.0,False,0.0,20,0.5,0.2,fixed,1000,190,1114,0.220493125,0.10049748899999987,0.11999563600000007,16.750000000000004,0,0,0
1,iterative,auto,warm,1,0.0,True,0.0,20,0.5,0.2,fixed,1000,190,516,0.4874884370000006,0.09585703199999962,0.3916314050000009,16.750000000000018,3598,1227,2371
1,iterative,auto,warm,1,0.0,True,0.1,20,0.5,0.2,fixed,1000,190,885,0.3578279240000004,0.10768323200000117,0.2501446919999992,16.75000000000001,1172,937,235
1,iterative,auto,warm,1,0.0,True,0.3,20,0.5,0.2,fixed,1000,190,361,0.68220846,0.23719865699999956,0.4450098030000005,16.75000000000001,3917,1272,2645
10,iterative,auto,warm,1,0.0,False,0.0,20,0.5,0.2,fixed,1000,190,999,0.11622028000000027,0.02344621400000335,0.09277406599999694,16.0,0,0,0
10,iterative,auto,warm,1,0.0,True,0.0,20,0.5,0.2,fixed,1000,190,510,0.1692271870000006,0.021442365999998717,0.1477848210000019,16.0,572,335,237
10,iterative,auto,warm,1,0.0,True,0.1,20,0.5,0.2,fixed,1000,190,526,0.17915478799999818,0.019449915999999238,0.15970487199999894,16.0,570,386,184
10,iterative,auto,warm,1,0.0,True,0.3,20,0.5,0.2,fixed,1000,190,470,0.17231311399999782,0.029115936999996705,0.14319717700000112,16.0,553,138,415
11,iterative,auto,warm,1,0.0,False,0.0,20,0.5,0.2,fixed,1000,190,920,0.20590480899999972,0.08898382299999598,0.11692098600000378,16.250000000000007,0,0,0
11,iterative,auto,warm,1,0.0,True,0.0,20,0.5,0.2,fixed,1000,190,352,0.2822566309999992,0.0744808090000042,0.207775821999995,16.25,1289,823,466
11,iterative,auto,warm,1,0.0,True,0.1,20,0.5,0.2,fixed,1000,190,318,0.4961548329999985,0.19607725499999876,0.3000775779999998,16.249999999999993,2379,927,1452
11,iterative,auto,warm,1,0.0,True,0.3,20,0.5,0.2,fixed,1000,190,301,0.4873026429999996,0.1631285240000011,0.3241741189999985,16.249999999999993,2045,1213,832
12,iterative,auto,warm,1,0.0,False,0.0,20,0.5,0.2,fixed,1000,190,906,0.2644656089999984,0.092440928999995,0.17202468000000334,17.52380952380952,0,0,0
12,iterative,auto,warm,1,0.0,True,0.0,20,0.5,0.2,fixed,1000,190,562,0.4468409820000012,0.09159581000000472,0.3552451719999965,17.523809523809522,2998,1425,1573
