solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,110,0.5,0.1,fixed,1000,2,1,5995,863281,417.40788127400003,374.086928024,43.32095325000006,314.9999999998407
0,iterative,dual,warm,110,0.5,0.1,fixed,1000,2,1,5995,10101,287.134684196,115.63541147200004,171.49927272399998,314.9999999999988
1,once,dual,cold,110,0.5,0.1,fixed,1000,1,1,5995,863281,444.2829380819999,402.02005277500007,42.262885306999806,319.0000000000154
1,iterative,dual,warm,110,0.5,0.1,fixed,1000,1,0.1,5995,9101,114.85870980699997,60.996519144999866,53.8621906620001,319.0000000000023
2,once,dual,cold,110,0.5,0.1,fixed,1000,0,1,5995,863281,385.32299054300006,341.7984973,43.52449324300005,314.00000000000176
2,iterative,dual,warm,110,0.5,0.1,fixed,1000,0,0.01,5995,10315,239.37948140699996,174.82886530000042,64.55061610699954,313.99999999999375
3,once,dual,cold,110,0.5,0.1,fixed,3000,2,1,5995,863281,376.9364007969998,335.6838937739999,41.25250702299991,305.0000000000181
3,iterative,dual,warm,110,0.5,0.1,fixed,3000,2,1,5995,15101,146.55797737700004,51.598225678999825,94.95975169800022,304.9999999999987
4,once,dual,cold,110,0.5,0.1,fixed,3000,1,1,5995,863281,433.7656506600001,390.9005217869999,42.86512887300023,317.00000000000153
4,iterative,dual,warm,110,0.5,0.1,fixed,3000,1,0.1,5995,13993,106.85922025400032,46.823751882000124,60.035468372000196,316.99999999999903
5,once,dual,cold,110,0.5,0.1,fixed,3000,0,1,5995,863281,455.7343304189999,415.74601096800006,39.988319450999825,284.99999999999596
5,iterative,dual,warm,110,0.5,0.1,fixed,3000,0,0.01,5995,12101,66.54002435299981,20.821644229999492,45.718380123000316,284.999999999999
6,once,dual,cold,110,0.5,0.1,fixed,10000,1,1,5995,863281,361.55156558000044,318.56174889299973,42.98981668700071,303.99999999998766
6,iterative,dual,warm,110,0.5,0.1,fixed,10000,1,1,5995,21696,65.02988220500038,1.6095133960002386,63.42036880900014,304.0
7,once,dual,cold,110,0.5,0.1,fixed,10000,0,1,5995,863281,373.1398431149996,330.66121777800026,42.47862533699936,294.00000000000585
7,iterative,dual,warm,110,0.5,0.1,fixed,10000,0,0.1,5995,22414,101.2021077190002,28.856415442999605,72.34569227600059,294.00000000000136
8,once,dual,cold,110,0.5,0.1,fixed,30000,1,1,5995,863281,483.21248156799993,441.8820464629998,41.330435105000106,310.9999999999495
8,iterative,dual,warm,110,0.5,0.1,fixed,30000,1,1,5995,54125,117.14823490799972,66.55797542200071,50.59025948599901,311.00000000000057
9,once,dual,cold,110,0.5,0.1,fixed,30000,0,1,5995,863281,383.96866504900026,343.26290413900006,40.70576091000021,295.9999999999965
9,iterative,dual,warm,110,0.5,0.1,fixed,30000,0,0.1,5995,52853,119.90176033499938,65.36495723099961,54.53680310399977,296.00000000000995
10,once,dual,cold,110,0.5,0.1,fixed,100000,0,1,5995,863281,383.9801386469999,342.7859392749997,41.194199372000185,321.9999999999863
10,iterative,dual,warm,110,0.5,0.1,fixed,100000,0,1,5995,155657,957.9389716099995,907.4814106430003,50.457560966999154,321.9999999999962
11,once,dual,cold,110,0.5,0.1,fixed,300000,0,1,5995,863281,390.82597735000036,348.87540654500026,41.9505708050001,314.0000000000074
11,iterative,dual,warm,110,0.5,0.1,fixed,300000,0,1,5995,160880,1157.253360742001,1106.7012727089996,50.55208803300138,314.0000000000093
12,once,dual,cold,110,0.5,0.2,fixed,1000,2,1,5995,863281,1953.3409518009994,1910.5509448739995,42.79000692699992,652.9999999999807
12,iterative,dual,warm,110,0.5,0.2,fixed,1000,2,1,5995,14101,1556.2034862989985,1322.9374043280004,233.26608197099813,652.9999999999976
13,once,dual,cold,110,0.5,0.2,fixed,1000,1,1,5995,863281,1380.9093299340002,1337.2341725940005,43.675157339999714,591.9999999999973
13,iterative,dual,warm,110,0.5,0.2,fixed,1000,1,0.1,5995,12101,792.9976984140012,748.4232904549954,44.57440795900584,591.9999999999999
