solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
16,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,829.0056900929994
16,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009160838002571836
16,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.038399621000280604
16,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.04849127600027714
16,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.553159703995334
16,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,8.066546828995342
16,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,23.481669053995574
16,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,44.979748863006535
16,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,73.71752578800078
16,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,86.20693025200308
16,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,91.65232265400118
16,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,10101,38.08857175600133
16,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.00936120100232074
16,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,79,1,,4005,1022,0.03955342699919129
16,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,164,1,,4005,1858,0.041453698999248445
16,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,213,1,,4005,2645,0.16180910800176207
16,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,414,1,,4005,3231,0.7121204750001198
16,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,932,1,,4005,3299,2.7991975370023283
16,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,791,1,,4005,3508,5.19236072700005
16,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,756,1,,4005,3752,7.61180408099608
16,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,801,1,,4005,3951,9.036703559999296
16,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,835,1,,4005,4116,10.509693891006464
16,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,842,1,,4005,4274,12.233887378002692
16,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,895,1,,4005,4379,13.797222490997228
16,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,917,1,,4005,4462,14.827695318002952
16,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,903,1,,4005,4559,17.911196872999426
16,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,944,1,,4005,4615,17.539541309000924
16,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,963,1,,4005,4652,17.481884237997292
16,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,930,1,,4005,4722,17.709371043994906
16,iterative,auto,warm,1,,True,0,17,90,0.5,0.2,fixed,1000,1000,1000,993,1,,4005,4729,15.903698833993985
16,iterative,auto,warm,1,,True,0,18,90,0.5,0.2,fixed,1000,1000,1000,955,1,,4005,4774,13.212270304997219
16,iterative,auto,warm,1,,True,0,19,90,0.5,0.2,fixed,1000,1000,1000,976,1,,4005,4798,11.783966335002333
16,iterative,auto,warm,1,,True,0,20,90,0.5,0.2,fixed,1000,1000,1000,1002,1,,4005,4796,9.968886896996992
16,iterative,auto,warm,1,,True,0,21,90,0.5,0.2,fixed,1000,1000,1000,997,1,,4005,4799,9.477231570002914
16,iterative,auto,warm,1,,True,0,22,90,0.5,0.2,fixed,1000,1000,1000,1012,1,,4005,4787,0.15616173500166042
16,iterative,auto,warm,1,,True,0.1,0,90,0.5,0.2,fixed,1000,100,100,1,1,,4005,101,0.010215274000074714
16,iterative,auto,warm,1,,True,0.1,1,90,0.5,0.2,fixed,1000,1000,1000,79,1,,4005,1022,0.041285233994130976
16,iterative,auto,warm,1,,True,0.1,2,90,0.5,0.2,fixed,1000,1000,1000,223,1,,4005,1799,0.06814468000084162
16,iterative,auto,warm,1,,True,0.1,3,90,0.5,0.2,fixed,1000,1000,1000,304,1,,4005,2495,0.18900154600123642
16,iterative,auto,warm,1,,True,0.1,4,90,0.5,0.2,fixed,1000,1000,1000,448,1,,4005,3047,0.8912961579990224
16,iterative,auto,warm,1,,True,0.1,5,90,0.5,0.2,fixed,1000,1000,1000,838,1,,4005,3209,1.4818848920040182
16,iterative,auto,warm,1,,True,0.1,6,90,0.5,0.2,fixed,1000,1000,1000,738,1,,4005,3471,3.202968931000214
16,iterative,auto,warm,1,,True,0.1,7,90,0.5,0.2,fixed,1000,1000,1000,781,1,,4005,3690,6.248580220002623
16,iterative,auto,warm,1,,True,0.1,8,90,0.5,0.2,fixed,1000,1000,1000,796,1,,4005,3894,8.816536493999592
16,iterative,auto,warm,1,,True,0.1,9,90,0.5,0.2,fixed,1000,1000,1000,808,1,,4005,4086,13.98237440900266
16,iterative,auto,warm,1,,True,0.1,10,90,0.5,0.2,fixed,1000,1000,1000,818,1,,4005,4268,17.680229776000488
16,iterative,auto,warm,1,,True,0.1,11,90,0.5,0.2,fixed,1000,1000,1000,863,1,,4005,4405,19.71441397199669
16,iterative,auto,warm,1,,True,0.1,12,90,0.5,0.2,fixed,1000,1000,1000,882,1,,4005,4523,24.28190719599661
16,iterative,auto,warm,1,,True,0.1,13,90,0.5,0.2,fixed,1000,1000,1000,944,1,,4005,4579,18.537221717000648
16,iterative,auto,warm,1,,True,0.1,14,90,0.5,0.2,fixed,1000,1000,1000,940,1,,4005,4639,31.57466313799523
16,iterative,auto,warm,1,,True,0.1,15,90,0.5,0.2,fixed,1000,1000,1000,970,1,,4005,4669,29.04302548099804
16,iterative,auto,warm,1,,True,0.1,16,90,0.5,0.2,fixed,1000,1000,1000,952,1,,4005,4717,34.689522769003815
