solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
1,once,auto,cold,1,,False,0,0,110,0.5,0.2,fixed,1000,863280,863280,0,1,,5995,863281,3044.1677222010003
1,iterative,auto,warm,1,,False,0,0,110,0.5,0.2,fixed,1000,100,100,0,1,,5995,101,0.012729902999126352
1,iterative,auto,warm,1,,False,0,1,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,1101,0.04316097999981139
1,iterative,auto,warm,1,,False,0,2,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,2101,0.0524204479988839
1,iterative,auto,warm,1,,False,0,3,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,3101,0.07551889500064135
1,iterative,auto,warm,1,,False,0,4,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,4101,0.7572618459998921
1,iterative,auto,warm,1,,False,0,5,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,5101,9.273972458000571
1,iterative,auto,warm,1,,False,0,6,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,6101,24.133806444000584
1,iterative,auto,warm,1,,False,0,7,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,7101,44.52339464900069
1,iterative,auto,warm,1,,False,0,8,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,8101,73.66745807699954
1,iterative,auto,warm,1,,False,0,9,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,9101,121.26406072899954
1,iterative,auto,warm,1,,False,0,10,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,10101,177.66610889700132
1,iterative,auto,warm,1,,False,0,11,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,11101,198.0457362090001
1,iterative,auto,warm,1,,False,0,12,110,0.5,0.2,fixed,1000,1000,1000,0,1,,5995,12101,9.197680150000451
1,iterative,auto,warm,1,,True,0,0,110,0.5,0.2,fixed,1000,100,100,0,1,,5995,101,0.013320194000698393
1,iterative,auto,warm,1,,True,0,1,110,0.5,0.2,fixed,1000,1000,1000,81,1,,5995,1020,0.05022175299927767
1,iterative,auto,warm,1,,True,0,2,110,0.5,0.2,fixed,1000,1000,1000,74,1,,5995,1946,0.08004843699927733
1,iterative,auto,warm,1,,True,0,3,110,0.5,0.2,fixed,1000,1000,1000,204,1,,5995,2742,0.05156669600000896
1,iterative,auto,warm,1,,True,0,4,110,0.5,0.2,fixed,1000,1000,1000,267,1,,5995,3475,0.18802296399917395
1,iterative,auto,warm,1,,True,0,5,110,0.5,0.2,fixed,1000,1000,1000,469,1,,5995,4006,0.921744163000767
1,iterative,auto,warm,1,,True,0,6,110,0.5,0.2,fixed,1000,1000,1000,824,1,,5995,4182,3.1086375699997006
1,iterative,auto,warm,1,,True,0,7,110,0.5,0.2,fixed,1000,1000,1000,775,1,,5995,4407,2.9418355400011933
1,iterative,auto,warm,1,,True,0,8,110,0.5,0.2,fixed,1000,1000,1000,693,1,,5995,4714,6.964559621001172
1,iterative,auto,warm,1,,True,0,9,110,0.5,0.2,fixed,1000,1000,1000,853,1,,5995,4861,10.77015905600092
1,iterative,auto,warm,1,,True,0,10,110,0.5,0.2,fixed,1000,1000,1000,767,1,,5995,5094,16.974088556000424
1,iterative,auto,warm,1,,True,0,11,110,0.5,0.2,fixed,1000,1000,1000,785,1,,5995,5309,19.57054770800096
1,iterative,auto,warm,1,,True,0,12,110,0.5,0.2,fixed,1000,1000,1000,814,1,,5995,5495,25.162494505999348
1,iterative,auto,warm,1,,True,0,13,110,0.5,0.2,fixed,1000,1000,1000,865,1,,5995,5630,24.35914908000086
1,iterative,auto,warm,1,,True,0,14,110,0.5,0.2,fixed,1000,1000,1000,856,1,,5995,5774,24.183925876999638
1,iterative,auto,warm,1,,True,0,15,110,0.5,0.2,fixed,1000,1000,1000,856,1,,5995,5918,25.48722776499926
1,iterative,auto,warm,1,,True,0,16,110,0.5,0.2,fixed,1000,1000,1000,886,1,,5995,6032,28.5684121639988
1,iterative,auto,warm,1,,True,0,17,110,0.5,0.2,fixed,1000,1000,1000,963,1,,5995,6069,28.424779208000473
1,iterative,auto,warm,1,,True,0,18,110,0.5,0.2,fixed,1000,1000,1000,939,1,,5995,6130,28.60828628800118
1,iterative,auto,warm,1,,True,0,19,110,0.5,0.2,fixed,1000,1000,1000,926,1,,5995,6204,24.91755261400067
1,iterative,auto,warm,1,,True,0,20,110,0.5,0.2,fixed,1000,1000,1000,987,1,,5995,6217,6.969396208000035
1,iterative,auto,warm,1,,True,0,21,110,0.5,0.2,fixed,1000,1000,1000,1000,1,,5995,6217,0.3687203530007537
1,iterative,auto,warm,1,,True,0.1,0,110,0.5,0.2,fixed,1000,100,100,0,1,,5995,101,0.014420045999941067
1,iterative,auto,warm,1,,True,0.1,1,110,0.5,0.2,fixed,1000,1000,1000,79,1,,5995,1022,0.046683648999533034
1,iterative,auto,warm,1,,True,0.1,2,110,0.5,0.2,fixed,1000,1000,1000,171,1,,5995,1851,0.08040111800073646
1,iterative,auto,warm,1,,True,0.1,3,110,0.5,0.2,fixed,1000,1000,1000,272,1,,5995,2579,0.1474586749991431
1,iterative,auto,warm,1,,True,0.1,4,110,0.5,0.2,fixed,1000,1000,1000,328,1,,5995,3251,0.2956229789997451
1,iterative,auto,warm,1,,True,0.1,5,110,0.5,0.2,fixed,1000,1000,1000,480,1,,5995,3771,0.46301666500039573
1,iterative,auto,warm,1,,True,0.1,6,110,0.5,0.2,fixed,1000,1000,1000,653,1,,5995,4118,1.6091631389990653
1,iterative,auto,warm,1,,True,0.1,7,110,0.5,0.2,fixed,1000,1000,1000,905,1,,5995,4213,3.223579957999391
1,iterative,auto,warm,1,,True,0.1,8,110,0.5,0.2,fixed,1000,1000,1000,793,1,,5995,4420,3.717892287999348
1,iterative,auto,warm,1,,True,0.1,9,110,0.5,0.2,fixed,1000,1000,1000,775,1,,5995,4645,5.093088499999794
1,iterative,auto,warm,1,,True,0.1,10,110,0.5,0.2,fixed,1000,1000,1000,782,1,,5995,4863,9.212067234000642
1,iterative,auto,warm,1,,True,0.1,11,110,0.5,0.2,fixed,1000,1000,1000,787,1,,5995,5076,13.301007722999202
1,iterative,auto,warm,1,,True,0.1,12,110,0.5,0.2,fixed,1000,1000,1000,805,1,,5995,5271,19.166613400999267
1,iterative,auto,warm,1,,True,0.1,13,110,0.5,0.2,fixed,1000,1000,1000,815,1,,5995,5456,23.73964739099938
1,iterative,auto,warm,1,,True,0.1,14,110,0.5,0.2,fixed,1000,1000,1000,829,1,,5995,5627,29.200021881000794
