solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,30,0.5,0.1,proportion,0.01,435,16241,0.9320522609999999,0.24270723500000013,0.6893450259999998,22.0
0,iterative,dual,warm,30,0.5,0.1,proportion,0.01,435,1559,3.261204435,0.3321671870000005,2.9290372479999993,22.0
0,iterative,dual,cold,30,0.5,0.1,proportion,0.01,435,3759,6.524628614,0.24223833899999558,6.2823902750000045,21.999999999999996
0,once,auto,cold,30,0.5,0.1,proportion,0.01,435,16241,0.9679947769999995,0.23298887700000037,0.7350058999999991,22.0
0,iterative,auto,warm,30,0.5,0.1,proportion,0.01,435,1235,2.6194937199999995,0.2531612359999986,2.366332484000001,22.0
0,iterative,auto,cold,30,0.5,0.1,proportion,0.01,435,1391,2.754901571999998,0.1561054830000046,2.5987960889999933,22.0
1,once,dual,cold,30,0.5,0.1,proportion,0.1,435,16241,0.9977263180000016,0.28314555699999744,0.7145807610000041,22.0
1,iterative,dual,warm,30,0.5,0.1,proportion,0.1,435,3349,1.1100342239999996,0.1335303560000014,0.9765038679999982,22.0
1,iterative,dual,cold,30,0.5,0.1,proportion,0.1,435,3827,1.3307936620000014,0.09093395099999668,1.2398597110000047,22.0
1,once,auto,cold,30,0.5,0.1,proportion,0.1,435,16241,0.966475496000001,0.28394594900000314,0.6825295469999979,22.0
1,iterative,auto,warm,30,0.5,0.1,proportion,0.1,435,3349,1.1720028430000013,0.13985779000000065,1.0321450530000007,22.0
1,iterative,auto,cold,30,0.5,0.1,proportion,0.1,435,3349,1.0844894900000028,0.12250197599999879,0.961987514000004,22.0
2,once,dual,cold,30,0.5,0.2,proportion,0.01,435,16241,2.550013236999998,1.8297041549999982,0.720309082,37.00000000000022
2,iterative,dual,warm,30,0.5,0.2,proportion,0.01,435,12377,82.110967097,67.39852949,14.712437606999998,37.00000000000003
2,iterative,dual,cold,30,0.5,0.2,proportion,0.01,435,6675,10.924372720999997,0.9728146859999356,9.951558035000062,36.99999999999988
2,once,auto,cold,30,0.5,0.2,proportion,0.01,435,16241,2.5701484350000072,1.8245172320000052,0.7456312030000021,37.00000000000022
2,iterative,auto,warm,30,0.5,0.2,proportion,0.01,435,12205,75.69975879700002,61.179837761000044,14.519921035999971,36.99999999999997
2,iterative,auto,cold,30,0.5,0.2,proportion,0.01,435,7327,11.712952419999993,1.098299371999957,10.614653048000037,36.999999999998614
3,once,dual,cold,30,0.5,0.2,proportion,0.1,435,16241,2.860756245999994,2.19118207599999,0.6695741700000042,45.31249999999997
3,iterative,dual,warm,30,0.5,0.2,proportion,0.1,435,5171,10.582448768999996,7.539101042000084,3.0433477269999116,45.312499999999964
3,iterative,dual,cold,30,0.5,0.2,proportion,0.1,435,3477,1.869343592000007,0.6810834719999832,1.1882601200000238,45.31250000000006
3,once,auto,cold,30,0.5,0.2,proportion,0.1,435,16241,2.938904906999994,2.1928609279999876,0.7460439790000066,45.31249999999997
3,iterative,auto,warm,30,0.5,0.2,proportion,0.1,435,3712,7.250704543000012,4.500474990000072,2.75022955299994,45.312500000000036
3,iterative,auto,cold,30,0.5,0.2,proportion,0.1,435,3326,2.2713803439999936,0.6207672119999756,1.650613132000018,45.31249999999998
4,once,dual,cold,30,0.8,0.1,proportion,0.01,435,16241,0.866121733,0.1492393509999772,0.7168823820000227,19.0
4,iterative,dual,warm,30,0.8,0.1,proportion,0.01,435,911,1.844199274999994,0.07970820600002071,1.7644910689999733,19.0
