solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,60,0.5,0.1,proportion,0.01,1770,136881,470.077312554,464.11556373400003,5.961748819999968,88.00000000000259
0,iterative,dual,warm,60,0.5,0.1,proportion,0.01,1770,103149,10404.379484256,10276.804671559998,127.57481269600248,87.99999999999936
0,iterative,dual,cold,60,0.5,0.1,proportion,0.01,1770,39449,80.18090317199858,16.902360266003598,63.27854290599498,88.00000000000004
0,once,auto,cold,60,0.5,0.1,proportion,0.01,1770,136881,67.37316702200042,61.274226667999756,6.098940354000661,87.99999999999899
0,iterative,auto,warm,60,0.5,0.1,proportion,0.01,1770,103244,3519.399221291,3390.847741947993,128.55147934300658,87.99999999999814
0,iterative,auto,cold,60,0.5,0.1,proportion,0.01,1770,37862,76.71195065000029,15.484786559001805,61.227164090998485,87.9999999999999
1,once,dual,cold,60,0.5,0.1,proportion,0.1,1770,136881,458.838428559,452.98108228599995,5.857346273000076,81.99999999999959
1,iterative,dual,warm,60,0.5,0.1,proportion,0.1,1770,27477,17.606203702998755,9.509518719998596,8.09668498300016,82.0
1,iterative,dual,cold,60,0.5,0.1,proportion,0.1,1770,61409,26.915631003999806,13.044079093999244,13.871551910000562,82.00000000000209
1,once,auto,cold,60,0.5,0.1,proportion,0.1,1770,136881,58.96531097800107,52.789789141001165,6.175521836999906,82.00000000002755
1,iterative,auto,warm,60,0.5,0.1,proportion,0.1,1770,105006,1530.068755770999,1498.031423369006,32.0373324019929,82.00000000000071
1,iterative,auto,cold,60,0.5,0.1,proportion,0.1,1770,76959,48.0880342269993,32.49660948699602,15.591424740003276,81.99999999998995
2,once,dual,cold,60,0.5,0.2,proportion,0.01,1770,136881,452.45376589700027,446.49042921,5.963336687000265,204.71567267683884
2,iterative,dual,warm,60,0.5,0.2,proportion,0.01,1770,16569,384.37908202900144,337.9815432639989,46.39753876500254,204.71567267683793
2,iterative,dual,cold,60,0.5,0.2,proportion,0.01,1770,16957,117.68372941399866,81.46539684900563,36.218332564993034,204.71567267683756
2,once,auto,cold,60,0.5,0.2,proportion,0.01,1770,136881,43.48476970900083,37.29679468100221,6.187975027998618,204.71567267683795
2,iterative,auto,warm,60,0.5,0.2,proportion,0.01,1770,16620,357.29467056000067,308.7631829109923,48.53148764900834,204.71567267683784
2,iterative,auto,cold,60,0.5,0.2,proportion,0.01,1770,16307,117.97966727400126,86.0728576819929,31.906809592008358,204.71567267683773
