solve_id,solve_type,method,warm_start,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,min_order,min_proportion,proportion_used,variables,constraints,cpu_time
0,once,auto,cold,0,40,0.5,0.1,fixed,3000,39520,39520,0,1,1,780,39521,8.41323188
0,iterative,dual,warm,0,40,0.5,0.1,fixed,3000,100,100,0,0.1,1,780,101,0.00340036500000096
0,iterative,dual,warm,1,40,0.5,0.1,fixed,3000,3000,0,0,0.1,1,780,3101,0.05582668499999954
0,iterative,dual,warm,2,40,0.5,0.1,fixed,3000,3000,0,0,0.1,1,780,5885,0.047632293999999575
0,iterative,dual,warm,3,40,0.5,0.1,fixed,3000,3000,0,0,0.1,1,780,5916,0.004679148000001021
1,once,auto,cold,0,40,0.5,0.1,fixed,3000,39520,39520,1,1,1,780,39521,8.866979787000002
1,iterative,dual,warm,0,40,0.5,0.1,fixed,3000,100,100,1,1,1,780,101,0.0037921830000016143
1,iterative,dual,warm,1,40,0.5,0.1,fixed,3000,3000,0,1,1,1,780,3101,0.0757674659999985
1,iterative,dual,warm,2,40,0.5,0.1,fixed,3000,3000,0,1,1,1,780,6101,0.06201393499999952
2,once,auto,cold,0,40,0.5,0.1,fixed,10000,39520,39520,0,1,1,780,39521,9.012664242
2,iterative,dual,warm,0,40,0.5,0.1,fixed,10000,100,100,0,1,1,780,101,0.0036133840000047712
2,iterative,dual,warm,1,40,0.5,0.1,fixed,10000,10000,0,0,1,1,780,4777,0.1427216040000019
2,iterative,dual,warm,2,40,0.5,0.1,fixed,10000,10000,0,0,1,1,780,10368,0.1131452159999995
3,once,auto,cold,0,40,0.5,0.1,fixed,30000,39520,39520,0,1,1,780,39521,12.460442606
3,iterative,dual,warm,0,40,0.5,0.1,fixed,30000,100,100,0,1,1,780,101,0.0037619710000029727
3,iterative,dual,warm,1,40,0.5,0.1,fixed,30000,30000,0,0,1,1,780,5075,0.6396620330000005
3,iterative,dual,warm,2,40,0.5,0.1,fixed,30000,30000,0,0,1,1,780,10905,0.6200161309999999
3,iterative,dual,warm,3,40,0.5,0.1,fixed,30000,30000,0,0,1,1,780,16190,0.019217674000003626
4,once,auto,cold,0,40,0.5,0.1,fixed,100000,39520,39520,0,1,1,780,39521,8.130865736999993
4,iterative,dual,warm,0,40,0.5,0.1,fixed,100000,100,100,0,1,1,780,101,0.003022653000002151
4,iterative,dual,warm,1,40,0.5,0.1,fixed,100000,100000,0,0,1,1,780,4917,0.23940966900001115
4,iterative,dual,warm,2,40,0.5,0.1,fixed,100000,100000,0,0,1,1,780,9975,0.09162626399999851
5,once,auto,cold,0,40,0.5,0.1,fixed,300000,39520,39520,0,1,1,780,39521,10.524814687000003
5,iterative,dual,warm,0,40,0.5,0.1,fixed,300000,100,100,0,1,1,780,101,0.003140326000007576
5,iterative,dual,warm,1,40,0.5,0.1,fixed,300000,300000,0,0,1,1,780,4985,0.5109124669999972
5,iterative,dual,warm,2,40,0.5,0.1,fixed,300000,300000,0,0,1,1,780,10304,0.2496091129999911
5,iterative,dual,warm,3,40,0.5,0.1,fixed,300000,300000,0,0,1,1,780,13964,0.01585062600000242
6,once,auto,cold,0,40,0.5,0.2,fixed,3000,39520,39520,0,1,1,780,39521,12.311233712999993
6,iterative,dual,warm,0,40,0.5,0.2,fixed,3000,100,100,0,0.1,1,780,101,0.0039490650000004734
6,iterative,dual,warm,1,40,0.5,0.2,fixed,3000,3000,0,0,0.1,1,780,3101,0.8957265640000003
6,iterative,dual,warm,2,40,0.5,0.2,fixed,3000,3000,0,0,0.1,1,780,6101,0.2693520390000117
6,iterative,dual,warm,3,40,0.5,0.2,fixed,3000,3000,0,0,0.1,1,780,9101,0.011530440999990788
6,iterative,dual,warm,4,40,0.5,0.2,fixed,3000,3000,0,0,0.1,1,780,12101,0.014264406999998869
