solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
2,iterative,auto,warm,1,,True,0,100,0.5,0.2,fixed,1000,100,100,0,1,,4950,101,0.01020563400015817
2,iterative,auto,warm,1,,True,1,100,0.5,0.2,fixed,1000,1000,1000,100,1,,4950,1001,0.03872253700001238
2,iterative,auto,warm,1,,True,2,100,0.5,0.2,fixed,1000,1000,1000,1000,1,,4950,1001,0.034622203000026275
2,iterative,auto,warm,1,,True,3,100,0.5,0.2,fixed,1000,1000,1000,1000,1,,4950,1001,0.03384572400000252
2,iterative,auto,warm,1,,True,4,100,0.5,0.2,fixed,1000,1000,1000,475,1,,4950,1526,0.05621685999994952
2,iterative,auto,warm,1,,True,5,100,0.5,0.2,fixed,1000,1000,1000,329,1,,4950,2197,0.10140472500006581
2,iterative,auto,warm,1,,True,6,100,0.5,0.2,fixed,1000,1000,1000,545,1,,4950,2652,0.16465689599999678
2,iterative,auto,warm,1,,True,7,100,0.5,0.2,fixed,1000,1000,1000,727,1,,4950,2925,0.24536117599996032
2,iterative,auto,warm,1,,True,8,100,0.5,0.2,fixed,1000,1000,1000,761,1,,4950,3164,0.3454444720000538
2,iterative,auto,warm,1,,True,9,100,0.5,0.2,fixed,1000,1000,1000,809,1,,4950,3355,0.9110308699998768
2,iterative,auto,warm,1,,True,10,100,0.5,0.2,fixed,1000,1000,1000,802,1,,4950,3553,1.6326593280000452
2,iterative,auto,warm,1,,True,11,100,0.5,0.2,fixed,1000,1000,1000,795,1,,4950,3758,2.806694824000033
2,iterative,auto,warm,1,,True,12,100,0.5,0.2,fixed,1000,1000,1000,827,1,,4950,3931,3.466758020000043
2,iterative,auto,warm,1,,True,13,100,0.5,0.2,fixed,1000,1000,1000,832,1,,4950,4099,6.148628649000102
2,iterative,auto,warm,1,,True,14,100,0.5,0.2,fixed,1000,1000,1000,820,1,,4950,4279,6.876291413999979
2,iterative,auto,warm,1,,True,15,100,0.5,0.2,fixed,1000,1000,1000,851,1,,4950,4428,10.30422256199995
2,iterative,auto,warm,1,,True,16,100,0.5,0.2,fixed,1000,1000,1000,856,1,,4950,4572,13.878892349000125
2,iterative,auto,warm,1,,True,17,100,0.5,0.2,fixed,1000,1000,1000,881,1,,4950,4691,15.747203829
2,iterative,auto,warm,1,,True,18,100,0.5,0.2,fixed,1000,1000,1000,848,1,,4950,4843,19.71057251299999
2,iterative,auto,warm,1,,True,19,100,0.5,0.2,fixed,1000,1000,1000,913,1,,4950,4930,20.306687248000117
2,iterative,auto,warm,1,,True,20,100,0.5,0.2,fixed,1000,1000,1000,885,1,,4950,5045,25.63219067199998
2,iterative,auto,warm,1,,True,21,100,0.5,0.2,fixed,1000,1000,1000,928,1,,4950,5117,29.961997924999878
2,iterative,auto,warm,1,,True,22,100,0.5,0.2,fixed,1000,1000,1000,929,1,,4950,5188,30.749271752999903
2,iterative,auto,warm,1,,True,23,100,0.5,0.2,fixed,1000,1000,1000,950,1,,4950,5238,29.056276949999983
2,iterative,auto,warm,1,,True,24,100,0.5,0.2,fixed,1000,1000,1000,956,1,,4950,5282,31.657400899999857
2,iterative,auto,warm,1,,True,25,100,0.5,0.2,fixed,1000,1000,1000,993,1,,4950,5289,28.424453514000106
2,iterative,auto,warm,1,,True,26,100,0.5,0.2,fixed,1000,1000,1000,1020,1,,4950,5269,21.5868973690001
2,iterative,auto,warm,1,,True,27,100,0.5,0.2,fixed,1000,1000,1000,1016,1,,4950,5253,21.01416878100008
2,iterative,auto,warm,1,,True,28,100,0.5,0.2,fixed,1000,1000,1000,1063,1,,4950,5190,22.97618810400013
2,iterative,auto,warm,1,,True,29,100,0.5,0.2,fixed,1000,1000,1000,997,1,,4950,5193,20.950214059000018
2,iterative,auto,warm,1,,True,30,100,0.5,0.2,fixed,1000,1000,1000,948,1,,4950,5245,20.354674425999974
2,iterative,auto,warm,1,,True,31,100,0.5,0.2,fixed,1000,1000,1000,927,1,,4950,5318,22.918467009000096
2,iterative,auto,warm,1,,True,32,100,0.5,0.2,fixed,1000,1000,962,934,1,,4950,5346,21.389381030000095
2,iterative,auto,warm,1,,True,33,100,0.5,0.2,fixed,1000,1000,1000,920,1,,4950,5426,22.003846821000025
2,iterative,auto,warm,1,,True,34,100,0.5,0.2,fixed,1000,1000,964,904,1,,4950,5486,22.58537163999995
2,iterative,auto,warm,1,,True,35,100,0.5,0.2,fixed,1000,1000,386,916,1,,4950,4956,21.608312971000032
2,iterative,auto,warm,1,,True,36,100,0.5,0.2,fixed,1000,1000,566,344,1,,4950,5178,20.97788378700011
2,iterative,auto,warm,1,,True,37,100,0.5,0.2,fixed,1000,1000,386,510,1,,4950,5054,21.532351380000136
2,iterative,auto,warm,1,,True,38,100,0.5,0.2,fixed,1000,1000,194,388,1,,4950,4860,20.83610335100002
