solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time
20,once,auto,cold,1,,False,0,0,90,0.5,0.2,fixed,1000,469920,469920,0,1,,4005,469921,707.5225620909987
20,iterative,auto,warm,1,,False,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.009780868000234477
20,iterative,auto,warm,1,,False,0,1,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,1101,0.03987269799836213
20,iterative,auto,warm,1,,False,0,2,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,2101,0.04482457799895201
20,iterative,auto,warm,1,,False,0,3,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,3101,0.7772912500004168
20,iterative,auto,warm,1,,False,0,4,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,4101,8.361125463001372
20,iterative,auto,warm,1,,False,0,5,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,5101,22.407784531002108
20,iterative,auto,warm,1,,False,0,6,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,6101,43.07500053900003
20,iterative,auto,warm,1,,False,0,7,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,7101,71.06791412100574
20,iterative,auto,warm,1,,False,0,8,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,8101,82.9203650299969
20,iterative,auto,warm,1,,False,0,9,90,0.5,0.2,fixed,1000,1000,1000,0,1,,4005,9101,15.700314244000765
20,iterative,auto,warm,1,,False,0,10,90,0.5,0.2,fixed,1000,1000,174,0,1,,4005,9275,0.07000379900273401
20,iterative,auto,warm,1,,True,0,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.01006253800005652
20,iterative,auto,warm,1,,True,0,1,90,0.5,0.2,fixed,1000,1000,1000,89,1,,4005,1012,0.04140308900241507
20,iterative,auto,warm,1,,True,0,2,90,0.5,0.2,fixed,1000,1000,1000,130,1,,4005,1882,0.04345334800018463
20,iterative,auto,warm,1,,True,0,3,90,0.5,0.2,fixed,1000,1000,1000,213,1,,4005,2669,0.17427855300047668
20,iterative,auto,warm,1,,True,0,4,90,0.5,0.2,fixed,1000,1000,1000,582,1,,4005,3087,0.7041046150043258
20,iterative,auto,warm,1,,True,0,5,90,0.5,0.2,fixed,1000,1000,1000,718,1,,4005,3369,2.834134193006321
20,iterative,auto,warm,1,,True,0,6,90,0.5,0.2,fixed,1000,1000,1000,814,1,,4005,3555,4.465137193998089
20,iterative,auto,warm,1,,True,0,7,90,0.5,0.2,fixed,1000,1000,1000,774,1,,4005,3781,7.278528121998534
20,iterative,auto,warm,1,,True,0,8,90,0.5,0.2,fixed,1000,1000,1000,817,1,,4005,3964,8.248538186002406
20,iterative,auto,warm,1,,True,0,9,90,0.5,0.2,fixed,1000,1000,1000,831,1,,4005,4133,9.539461882995965
20,iterative,auto,warm,1,,True,0,10,90,0.5,0.2,fixed,1000,1000,1000,880,1,,4005,4253,11.614639587998681
20,iterative,auto,warm,1,,True,0,11,90,0.5,0.2,fixed,1000,1000,1000,893,1,,4005,4360,14.629591142002027
20,iterative,auto,warm,1,,True,0,12,90,0.5,0.2,fixed,1000,1000,1000,930,1,,4005,4430,13.944705189998785
20,iterative,auto,warm,1,,True,0,13,90,0.5,0.2,fixed,1000,1000,1000,940,1,,4005,4490,12.658377038998879
20,iterative,auto,warm,1,,True,0,14,90,0.5,0.2,fixed,1000,1000,1000,940,1,,4005,4550,13.755404060000728
20,iterative,auto,warm,1,,True,0,15,90,0.5,0.2,fixed,1000,1000,1000,970,1,,4005,4580,10.754432583999005
20,iterative,auto,warm,1,,True,0,16,90,0.5,0.2,fixed,1000,1000,1000,997,1,,4005,4583,1.75353467399691
20,iterative,auto,warm,1,,True,0,17,90,0.5,0.2,fixed,1000,1000,858,13,1,,4005,5428,0.04025601600005757
20,iterative,auto,warm,1,,True,0.1,0,90,0.5,0.2,fixed,1000,100,100,0,1,,4005,101,0.0101992030031397
20,iterative,auto,warm,1,,True,0.1,1,90,0.5,0.2,fixed,1000,1000,1000,85,1,,4005,1016,0.03400794699700782
20,iterative,auto,warm,1,,True,0.1,2,90,0.5,0.2,fixed,1000,1000,1000,232,1,,4005,1784,0.07723523199820193
20,iterative,auto,warm,1,,True,0.1,3,90,0.5,0.2,fixed,1000,1000,1000,307,1,,4005,2477,0.19909670500055654
20,iterative,auto,warm,1,,True,0.1,4,90,0.5,0.2,fixed,1000,1000,1000,488,1,,4005,2989,0.7004383669991512
20,iterative,auto,warm,1,,True,0.1,5,90,0.5,0.2,fixed,1000,1000,1000,736,1,,4005,3253,1.4456367430029786
20,iterative,auto,warm,1,,True,0.1,6,90,0.5,0.2,fixed,1000,1000,1000,805,1,,4005,3448,2.686103246996936
20,iterative,auto,warm,1,,True,0.1,7,90,0.5,0.2,fixed,1000,1000,1000,800,1,,4005,3648,5.489314967002429
20,iterative,auto,warm,1,,True,0.1,8,90,0.5,0.2,fixed,1000,1000,1000,814,1,,4005,3834,8.815163035003934
20,iterative,auto,warm,1,,True,0.1,9,90,0.5,0.2,fixed,1000,1000,1000,789,1,,4005,4045,12.900680145998194
20,iterative,auto,warm,1,,True,0.1,10,90,0.5,0.2,fixed,1000,1000,1000,863,1,,4005,4182,14.45207713900163
20,iterative,auto,warm,1,,True,0.1,11,90,0.5,0.2,fixed,1000,1000,1000,881,1,,4005,4301,17.930589500996575
20,iterative,auto,warm,1,,True,0.1,12,90,0.5,0.2,fixed,1000,1000,1000,916,1,,4005,4385,21.39565892599785
20,iterative,auto,warm,1,,True,0.1,13,90,0.5,0.2,fixed,1000,1000,1000,899,1,,4005,4486,21.743105813999136
20,iterative,auto,warm,1,,True,0.1,14,90,0.5,0.2,fixed,1000,1000,1000,947,1,,4005,4539,23.70371102700301
20,iterative,auto,warm,1,,True,0.1,15,90,0.5,0.2,fixed,1000,1000,1000,997,1,,4005,4542,22.946443872999225
20,iterative,auto,warm,1,,True,0.1,16,90,0.5,0.2,fixed,1000,1000,1000,970,1,,4005,4572,22.580033398000523
20,iterative,auto,warm,1,,True,0.1,17,90,0.5,0.2,fixed,1000,1000,1000,1013,1,,4005,4559,17.50325646899728
20,iterative,auto,warm,1,,True,0.1,18,90,0.5,0.2,fixed,1000,1000,1000,109,1,,4005,5450,21.262959972998942
20,iterative,auto,warm,1,,True,0.1,19,90,0.5,0.2,fixed,1000,1000,1000,188,1,,4005,6262,22.90889164499822
20,iterative,auto,warm,1,,True,0.1,20,90,0.5,0.2,fixed,1000,1000,522,269,1,,4005,6515,25.509657305003202
20,iterative,auto,warm,1,,True,0.1,21,90,0.5,0.2,fixed,1000,1000,174,317,1,,4005,6372,24.470343661996594
20,iterative,auto,warm,1,,True,0.3,0,90,0.5,0.2,fixed,1000,100,100,289,1,,4005,101,0.010642694003763609
20,iterative,auto,warm,1,,True,0.3,1,90,0.5,0.2,fixed,1000,1000,1000,86,1,,4005,1015,0.04139118500461336
20,iterative,auto,warm,1,,True,0.3,2,90,0.5,0.2,fixed,1000,1000,1000,387,1,,4005,1628,0.0705989630005206
20,iterative,auto,warm,1,,True,0.3,3,90,0.5,0.2,fixed,1000,1000,1000,378,1,,4005,2250,0.13896751999709522
20,iterative,auto,warm,1,,True,0.3,4,90,0.5,0.2,fixed,1000,1000,1000,477,1,,4005,2773,0.363215515993943
20,iterative,auto,warm,1,,True,0.3,5,90,0.5,0.2,fixed,1000,1000,1000,745,1,,4005,3028,0.8023282639987883
20,iterative,auto,warm,1,,True,0.3,6,90,0.5,0.2,fixed,1000,1000,1000,785,1,,4005,3243,1.8798831710009836
20,iterative,auto,warm,1,,True,0.3,7,90,0.5,0.2,fixed,1000,1000,1000,758,1,,4005,3485,4.5946201300030225
20,iterative,auto,warm,1,,True,0.3,8,90,0.5,0.2,fixed,1000,1000,1000,773,1,,4005,3712,6.643308979000722
20,iterative,auto,warm,1,,True,0.3,9,90,0.5,0.2,fixed,1000,1000,1000,827,1,,4005,3885,9.150330685995868
20,iterative,auto,warm,1,,True,0.3,10,90,0.5,0.2,fixed,1000,1000,1000,839,1,,4005,4046,11.415743402998487
20,iterative,auto,warm,1,,True,0.3,11,90,0.5,0.2,fixed,1000,1000,1000,872,1,,4005,4174,13.362676008997369
20,iterative,auto,warm,1,,True,0.3,12,90,0.5,0.2,fixed,1000,1000,1000,900,1,,4005,4274,16.312604045000626
20,iterative,auto,warm,1,,True,0.3,13,90,0.5,0.2,fixed,1000,1000,1000,871,1,,4005,4403,20.46575799600396
20,iterative,auto,warm,1,,True,0.3,14,90,0.5,0.2,fixed,1000,1000,1000,947,1,,4005,4456,21.12048496200441
20,iterative,auto,warm,1,,True,0.3,15,90,0.5,0.2,fixed,1000,1000,1000,948,1,,4005,4508,21.258257654000772
20,iterative,auto,warm,1,,True,0.3,16,90,0.5,0.2,fixed,1000,1000,1000,999,1,,4005,4509,25.267651317000855
20,iterative,auto,warm,1,,True,0.3,17,90,0.5,0.2,fixed,1000,1000,1000,953,1,,4005,4556,17.96188487100153
20,iterative,auto,warm,1,,True,0.3,18,90,0.5,0.2,fixed,1000,1000,1000,325,1,,4005,5231,18.759540330000164
20,iterative,auto,warm,1,,True,0.3,19,90,0.5,0.2,fixed,1000,1000,1000,573,1,,4005,5658,20.557565803996113
20,iterative,auto,warm,1,,True,0.3,20,90,0.5,0.2,fixed,1000,1000,866,638,1,,4005,5886,18.819958104999387
20,iterative,auto,warm,1,,True,0.3,21,90,0.5,0.2,fixed,1000,1000,1000,737,1,,4005,6149,22.251672575002885
20,iterative,auto,warm,1,,True,0.3,22,90,0.5,0.2,fixed,1000,1000,522,794,1,,4005,5877,18.599994457996218
20,iterative,auto,warm,1,,True,0.3,23,90,0.5,0.2,fixed,1000,1000,348,739,1,,4005,5486,19.72855663899827
20,iterative,auto,warm,1,,True,0.3,24,90,0.5,0.2,fixed,1000,1000,518,609,1,,4005,5395,15.950339799004723
20,iterative,auto,warm,1,,True,0.3,25,90,0.5,0.2,fixed,1000,1000,518,567,1,,4005,5346,18.03211609600112
20,iterative,auto,warm,1,,True,0.3,26,90,0.5,0.2,fixed,1000,1000,858,547,1,,4005,5657,18.62669016900327
20,iterative,auto,warm,1,,True,0.3,27,90,0.5,0.2,fixed,1000,1000,522,657,1,,4005,5522,17.957589695994102
