solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,0.01,,170,0.5,0.1,fixed,1000,14365,18101,1320.661821103,1265.3367877540002,55.325033348999796,701.9999999999983
0,iterative,auto,warm,0.1,,170,0.5,0.1,fixed,1000,14365,18101,1084.208051067,971.3243928129998,112.88365825400024,702.0000000000034
0,iterative,auto,warm,1,0.5,170,0.5,0.1,fixed,1000,14365,20101,1764.1126115330003,1682.9365412379989,81.17607029500141,702.0000000000014
0,iterative,auto,warm,1,0.9,170,0.5,0.1,fixed,1000,14365,20101,1699.5575407710003,1605.856581422995,93.7009593480052,702.000000000013
1,iterative,auto,warm,0.01,,170,0.5,0.1,fixed,10000,14365,38377,639.1702794410003,568.4562215399992,70.71405790100107,732.9999999999859
1,iterative,auto,warm,0.1,,170,0.5,0.1,fixed,10000,14365,40101,610.2957500599996,540.3519589430016,69.943791116998,732.9999999999965
1,iterative,auto,warm,1,0.5,170,0.5,0.1,fixed,10000,14365,42713,883.8988806689995,803.543958029999,80.3549226390005,732.9999999999955
1,iterative,auto,warm,1,0.9,170,0.5,0.1,fixed,10000,14365,41684,741.7316831240005,670.7233494069997,71.00833371700082,732.999999999998
2,iterative,auto,warm,0.01,,170,0.5,0.2,fixed,1000,14365,37101,45987.142722634,45893.81488375001,93.3278388839899,1470.9999999999948
2,iterative,auto,warm,0.1,,170,0.5,0.2,fixed,1000,14365,31101,25475.903472703998,25308.473712957,167.42975974699948,1470.9999999999998
2,iterative,auto,warm,1,0.5,170,0.5,0.2,fixed,1000,14365,38597,44365.73586507501,44234.04849027305,131.68737480195705,1471.0000000000027
2,iterative,auto,warm,1,0.9,170,0.5,0.2,fixed,1000,14365,33232,33005.68811337801,32855.224324239956,150.4637891380553,1470.9999999999968
3,iterative,auto,warm,0.01,,170,0.5,0.2,fixed,10000,14365,42093,10581.825278425007,10505.969211941992,75.85606648301473,1398.0000000000005
3,iterative,auto,warm,0.1,,170,0.5,0.2,fixed,10000,14365,44917,12979.923046111013,12890.73736921401,89.18567689700285,1397.9999999999995
3,iterative,auto,warm,1,0.5,170,0.5,0.2,fixed,10000,14365,47961,10964.794256708003,10872.756624183035,92.0376325249672,1398.0000000000061
3,iterative,auto,warm,1,0.9,170,0.5,0.2,fixed,10000,14365,48028,18988.782323908992,18885.957508655032,102.82481525395997,1397.9999999999993
