solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,sub_solve_id,n,p,q,cut_type,cut_value,cuts_sought,cuts_added,cuts_removed,search_proportion_used,current_threshold,variables,constraints,cpu_time,dual_0_constraints,dual_0_with_slack,dual_0_no_slack
47,iterative,auto,warm,1,,False,0,0,40,0.5,0.2,fixed,1000,100,100,0,1,,780,101,0.003686544000174763,0,0,0
47,iterative,auto,warm,1,,False,0,1,40,0.5,0.2,fixed,1000,1000,1000,0,1,,780,1101,0.06240068000010979,0,0,0
47,iterative,auto,warm,1,,False,0,2,40,0.5,0.2,fixed,1000,1000,1000,0,1,,780,2101,1.0975986769999508,0,0,0
47,iterative,auto,warm,1,,False,0,3,40,0.5,0.2,fixed,1000,1000,1000,0,1,,780,3101,0.7434749340000053,0,0,0
47,iterative,auto,warm,1,,False,0,4,40,0.5,0.2,fixed,1000,1000,16,0,1,,780,3117,0.01044519200013383,0,0,0
47,iterative,auto,warm,1,,True,0,0,40,0.5,0.2,fixed,1000,100,100,0,1,,780,101,0.0036711119998926733,0,0,0
47,iterative,auto,warm,1,,True,0,1,40,0.5,0.2,fixed,1000,1000,1000,41,1,,780,1060,0.05402922000007493,100,41,59
47,iterative,auto,warm,1,,True,0,2,40,0.5,0.2,fixed,1000,1000,1000,558,1,,780,1502,0.3545515630000864,757,558,199
47,iterative,auto,warm,1,,True,0,3,40,0.5,0.2,fixed,1000,1000,1000,871,1,,780,1631,0.3129472569999052,946,871,75
47,iterative,auto,warm,1,,True,0,4,40,0.5,0.2,fixed,1000,1000,1000,954,1,,780,1677,0.12193901399996321,1012,954,58
47,iterative,auto,warm,1,,True,0,5,40,0.5,0.2,fixed,1000,1000,636,54,1,,780,2259,0.009761486000115838,1060,54,1006
47,iterative,auto,warm,1,,True,0,6,40,0.5,0.2,fixed,1000,1000,108,7,1,,780,2360,0.0076944190000176604,1640,7,1633
47,iterative,auto,warm,1,,True,0,7,40,0.5,0.2,fixed,1000,1000,108,13,1,,780,2455,0.007867797000017163,1741,13,1728
47,iterative,auto,warm,1,,True,0,8,40,0.5,0.2,fixed,1000,1000,110,10,1,,780,2555,0.008315245000176219,1836,10,1826
47,iterative,auto,warm,1,,True,0,9,40,0.5,0.2,fixed,1000,1000,108,17,1,,780,2646,0.2870157290001316,1936,17,1919
47,iterative,auto,warm,1,,True,0,10,40,0.5,0.2,fixed,1000,1000,1000,1925,1,,780,1721,0.32765840399997614,1947,1925,22
47,iterative,auto,warm,1,,True,0,11,40,0.5,0.2,fixed,1000,1000,1000,981,1,,780,1740,0.2551822870000251,992,981,11
47,iterative,auto,warm,1,,True,0,12,40,0.5,0.2,fixed,1000,1000,1000,965,1,,780,1775,0.03166815800000222,972,965,7
47,iterative,auto,warm,1,,True,0.1,0,40,0.5,0.2,fixed,1000,100,100,174,1,,780,101,0.003861700000015844,0,0,0
47,iterative,auto,warm,1,,True,0.1,1,40,0.5,0.2,fixed,1000,1000,1000,40,1,,780,1061,0.07955080000010639,100,36,64
47,iterative,auto,warm,1,,True,0.1,2,40,0.5,0.2,fixed,1000,1000,1000,583,1,,780,1478,0.30581953099999737,687,573,114
47,iterative,auto,warm,1,,True,0.1,3,40,0.5,0.2,fixed,1000,1000,1000,852,1,,780,1626,0.3547991610000736,931,846,85
47,iterative,auto,warm,1,,True,0.1,4,40,0.5,0.2,fixed,1000,1000,1000,967,1,,780,1659,0.28034248100016157,1023,961,62
47,iterative,auto,warm,1,,True,0.1,5,40,0.5,0.2,fixed,1000,1000,402,151,1,,780,1910,0.32605588100000205,1039,63,976
47,iterative,auto,warm,1,,True,0.1,6,40,0.5,0.2,fixed,1000,1000,648,183,1,,780,2375,0.436887919000128,1298,73,1225
47,iterative,auto,warm,1,,True,0.1,7,40,0.5,0.2,fixed,1000,1000,528,229,1,,780,2674,0.623021276000145,1730,68,1662
47,iterative,auto,warm,1,,True,0.1,8,40,0.5,0.2,fixed,1000,1000,320,255,1,,780,2739,0.7953431580001507,2046,58,1988
47,iterative,auto,warm,1,,True,0.1,9,40,0.5,0.2,fixed,1000,1000,1000,2032,1,,780,1707,0.6542476879999413,2065,2028,37
47,iterative,auto,warm,1,,True,0.1,10,40,0.5,0.2,fixed,1000,1000,1000,990,1,,780,1717,0.21144598999990194,1013,990,23
47,iterative,auto,warm,1,,True,0.1,11,40,0.5,0.2,fixed,1000,1000,1000,977,1,,780,1740,0.7049183039998752,991,976,15
47,iterative,auto,warm,1,,True,0.1,12,40,0.5,0.2,fixed,1000,1000,234,469,1,,780,1505,0.009095718000025954,981,416,565
47,iterative,auto,warm,1,,True,0.1,13,40,0.5,0.2,fixed,1000,1000,31,238,1,,780,1298,0.5577001209999253,746,180,566
47,iterative,auto,warm,1,,True,0.1,14,40,0.5,0.2,fixed,1000,1000,199,74,1,,780,1423,0.00835393799980011,533,34,499
47,iterative,auto,warm,1,,True,0.3,0,40,0.5,0.2,fixed,1000,100,100,165,1,,780,101,0.0037000219999754336,0,0,0
47,iterative,auto,warm,1,,True,0.3,1,40,0.5,0.2,fixed,1000,1000,1000,58,1,,780,1043,0.058777396000095905,100,41,59
47,iterative,auto,warm,1,,True,0.3,2,40,0.5,0.2,fixed,1000,1000,1000,592,1,,780,1451,0.2332160670000576,702,536,166
47,iterative,auto,warm,1,,True,0.3,3,40,0.5,0.2,fixed,1000,1000,1000,666,1,,780,1785,0.4301109440000346,943,544,399
47,iterative,auto,warm,1,,True,0.3,4,40,0.5,0.2,fixed,1000,1000,1000,1133,1,,780,1652,0.327770098999963,1182,1120,62
47,iterative,auto,warm,1,,True,0.3,5,40,0.5,0.2,fixed,1000,1000,949,369,1,,780,2232,0.44843221400014954,1054,77,977
47,iterative,auto,warm,1,,True,0.3,6,40,0.5,0.2,fixed,1000,1000,396,532,1,,780,2096,0.39284707900014837,1612,54,1558
47,iterative,auto,warm,1,,True,0.3,7,40,0.5,0.2,fixed,1000,1000,315,460,1,,780,1951,0.27729332599983536,1496,18,1478
47,iterative,auto,warm,1,,True,0.3,8,40,0.5,0.2,fixed,1000,1000,184,428,1,,780,1707,0.26346806499986997,1354,22,1332
47,iterative,auto,warm,1,,True,0.3,9,40,0.5,0.2,fixed,1000,1000,523,340,1,,780,1890,0.3024392740001076,1109,57,1052
47,iterative,auto,warm,1,,True,0.3,10,40,0.5,0.2,fixed,1000,1000,398,390,1,,780,1898,0.28938956599995436,1282,40,1242
47,iterative,auto,warm,1,,True,0.3,11,40,0.5,0.2,fixed,1000,1000,604,431,1,,780,2071,0.33440119500005494,1294,70,1224
47,iterative,auto,warm,1,,True,0.3,12,40,0.5,0.2,fixed,1000,1000,283,426,1,,780,1928,0.2634281279999868,1467,27,1440
47,iterative,auto,warm,1,,True,0.3,13,40,0.5,0.2,fixed,1000,1000,291,406,1,,780,1813,0.3325825970000551,1329,26,1303
47,iterative,auto,warm,1,,True,0.3,14,40,0.5,0.2,fixed,1000,1000,1000,1143,1,,780,1670,0.406250468999815,1188,1125,63
47,iterative,auto,warm,1,,True,0.3,15,40,0.5,0.2,fixed,1000,1000,1000,986,1,,780,1684,0.31774504400004844,1010,978,32
