solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
1,iterative,auto,warm,1,,True,110,0.5,0.2,fixed,1000,5995,5834,2081.387666902,1927.2627159059994,154.12495099600073,606.0000000000019
