solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,60,0.5,0.1,fixed,10,1770,136881,382.838290116,377.10387447799997,5.73441563800003,84.0000000000197
0,iterative,dual,warm,60,0.5,0.1,fixed,10,1770,3791,1174.189926455,280.15473420599994,894.035192249,84.0
0,iterative,dual,cold,60,0.5,0.1,fixed,10,1770,27196,5902.679820949,55.224179819975916,5847.455641129024,83.99999999999991
0,once,auto,cold,60,0.5,0.1,fixed,10,1770,136881,62.49009472200032,56.65430612,5.835788602000321,84.00000000000155
0,iterative,auto,warm,60,0.5,0.1,fixed,10,1770,102857,384844.510633088,368611.7360465745,16232.774586513522,84.00000000000192
0,iterative,auto,cold,60,0.5,0.1,fixed,10,1770,30411,6652.045562218991,69.534622962703,6582.510939256288,83.99999999999999
1,once,dual,cold,60,0.5,0.1,fixed,30,1770,136881,397.6549749110127,391.6156924110255,6.039282499987166,79.99999999999935
1,iterative,dual,warm,60,0.5,0.1,fixed,30,1770,3851,378.9029099359759,74.20415999769466,304.69874993828125,80.0
1,iterative,dual,cold,60,0.5,0.1,fixed,30,1770,16845,1302.5557242810028,13.83574177272385,1288.719982508279,80.0
1,once,auto,cold,60,0.5,0.1,fixed,30,1770,136881,65.08900762000121,58.951590629003476,6.137416990997735,79.99999999999476
1,iterative,auto,warm,60,0.5,0.1,fixed,30,1770,5621,667.9895610940293,214.20053791673854,453.7890231772908,80.0
1,iterative,auto,cold,60,0.5,0.1,fixed,30,1770,17713,1365.4725994549808,17.016317597590387,1348.4562818573904,80.0
2,once,dual,cold,60,0.5,0.1,fixed,100,1770,136881,394.03228024899727,388.1094801069703,5.922800142026972,81.99999999999683
2,iterative,dual,warm,60,0.5,0.1,fixed,100,1770,4201,131.0299925050349,28.793025607126765,102.23696689790813,82.0
2,iterative,dual,cold,60,0.5,0.1,fixed,100,1770,19073,445.29538308200426,12.266922275128309,433.02846080687596,82.0
2,once,auto,cold,60,0.5,0.1,fixed,100,1770,136881,55.27715942898067,49.106683572987095,6.170475855993573,81.99999999999976
2,iterative,auto,warm,60,0.5,0.1,fixed,100,1770,5101,172.66521829599515,49.30620944901602,123.35900884697912,82.0
2,iterative,auto,cold,60,0.5,0.1,fixed,100,1770,4001,106.13299101800658,8.277975408942439,97.85501560906414,82.0
3,once,dual,cold,60,0.5,0.1,fixed,300,1770,136881,402.65215230500326,396.7314409430255,5.920711361977737,84.00000000003574
3,iterative,dual,warm,60,0.5,0.1,fixed,300,1770,103666,40226.26609967498,39685.56160253374,540.7044971412397,83.99999999999926
3,iterative,dual,cold,60,0.5,0.1,fixed,300,1770,35949,283.3750970219844,24.982600567105692,258.3924964548787,83.9999999999981
3,once,auto,cold,60,0.5,0.1,fixed,300,1770,136881,68.43313296197448,62.22752004500944,6.205612916965038,84.00000000000006
3,iterative,auto,warm,60,0.5,0.1,fixed,300,1770,103455,15530.75101054,14984.80892368994,545.9420868500602,83.99999999999952
3,iterative,auto,cold,60,0.5,0.1,fixed,300,1770,35828,279.8950693689985,22.50164539128309,257.39342397771543,84.0
