solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
6,once,auto,cold,1,,False,0,100,0.5,0.2,fixed,1000,4950,646801,2536.6886605290056,2506.243871992003,30.44478853700275,491.99999999998397
6,iterative,auto,warm,1,,False,0,100,0.5,0.2,fixed,1000,4950,11873,647.1560808530048,618.746429016006,28.40965183699882,492.0000000000003
6,iterative,auto,warm,1,,True,0,100,0.5,0.2,fixed,1000,4950,5767,331.8411991969988,275.3989041449677,56.44229505203111,491.9999999999984
6,iterative,auto,warm,1,,True,0.1,100,0.5,0.2,fixed,1000,4950,7937,743.4922938330055,677.8912710170334,65.6010228159721,491.999999999997
6,iterative,auto,warm,1,,True,0.3,100,0.5,0.2,fixed,1000,4950,6583,900.9411149160005,819.4661145890132,81.47500032698736,492.00000000000034
