solve_id,solve_type,method,warm_start,n,p,q,cut_type,cut_value,min_order,min_proportion,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,once,dual,cold,80,0.5,0.1,fixed,10,3,1,3160,328641,74.285887501,58.177741866000005,16.108145635,154.99999999999858
0,iterative,dual,warm,80,0.5,0.1,fixed,10,3,0.1,3160,2891,241.41138589599998,31.51897887300035,209.89240702299963,155.0000000000001
1,once,dual,cold,80,0.5,0.1,fixed,10,2,1,3160,328641,84.14985272499996,68.75421903199998,15.39563369299998,158.99999999996317
1,iterative,dual,warm,80,0.5,0.1,fixed,10,2,0.01,3160,3211,103.34587440199999,58.45922425500055,44.88665014699944,159.0000000000071
2,once,dual,cold,80,0.5,0.1,fixed,10,1,1,3160,328641,74.48250520799996,59.12122009899997,15.361285108999994,142.00000000000114
2,iterative,dual,warm,80,0.5,0.1,fixed,10,1,0.001,3160,3231,76.49720657199998,49.40449624400014,27.09271032799984,141.9999999999995
3,once,dual,cold,80,0.5,0.1,fixed,10,0,1,3160,328641,71.91970430999993,56.67324434300008,15.24645996699985,162.00000000000773
3,iterative,dual,warm,80,0.5,0.1,fixed,10,0,0.0001,3160,3361,110.42639339700008,66.86987094800111,43.556522448998976,161.9999999999983
4,once,dual,cold,80,0.5,0.1,fixed,30,3,1,3160,328641,72.55168610699991,57.191640043999996,15.360046062999913,157.00000000000276
4,iterative,dual,warm,80,0.5,0.1,fixed,30,3,0.1,3160,3251,115.02505574199995,28.41613703200062,86.60891870999933,156.99999999999991
5,once,dual,cold,80,0.5,0.1,fixed,30,2,1,3160,328641,71.0980379990001,55.853614483,15.244423516000097,174.00000000000423
5,iterative,dual,warm,80,0.5,0.1,fixed,30,2,0.01,3160,3131,50.88100065499998,31.41517144999898,19.465829205001,173.9999999999978
6,once,dual,cold,80,0.5,0.1,fixed,30,1,1,3160,328641,74.20151438400012,58.85261675299989,15.348897631000227,148.00000000000819
6,iterative,dual,warm,80,0.5,0.1,fixed,30,1,0.001,3160,3851,74.0499339160001,57.588726139999835,16.461207776000265,147.9999999999998
7,once,dual,cold,80,0.5,0.1,fixed,30,0,1,3160,328641,73.13481937899996,57.78031702399994,15.354502355000022,162.9999999999955
7,iterative,dual,warm,80,0.5,0.1,fixed,30,0,0.0001,3160,4061,100.63004855000008,75.59325033799996,25.03679821200012,163.00000000000463
8,once,dual,cold,80,0.5,0.1,fixed,100,3,1,3160,328641,80.35275139500004,64.77002647100016,15.582724923999876,164.9999999999866
8,iterative,dual,warm,80,0.5,0.1,fixed,100,3,1,3160,4001,260.81377757200016,31.338958186999434,229.47481938500073,164.9999999999813
9,once,dual,cold,80,0.5,0.1,fixed,100,2,1,3160,328641,74.86331454900005,59.240942615999984,15.622371933000068,161.00000000000415
9,iterative,dual,warm,80,0.5,0.1,fixed,100,2,0.1,3160,3501,54.263935296,17.39902418199881,36.86491111400119,161.0000000000009
10,once,dual,cold,80,0.5,0.1,fixed,100,1,1,3160,328641,71.1578077900001,55.69736515499994,15.460442635000163,143.00000000000642
10,iterative,dual,warm,80,0.5,0.1,fixed,100,1,0.01,3160,3501,36.261852152000074,17.90188256799979,18.359969584000282,143.00000000000065
11,once,dual,cold,80,0.5,0.1,fixed,100,0,1,3160,328641,85.60985681500006,70.27189512900031,15.337961685999744,166.00000000000622
11,iterative,dual,warm,80,0.5,0.1,fixed,100,0,0.001,3160,3901,57.00253480099991,34.47013295199986,22.532401849000053,166.0000000000004
12,once,dual,cold,80,0.5,0.1,fixed,300,3,1,3160,328641,70.87985253999977,54.980724489000295,15.89912805099948,151.00000000021748
12,iterative,dual,warm,80,0.5,0.1,fixed,300,3,1,3160,4155,96.66423444700013,11.72504385799948,84.93919058900065,151.00000000000006
13,once,dual,cold,80,0.5,0.1,fixed,300,2,1,3160,328641,71.75482286600027,55.4544498209998,16.30037304500047,152.9999999999966
13,iterative,dual,warm,80,0.5,0.1,fixed,300,2,0.1,3160,4155,35.10576313899992,11.667864905999068,23.43789823300085,152.99999999999994
14,once,dual,cold,80,0.5,0.1,fixed,300,1,1,3160,328641,74.60144748499988,58.97676064799998,15.6246868369999,152.00000000000182
14,iterative,dual,warm,80,0.5,0.1,fixed,300,1,0.01,3160,4601,39.516151857000295,30.25060068999983,9.265551167000467,152.00000000000136
15,once,dual,cold,80,0.5,0.1,fixed,300,0,1,3160,328641,76.46700195500034,61.13854255199976,15.32845940300058,163.00000000000048
15,iterative,dual,warm,80,0.5,0.1,fixed,300,0,0.001,3160,5357,58.7965843259999,41.99762521899902,16.798959107000883,162.99999999999986
16,once,dual,cold,80,0.5,0.1,fixed,1000,2,1,3160,328641,77.80440498899998,62.59889124199981,15.205513747000168,182.00000000000435
16,iterative,dual,warm,80,0.5,0.1,fixed,1000,2,1,3160,6101,52.24867410100023,12.576943038000536,39.6717310629997,181.99999999999997
17,once,dual,cold,80,0.5,0.1,fixed,1000,1,1,3160,328641,73.87530862500034,58.52192746799983,15.353381157000513,179.9999999999968
17,iterative,dual,warm,80,0.5,0.1,fixed,1000,1,0.1,3160,6101,29.90200692999997,12.652529036000033,17.249477893999938,179.99999999999983
18,once,dual,cold,80,0.5,0.1,fixed,1000,0,1,3160,328641,72.5056783570003,57.357307826000124,15.148370531000182,157.9999999999985
18,iterative,dual,warm,80,0.5,0.1,fixed,1000,0,0.01,3160,5255,23.619561472999976,5.642832867000379,17.976728605999597,158.00000000000006
19,once,dual,cold,80,0.5,0.1,fixed,3000,2,1,3160,328641,81.282451562,66.11282671800018,15.169624843999827,170.9999999999816
19,iterative,dual,warm,80,0.5,0.1,fixed,3000,2,1,3160,9101,37.90018378600007,13.50087632900022,24.39930745699985,170.9999999999997
20,once,dual,cold,80,0.5,0.1,fixed,3000,1,1,3160,328641,79.86049460899994,63.46344422199991,16.397050387000036,180.00000000000398
20,iterative,dual,warm,80,0.5,0.1,fixed,3000,1,0.1,3160,9101,21.85712870999987,6.653111828999954,15.204016880999916,179.9999999999996
21,once,dual,cold,80,0.5,0.1,fixed,3000,0,1,3160,328641,72.24172377800005,56.11044111699994,16.131282661000114,164.9999999999976
21,iterative,dual,warm,80,0.5,0.1,fixed,3000,0,0.01,3160,9101,18.500381337999897,2.8378048559998206,15.662576482000077,165.0
22,once,dual,cold,80,0.5,0.1,fixed,10000,1,1,3160,328641,72.32379648300002,56.3279697199996,15.995826763000423,162.99999999999545
22,iterative,dual,warm,80,0.5,0.1,fixed,10000,1,1,3160,20101,25.81050569199988,7.572803233999821,18.237702458000058,163.00000000000068
23,once,dual,cold,80,0.5,0.1,fixed,10000,0,1,3160,328641,67.06183619500007,51.25720818700029,15.804628007999781,132.99999999999318
23,iterative,dual,warm,80,0.5,0.1,fixed,10000,0,0.1,3160,20479,28.77681041699998,2.6230938890003017,26.153716527999677,132.99999999999994
24,once,dual,cold,80,0.5,0.2,fixed,10,3,1,3160,328641,238.4455835910003,222.27946717399982,16.166116417000467,319.000000000001
24,iterative,dual,warm,80,0.5,0.2,fixed,10,3,0.1,3160,4901,799.3331723679999,437.75213358800556,361.5810387799943,318.99999999999767
25,once,dual,cold,80,0.5,0.2,fixed,10,2,1,3160,328641,302.0838479269996,285.6906055159998,16.393242410999846,322.2433035714274
25,iterative,dual,warm,80,0.5,0.2,fixed,10,2,0.01,3160,6151,675.3352457840001,578.4103503990182,96.92489538498194,322.2433035714287
26,once,dual,cold,80,0.5,0.2,fixed,10,1,1,3160,328641,276.59656497499964,261.50080367900046,15.095761295999182,329.2731591448946
26,iterative,dual,warm,80,0.5,0.2,fixed,10,1,0.001,3160,7201,771.6969991019996,699.293184942987,72.40381415901265,329.27315914489293
27,once,dual,cold,80,0.5,0.2,fixed,10,0,1,3160,328641,300.82628213299995,284.91760920899924,15.908672924000712,330.99999999998704
27,iterative,dual,warm,80,0.5,0.2,fixed,10,0,0.0001,3160,7951,942.4520526870001,817.0581799989895,125.39387268801056,330.99999999999915
28,once,dual,cold,80,0.5,0.2,fixed,30,3,1,3160,328641,241.29767929799982,225.93638431399995,15.36129498399987,306.0000000000007
28,iterative,dual,warm,80,0.5,0.2,fixed,30,3,0.1,3160,4811,381.6762752980012,257.403033039991,124.27324225801021,306.00000000000057
29,once,dual,cold,80,0.5,0.2,fixed,30,2,1,3160,328641,201.71485362299973,186.13442146499983,15.580432157999894,305.00000000000153
29,iterative,dual,warm,80,0.5,0.2,fixed,30,2,0.01,3160,4961,289.55629672399846,259.3708051910162,30.18549153298227,304.9999999999985
30,once,dual,cold,80,0.5,0.2,fixed,30,1,1,3160,328641,262.11534735500027,246.1946378900011,15.920709464999163,346.9999999999947
30,iterative,dual,warm,80,0.5,0.2,fixed,30,1,0.001,3160,7421,585.3927653390001,550.9138906979952,34.47887464100495,347.0000000000018
31,once,dual,cold,80,0.5,0.2,fixed,30,0,1,3160,328641,214.86069884900098,198.11951591700017,16.74118293200081,321.9999999999904
31,iterative,dual,warm,80,0.5,0.2,fixed,30,0,0.0001,3160,6911,526.9338374069994,481.42581158098074,45.50802582601864,321.9999999999978
32,once,dual,cold,80,0.5,0.2,fixed,100,3,1,3160,328641,311.269227838,295.7459855140005,15.523242323999511,332.0000000000205
32,iterative,dual,warm,80,0.5,0.2,fixed,100,3,1,3160,6801,680.3871361959991,295.61421825800244,384.7729179379967,331.99999999999943
33,once,dual,cold,80,0.5,0.2,fixed,100,2,1,3160,328641,152.84367020300124,137.18736115000138,15.656309052999859,287.00000000000074
33,iterative,dual,warm,80,0.5,0.2,fixed,100,2,0.1,3160,4401,124.70063428399953,81.40983375400174,43.290800529997796,286.9999999999986
34,once,dual,cold,80,0.5,0.2,fixed,100,1,1,3160,328641,316.00030230000084,299.90096426299897,16.09933803700187,346.99999999999176
34,iterative,dual,warm,80,0.5,0.2,fixed,100,1,0.01,3160,8591,414.06581722400006,382.5376880869899,31.528129137010183,347.00000000000097
35,once,dual,cold,80,0.5,0.2,fixed,100,0,1,3160,328641,327.9476817369996,312.96679797700017,14.980883759999415,336.79371767860374
35,iterative,dual,warm,80,0.5,0.2,fixed,100,0,0.001,3160,8628,425.03531782400023,378.5830097830021,46.452308040998105,336.7937176786054
36,once,dual,cold,80,0.5,0.2,fixed,300,3,1,3160,328641,294.0279768440014,278.8352446909994,15.192732153001998,334.99999999998846
36,iterative,dual,warm,80,0.5,0.2,fixed,300,3,1,3160,7001,317.45047369799977,181.47846172999562,135.97201196800415,335.00000000000097
37,once,dual,cold,80,0.5,0.2,fixed,300,2,1,3160,328641,307.3932370450002,291.449397544,15.943839501000184,366.9020447906531
37,iterative,dual,warm,80,0.5,0.2,fixed,300,2,0.1,3160,8481,264.232549114,219.1696419270047,45.06290718699529,366.90204479065096
38,once,dual,cold,80,0.5,0.2,fixed,300,1,1,3160,328641,154.24440610099919,138.11841610699958,16.12598999399961,297.0000000000021
